"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",6520.59348
"WorkFlow",1,"CMultStdev",0.423648
"WorkFlow",1,"tvVmax",6160.69
"WorkFlow",1,"tvKm",2425.15
"WorkFlow",1,"tvV",47.7943
"WorkFlow",1,"tvKa",1.08447
"WorkFlow",1,"K12",1.79569
"WorkFlow",1,"K21",3.26803
"WorkFlow",1,"dVdWT",1.15379
"WorkFlow",2,"-2LL",6456.75146
"WorkFlow",2,"CMultStdev",0.433566
"WorkFlow",2,"tvVmax",6571.79
"WorkFlow",2,"tvKm",2190.54
"WorkFlow",2,"tvV",42.1553
"WorkFlow",2,"tvKa",1.13436
"WorkFlow",2,"K12",1.4869
"WorkFlow",2,"K21",3.53557
"WorkFlow",2,"dVdWT",1.13503
"WorkFlow",3,"-2LL",6427.41736
"WorkFlow",3,"CMultStdev",0.565848
"WorkFlow",3,"tvVmax",6290.3
"WorkFlow",3,"tvKm",2397.44
"WorkFlow",3,"tvV",45.5131
"WorkFlow",3,"tvKa",1.16338
"WorkFlow",3,"K12",1.67098
"WorkFlow",3,"K21",3.39476
"WorkFlow",3,"dVdWT",1.13576
"WorkFlow",4,"-2LL",6421.12242
"WorkFlow",4,"CMultStdev",0.539277
"WorkFlow",4,"tvVmax",6452.93
"WorkFlow",4,"tvKm",2306.41
"WorkFlow",4,"tvV",45.5837
"WorkFlow",4,"tvKa",1.20341
"WorkFlow",4,"K12",1.69604
"WorkFlow",4,"K21",3.36911
"WorkFlow",4,"dVdWT",1.1117
"WorkFlow",5,"-2LL",6416.00596
"WorkFlow",5,"CMultStdev",0.507727
"WorkFlow",5,"tvVmax",6694.14
"WorkFlow",5,"tvKm",2151.74
"WorkFlow",5,"tvV",45.579
"WorkFlow",5,"tvKa",1.27001
"WorkFlow",5,"K12",1.74117
"WorkFlow",5,"K21",3.28659
"WorkFlow",5,"dVdWT",1.05215
"WorkFlow",6,"-2LL",6412.52414
"WorkFlow",6,"CMultStdev",0.506446
"WorkFlow",6,"tvVmax",6799.4
"WorkFlow",6,"tvKm",2071.03
"WorkFlow",6,"tvV",45.5258
"WorkFlow",6,"tvKa",1.29382
"WorkFlow",6,"K12",1.76222
"WorkFlow",6,"K21",3.23838
"WorkFlow",6,"dVdWT",1.04087
"WorkFlow",7,"-2LL",6410.30468
"WorkFlow",7,"CMultStdev",0.526371
