Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,0,-3172.958540,6345.917080,6365.917080,6407.654941,10,480,60,0.056780,354658.490010
