StartTime,EndTime,Model_num,this_comp,this_eta,this_vwt,this_gamma,n_theta,n_omega,Est_time,Cov_time,Success,Covar,Iterations,Algorithm,Good_inits,log_path,control_file,data_set,nparms,messages,crash,NPDECmaxMean,NPDECmaxSD,NPDECminMean,NPDECminSD,SimRunTime
2024-05-21 19:38 PDT,2024-05-21 19:42 PDT,49,2,0,0,1,10,1,182.906,0.156,TRUE,TRUE,47,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run49/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/49/Run49.mmdl,c:/git/dual_numbers/data/sim_2_0_0_1.csv ,11,3,FALSE,-0.00125634877985678,0.976719096479993,0.00139796419934696,0.978667357590546,7
2024-05-21 19:42 PDT,2024-05-21 20:05 PDT,50,2,1,0,1,10,2,1216.062,183.188,TRUE,TRUE,111,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run50/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/50/Run50.mmdl,c:/git/dual_numbers/data/sim_2_1_0_1.csv ,12,3,FALSE,0.00473891079360118,0.975418995437041,0.00300237794384288,0.982436173800308,9
2024-05-21 20:05 PDT,2024-05-21 20:12 PDT,51,2,2,0,1,10,3,403.609,0.203,TRUE,TRUE,50,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run51/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/51/Run51.mmdl,c:/git/dual_numbers/data/sim_2_2_0_1.csv ,13,3,FALSE,0.0031768915376438,0.973436257170253,0.00506341672968246,0.971472242358401,6
2024-05-21 20:12 PDT,2024-05-21 20:32 PDT,52,2,3,0,1,10,4,691.766,463.672,FALSE,TRUE,71,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run52/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/52/Run52.mmdl,c:/git/dual_numbers/data/sim_2_3_0_1.csv ,14,7,FALSE,0.00444500336010571,0.981646413794709,-0.000452849586485568,0.970996742369146,9
2024-05-21 20:32 PDT,2024-05-21 20:47 PDT,53,2,4,0,1,10,3,704.969,137.75,TRUE,TRUE,114,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run53/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/53/Run53.mmdl,c:/git/dual_numbers/data/sim_2_4_0_1.csv ,13,3,FALSE,0.00473891079360118,0.975418995437041,0.00300237794384288,0.982436173800308,23
2024-05-21 20:47 PDT,2024-05-21 20:59 PDT,54,2,5,0,1,10,6,484.531,231.188,TRUE,TRUE,63,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run54/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/54/Run54.mmdl,c:/git/dual_numbers/data/sim_2_5_0_1.csv ,16,3,FALSE,0.0031768915376438,0.973436257170253,0.00506341672968246,0.971472242358401,6
2024-05-21 20:59 PDT,2024-05-21 21:01 PDT,55,0,0,1,1,7,1,75.766,23.844,TRUE,TRUE,51,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run55/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/55/Run55.mmdl,c:/git/dual_numbers/data/sim_0_0_1_1.csv ,8,1,FALSE,-0.00125634877985678,0.976719096479993,0.00139796419934696,0.978667357590546,5
2024-05-21 21:01 PDT,2024-05-21 21:03 PDT,56,0,1,1,1,7,2,68.234,41.125,TRUE,TRUE,23,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run56/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/56/Run56.mmdl,c:/git/dual_numbers/data/sim_0_1_1_1.csv ,9,1,FALSE,0.00473891079360118,0.975418995437041,0.00300237794384288,0.982436173800308,5
2024-05-21 21:03 PDT,2024-05-21 21:11 PDT,57,0,2,1,1,7,3,335.266,74.406,TRUE,TRUE,95,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run57/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/57/Run57.mmdl,c:/git/dual_numbers/data/sim_0_2_1_1.csv ,10,1,FALSE,0.0031768915376438,0.973436257170253,0.00506341672968246,0.971472242358401,5
2024-05-21 21:11 PDT,2024-05-21 21:17 PDT,58,0,3,1,1,7,4,271.703,95.297,TRUE,TRUE,56,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run58/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/58/Run58.mmdl,c:/git/dual_numbers/data/sim_0_3_1_1.csv ,11,1,FALSE,0.00444500336010571,0.981646413794709,-0.000452849586485568,0.970996742369146,5
