Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,3,-3212.762990,6425.525980,6451.525980,6505.785199,13,480,60,0.128170,10463278.585910
