
 WorkFlow
Start 2024-10-19 12:08:03  Run : 6.6 nSubj: 60 nObs : 480
   17 6503.401   0.574175  4014.64 3930.130 53.4359 0.817371 0.66313700 4.094050 0.0749618 0.0486280
   18 6499.664   0.556966  4083.84 3862.960 53.0087 0.892438 0.65307200 4.070300 0.0740768 0.0496613
   19 6496.297   0.528247  4186.48 3763.050 52.3392 0.983666 0.63372800 4.036890 0.0708511 0.0523435
   20 6495.515   0.511537  4249.77 3701.200 51.8620 1.024270 0.61863000 4.018230 0.0677073 0.0547414
   21 6495.254   0.505871  4268.62 3682.190 51.8340 1.025430 0.61204900 4.014170 0.0663331 0.0557594
   22 6494.767   0.498153  4303.83 3646.350 51.9408 1.014760 0.59906100 4.008280 0.0636326 0.0577627
   23 6494.043   0.492419  4345.17 3605.750 52.2195 1.008760 0.58810100 4.000520 0.0615920 0.0593944
   24 6492.033   0.476516  4480.82 3477.750 52.7688 1.019260 0.55803900 3.972110 0.0562807 0.0640198
   25 6491.022   0.461645  4612.88 3357.860 53.3307 1.036540 0.53138200 3.944330 0.0519115 0.0682295
   26 6487.152   0.457607  4751.18 3236.920 54.8417 1.028320 0.50910200 3.919020 0.0489875 0.0713872
   27 6475.704   0.469504  5025.21 3011.360 58.5635 1.014030 0.48112400 3.868840 0.0463884 0.0748540
   28 6458.199   0.479840  5569.62 2607.910 65.2202 1.072120 0.44097900 3.762150 0.0435932 0.0799527
   29 6437.336   0.512575  6130.18 2248.760 74.8831 1.162980 0.43631300 3.651990 0.0489880 0.0772369
   30 6429.460   0.509886  6579.77 1989.850 79.9953 1.305240 0.42307700 3.561090 0.0502547 0.0781120
   31 6423.789   0.510752  6598.31 1984.520 80.6570 1.402080 0.44774600 3.544660 0.0561931 0.0731265
   32 6421.735   0.504108  6550.84 2010.790 78.6547 1.450000 0.45301800 3.546660 0.0563232 0.0728069
   33 6421.213   0.499727  6482.95 2048.520 76.8236 1.468740 0.45695000 3.555510 0.0560633 0.0726870
   34 6421.201   0.499883  6487.37 2045.920 76.9334 1.465580 0.45656700 3.555130 0.0560223 0.0727093
   35 6421.159   0.500521  6496.83 2039.580 77.3768 1.439180 0.45465900 3.556380 0.0556549 0.0728184
   36 6421.033   0.500481  6505.68 2034.080 77.6478 1.426290 0.45532100 3.556020 0.0557868 0.0724749
   37 6420.693   0.500467  6536.71 2015.320 78.1817 1.397620 0.45916700 3.553140 0.0565475 0.0709674
   38 6420.535   0.500217  6542.86 2011.620 78.0363 1.388490 0.45907900 3.553280 0.0565004 0.0706344
   39 6418.971   0.496699  6572.93 1994.580 75.6725 1.333310 0.45925300 3.556830 0.0565101 0.0672180
   40 6417.286   0.493619  6595.58 1982.510 72.3275 1.240940 0.45935200 3.567190 0.0568618 0.0620585
   41 6416.770   0.487399  6641.14 1958.780 67.8475 1.152790 0.45529500 3.574790 0.0570215 0.0562469
   42 6416.114   0.488801  6650.32 1954.310 68.6019 1.194950 0.45284500 3.567710 0.0569412 0.0576945
   43 6415.412   0.490627  6729.81 1911.560 69.9259 1.238680 0.44804200 3.548460 0.0575015 0.0582586
   44 6415.097   0.490267  6849.28 1848.210 69.9200 1.246150 0.44066100 3.528560 0.0578035 0.0569660
   45 6415.030   0.491327  6964.35 1788.220 70.1601 1.233430 0.43461200 3.511520 0.0581237 0.0554872
   46 6415.030   0.491343  6968.44 1786.140 70.1224 1.231500 0.43434600 3.511110 0.0581284 0.0553762
   47 6415.029   0.491175  6970.83 1784.920 70.0950 1.229860 0.43409600 3.510890 0.0581135 0.0553084
   48 6415.029   0.491116  6971.81 1784.420 70.0837 1.229210 0.43400000 3.510810 0.0581087 0.0552803
   49 6415.000   0.491466  6951.20 1795.060 69.8371 1.222870 0.43519600 3.514820 0.0581036 0.0551543
   50 6414.989   0.491640  6945.57 1798.000 69.7009 1.218530 0.43533000 3.516020 0.0580632 0.0550283
   51 6414.966   0.492192  6940.63 1800.700 69.5106 1.212100 0.43527200 3.516650 0.0579977 0.0547625
   52 6414.920   0.493188  6941.44 1800.710 69.2742 1.203140 0.43438100 3.514840 0.0578500 0.0542471
   53 6414.818   0.494947  6953.50 1795.650 69.0339 1.192300 0.43149100 3.506900 0.0574645 0.0533455
   54 6414.584   0.497751  6988.13 1780.780 68.9607 1.183500 0.42417600 3.484370 0.0565185 0.0518484
   55 6414.067   0.501781  7065.43 1748.370 69.5114 1.187440 0.40737800 3.429490 0.0542926 0.0494858
   56 6413.186   0.505391  7185.87 1700.830 71.4586 1.226640 0.37861000 3.330330 0.0503410 0.0467858
   57 6412.174   0.504677  7274.53 1671.260 74.6987 1.307680 0.35071600 3.226190 0.0463324 0.0456049
   58 6411.502   0.496789  7299.17 1665.880 77.0494 1.383340 0.33959400 3.178820 0.0448468 0.0463065
   59 6411.416   0.491194  7325.27 1653.760 77.4294 1.407740 0.33773400 3.171630 0.0448862 0.0466500
   60 6411.393   0.491759  7308.84 1660.750 77.3360 1.409990 0.34014800 3.179050 0.0451966 0.0469990
   61 6411.393   0.491778  7310.92 1659.790 77.3341 1.409970 0.33989400 3.178330 0.0451693 0.0469652
   62 6411.393   0.491778  7310.92 1659.790 77.3341 1.409970 0.33989400 3.178330 0.0451693 0.0469652
   63 6411.387   0.491377  7308.43 1657.620 77.3007 1.409280 0.34002200 3.174720 0.0451129 0.0469374
   64 6411.368   0.491293  7299.67 1656.730 77.3119 1.408780 0.33965700 3.174230 0.0451105 0.0469105
   65 6411.355   0.490820  7263.85 1652.240 77.3348 1.406520 0.33826600 3.170790 0.0450772 0.0467842
   66 6411.324   0.491207  7261.57 1650.600 77.3821 1.406580 0.33834900 3.169650 0.0450595 0.0467726
   67 6411.135   0.496144  7201.66 1623.280 78.0326 1.406620 0.33796700 3.152230 0.0447786 0.0465219
   68 6411.048   0.496744  7154.50 1609.150 78.2403 1.405030 0.33643000 3.144420 0.0446653 0.0463523
   69 6410.933   0.496753  7074.56 1580.890 78.5214 1.403580 0.33304400 3.132020 0.0444704 0.0460755
   70 6410.921   0.496844  6934.65 1520.700 79.0420 1.403430 0.32645100 3.108580 0.0440607 0.0455793
   71 6410.799   0.495623  6963.70 1521.710 78.8326 1.406020 0.32639600 3.113940 0.0441165 0.0456803
   72 6410.547   0.488239  7034.43 1461.470 77.9731 1.427180 0.31924700 3.126120 0.0440815 0.0458609
   73 6410.488   0.489236  7013.50 1468.810 78.1042 1.424090 0.31975700 3.122300 0.0441168 0.0457503
   74 6410.463   0.489279  6994.49 1458.070 78.1410 1.425500 0.31826800 3.117670 0.0441258 0.0455899
   75 6410.453   0.489247  6957.91 1434.990 78.2036 1.428790 0.31515100 3.108470 0.0441335 0.0452776
   76 6410.418   0.489648  6935.10 1403.370 78.2213 1.436470 0.31100300 3.098000 0.0442578 0.0448190
   77 6410.348   0.491127  6894.26 1277.180 78.2022 1.472020 0.29443500 3.061240 0.0449379 0.0429973
   78 6410.205   0.490790  6948.74 1224.390 77.9826 1.493480 0.28692800 3.052810 0.0455249 0.0422242
   79 6410.002   0.490339  7056.85 1213.540 77.9134 1.504420 0.28492500 3.056190 0.0460931 0.0419893
   80 6409.803   0.490986  7147.08 1230.580 78.2717 1.501600 0.28716000 3.060800 0.0464072 0.0421366
   81 6409.641   0.492429  7211.14 1208.120 79.0347 1.503820 0.28434100 3.050100 0.0468701 0.0417597
   82 6409.440   0.493031  7255.83 1176.790 80.3090 1.498280 0.28011900 3.032690 0.0472891 0.0414234
   83 6409.339   0.492634  7247.19 1098.900 81.9096 1.495250 0.26888600 2.997100 0.0477989 0.0406302
   84 6409.177   0.491030  7165.59 1098.930 82.3830 1.476520 0.26812700 2.988060 0.0474273 0.0409950
   85 6409.016   0.489190  7129.37 1070.080 82.0232 1.480220 0.26269400 2.978860 0.0475056 0.0408312
   86 6408.936   0.486390  7031.97  981.015 81.2850 1.488080 0.24558700 2.937660 0.0479930 0.0402194
   87 6408.680   0.487276  7025.35 1010.150 80.3099 1.486680 0.24848100 2.943190 0.0479194 0.0406534
   88 6408.544   0.489428  7039.17  989.626 80.5609 1.488820 0.24478800 2.923650 0.0483594 0.0403296
   89 6408.478   0.493125  7046.97  947.459 80.9119 1.494040 0.23691300 2.879520 0.0492803 0.0396844
   90 6408.477   0.493123  7020.92  939.857 80.8502 1.495280 0.23548100 2.869050 0.0493836 0.0395844
   91 6408.442   0.492089  7000.25  939.011 80.7536 1.500140 0.23559100 2.859120 0.0495628 0.0394747
   92 6408.436   0.491089  6989.64  928.428 80.7287 1.505120 0.23389000 2.846020 0.0498515 0.0392950
   93 6408.421   0.489357  6990.14  914.427 80.7276 1.512490 0.23174500 2.827440 0.0503568 0.0390939
   94 6408.407   0.488231  6992.54  902.299 80.7458 1.517060 0.22989100 2.809430 0.0508367 0.0389946
   95 6408.405   0.486876  6983.85  879.922 80.7886 1.523700 0.22651900 2.776410 0.0516313 0.0388297
   96 6408.353   0.486283  6983.04  859.741 80.8739 1.528770 0.22386800 2.737060 0.0526186 0.0388098
   97 6408.266   0.485738  6958.73  803.613 81.0242 1.539100 0.21640700 2.631310 0.0552004 0.0388344
   98 6408.212   0.486743  6895.11  734.301 81.1833 1.546320 0.20759600 2.481450 0.0588277 0.0391407
   99 6408.110   0.490075  6873.97  734.070 81.2027 1.539420 0.20835200 2.460660 0.0591836 0.0393938
  100 6408.103   0.494234  6841.17  710.704 81.1392 1.534180 0.20433000 2.419920 0.0600095 0.0393669
  101 6408.089   0.493884  6827.91  713.824 81.0410 1.530730 0.20468900 2.427810 0.0597169 0.0393495
  102 6408.045   0.492634  6835.86  738.738 80.7885 1.520090 0.20812100 2.479380 0.0583780 0.0393046
  103 6408.039   0.492893  6832.22  728.028 80.7447 1.517910 0.20652000 2.456380 0.0589943 0.0392827
  104 6407.988   0.493604  6845.45  700.197 80.3785 1.501830 0.20258900 2.382460 0.0612171 0.0392675
  105 6407.964   0.493895  6861.87  678.314 79.8667 1.481610 0.19914600 2.318940 0.0632425 0.0391758
  106 6407.886   0.493989  6910.00  662.612 78.9228 1.444540 0.19641800 2.248940 0.0657765 0.0390198
  107 6407.811   0.492996  6982.88  652.469 77.7244 1.403810 0.19451200 2.174950 0.0687318 0.0388623
  108 6407.780   0.492569  7001.07  651.833 77.4309 1.401450 0.19456700 2.156010 0.0694985 0.0388926
  109 6407.761   0.492492  7000.63  655.066 77.5377 1.407950 0.19524000 2.161900 0.0692682 0.0389618
  110 6407.733   0.492246  6992.53  672.118 78.1909 1.436260 0.19825100 2.210200 0.0674958 0.0391916
  111 6407.726   0.492253  7000.62  661.022 77.8031 1.419950 0.19640900 2.176880 0.0686670 0.0391216
  112 6407.722   0.492281  7009.03  655.341 77.5755 1.411870 0.19552500 2.155900 0.0693962 0.0391303
  113 6407.717   0.492314  7027.41  647.246 77.1872 1.398190 0.19434700 2.119650 0.0706617 0.0392145
  114 6407.685   0.492212  7058.87  642.997 76.7345 1.385880 0.19400000 2.081850 0.0719824 0.0394528
  115 6407.600   0.491756  7118.95  644.770 76.1519 1.375840 0.19509200 2.035840 0.0735636 0.0400696
  116 6407.520   0.491623  7152.89  657.185 76.1332 1.379730 0.19757900 2.042580 0.0732912 0.0404712
  117 6407.468   0.491567  7183.74  665.883 76.0529 1.381990 0.19933300 2.046540 0.0732023 0.0407476
  118 6407.441   0.491847  7204.57  671.211 76.0166 1.377980 0.20028000 2.049640 0.0731426 0.0408652
  119 6407.349   0.492310  7302.52  694.980 75.6698 1.359950 0.20489700 2.053260 0.0732017 0.0415504
  120 6407.259   0.491948  7469.14  749.270 75.0511 1.349690 0.21424600 2.094200 0.0720977 0.0426862
  121 6407.245   0.491428  7474.69  760.995 75.2017 1.355200 0.21595400 2.118160 0.0711997 0.0428580
  122 6407.235   0.491226  7464.03  771.343 75.5194 1.365570 0.21736100 2.147520 0.0700603 0.0429231
  123 6407.232   0.491339  7462.90  776.732 75.6326 1.368540 0.21809200 2.161060 0.0695683 0.0429379
  124 6407.229   0.491565  7464.98  782.959 75.7467 1.370810 0.21889300 2.174820 0.0690782 0.0429373
  125 6407.226   0.491772  7475.79  789.193 75.7760 1.370640 0.21972100 2.182730 0.0688011 0.0429775
  126 6407.219   0.491999  7501.03  799.160 75.7406 1.368310 0.22100500 2.188860 0.0685638 0.0430914
  127 6407.207   0.492163  7549.02  815.244 75.6079 1.363560 0.22304800 2.191810 0.0683692 0.0433580
  128 6407.184   0.492176  7632.18  839.531 75.3000 1.354840 0.22593300 2.184150 0.0683659 0.0438737
  129 6407.150   0.491881  7767.70  876.399 74.7446 1.341190 0.22994900 2.160350 0.0685992 0.0447860
  130 6407.125   0.491357  7859.20  889.918 74.2193 1.329880 0.23020800 2.110440 0.0696385 0.0453982
  131 6407.110   0.491052  7959.87  909.860 73.7428 1.319410 0.23186200 2.076620 0.0702204 0.0461305
  132 6407.088   0.490871  7931.85  883.083 73.6564 1.318220 0.22749400 2.037220 0.0714105 0.0458903
  133 6407.069   0.490896  7855.50  837.021 73.7744 1.320850 0.22073200 2.001550 0.0727291 0.0451786
  134 6407.063   0.490963  7845.90  841.149 73.9609 1.323910 0.22118100 2.022650 0.0720622 0.0449976
  135 6407.059   0.491116  7853.60  845.554 74.0901 1.325100 0.22113700 2.035430 0.0715634 0.0448330
  136 6407.058   0.491188  7874.55  851.429 74.0710 1.323720 0.22144900 2.036580 0.0714092 0.0448925
  137 6407.058   0.491244  7888.95  853.896 74.0531 1.322660 0.22140300 2.034700 0.0713879 0.0449325
  138 6407.057   0.491308  7917.51  859.484 74.0358 1.321540 0.22139400 2.032800 0.0712888 0.0450245
  139 6407.053   0.491388  7964.80  865.925 74.0156 1.320050 0.22078300 2.025990 0.0712457 0.0451392
  140 6407.045   0.491504  8087.38  881.602 73.9934 1.317540 0.21877400 2.009440 0.0711193 0.0453797
  141 6407.024   0.491678  8380.08  916.066 74.0126 1.314190 0.21317200 1.970960 0.0708505 0.0458219
  142 6406.979   0.491864  9047.29  995.682 74.0841 1.308610 0.20120200 1.890710 0.0702931 0.0467501
  143 6406.916   0.491958 10213.50 1130.590 74.3744 1.305320 0.18105100 1.770240 0.0693213 0.0479980
  144 6406.863   0.491741 11097.70 1231.340 74.7987 1.311600 0.16615400 1.711020 0.0680820 0.0485046
  145 6406.849   0.491342 11713.90 1292.770 74.6723 1.306240 0.15700900 1.638750 0.0687321 0.0490789
  146 6406.831   0.491217 11827.60 1289.290 74.7943 1.309820 0.15231200 1.624590 0.0688603 0.0487662
  147 6406.806   0.491091 11842.20 1286.940 74.9230 1.312820 0.14879600 1.638660 0.0681149 0.0484160
  148 6406.769   0.491273 11748.60 1257.250 74.9960 1.313650 0.14514100 1.626310 0.0684658 0.0480579
  149 6406.693   0.491922 10752.00 1112.410 75.2970 1.325570 0.14628000 1.674760 0.0690206 0.0466506
  150 6406.678   0.491790 11487.80 1171.150 75.9585 1.337740 0.12927400 1.597960 0.0683926 0.0467767
  151 6406.648   0.491448 11642.80 1211.030 75.9180 1.338470 0.13225000 1.605580 0.0679294 0.0472041
  152 6406.624   0.491250 11612.00 1197.980 76.2393 1.347240 0.12787500 1.607260 0.0675148 0.0468512
  153 6406.605   0.491050 11778.00 1202.810 76.6696 1.357130 0.11908900 1.585810 0.0669477 0.0465876
  154 6406.588   0.490849 11970.00 1209.730 77.0934 1.366030 0.10914800 1.557180 0.0664117 0.0463464
  155 6406.562   0.490799 12089.00 1216.070 77.2870 1.368560 0.10286600 1.534170 0.0661974 0.0462847
  156 6406.553   0.490859 12378.10 1239.590 77.5638 1.371820 0.09490580 1.497630 0.0658831 0.0463495
  157 6406.546   0.491224 12956.90 1288.420 78.0068 1.374300 0.08097380 1.421090 0.0655601 0.0466628
  158 6406.538   0.491539 13158.50 1309.280 78.0177 1.370540 0.07797660 1.392170 0.0657531 0.0469911
  159 6406.525   0.491661 13254.90 1305.190 78.3268 1.375180 0.07077750 1.360680 0.0656677 0.0469133
  160 6406.520   0.491549 13301.40 1298.520 78.5120 1.378790 0.06536800 1.333200 0.0657394 0.0468804
  161 6406.509   0.491223 13139.90 1274.660 78.6003 1.383540 0.06364400 1.330610 0.0658333 0.0466944
  162 6406.503   0.491033 13296.40 1285.140 78.9215 1.390380 0.05723690 1.298860 0.0655757 0.0466863
  163 6406.497   0.491048 13488.80 1304.730 79.3696 1.399050 0.05029650 1.268660 0.0649415 0.0466197
  164 6406.493   0.491197 13537.90 1314.630 79.5908 1.402890 0.04761350 1.262630 0.0644150 0.0465266
  165 6406.490   0.491271 13581.00 1318.540 79.7983 1.406470 0.04449490 1.250590 0.0640886 0.0464564
  166 6406.488   0.491296 13628.20 1322.340 79.9972 1.409800 0.04093750 1.234370 0.0637917 0.0464094
  167 6406.485   0.491304 13647.90 1321.230 80.1698 1.412130 0.03698730 1.213720 0.0636101 0.0463733
  168 6406.482   0.491283 13649.60 1318.170 80.2124 1.412000 0.03487740 1.198640 0.0636877 0.0464101
  169 6406.480   0.491226 13801.80 1326.380 80.5364 1.416230 0.02776580 1.146470 0.0636370 0.0465376
  170 6406.477   0.491224 13863.10 1330.470 80.5718 1.416570 0.02653320 1.130930 0.0638289 0.0466673
  171 6406.476   0.491271 13950.50 1334.300 80.8803 1.422120 0.02181270 1.093090 0.0637716 0.0467372
  172 6406.473   0.491352 13970.80 1334.500 81.1592 1.428070 0.01841500 1.067820 0.0635680 0.0467150
  173 6406.469   0.491425 13942.50 1332.540 81.4995 1.436220 0.01461260 1.041460 0.0631466 0.0466014
  174 6406.468   0.491423 13954.20 1333.400 81.6242 1.438720 0.01296720 1.027140 0.0630256 0.0465903
  175 6406.465   0.491313 13959.20 1333.710 81.9193 1.444300 0.00862194 0.985888 0.0627092 0.0465273
  176 6406.463   0.491170 13993.80 1337.370 82.1419 1.447750 0.00477012 0.935951 0.0625062 0.0465446
  177 6406.461   0.491084 14036.90 1341.990 82.2273 1.447860 0.00216694 0.885993 0.0624995 0.0466362
