"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",14992.7216
"WorkFlow",1,"CMultStdev",1.00119
"WorkFlow",1,"tvVmax",4000.1
"WorkFlow",1,"tvKm",4001.36
"WorkFlow",1,"tvV",49.9546
"WorkFlow",1,"tvKa",1.20051
"WorkFlow",1,"K12",1.95531
"WorkFlow",1,"K21",3.02021
"WorkFlow",1,"K13",0.120402
"WorkFlow",1,"K31",0.00496745
"WorkFlow",2,"-2LL",12705.80872
"WorkFlow",2,"CMultStdev",1.00153
"WorkFlow",2,"tvVmax",3999.69
"WorkFlow",2,"tvKm",4001.64
"WorkFlow",2,"tvV",49.9381
"WorkFlow",2,"tvKa",1.20042
"WorkFlow",2,"K12",1.9415
"WorkFlow",2,"K21",3.02615
"WorkFlow",2,"K13",0.124539
"WorkFlow",2,"K31",0.0134807
"WorkFlow",3,"-2LL",11980.26228
"WorkFlow",3,"CMultStdev",1.00218
"WorkFlow",3,"tvVmax",3999.07
"WorkFlow",3,"tvKm",4002.16
"WorkFlow",3,"tvV",49.9033
"WorkFlow",3,"tvKa",1.20042
"WorkFlow",3,"K12",1.91357
"WorkFlow",3,"K21",3.03823
"WorkFlow",3,"K13",0.134603
"WorkFlow",3,"K31",0.0209814
"WorkFlow",4,"-2LL",11574.20968
"WorkFlow",4,"CMultStdev",1.00307
"WorkFlow",4,"tvVmax",3998.24
"WorkFlow",4,"tvKm",4002.92
"WorkFlow",4,"tvV",49.8553
"WorkFlow",4,"tvKa",1.20044
"WorkFlow",4,"K12",1.87347
"WorkFlow",4,"K21",3.05566
"WorkFlow",4,"K13",0.149981
"WorkFlow",4,"K31",0.0246004
"WorkFlow",5,"-2LL",9902.87922
"WorkFlow",5,"CMultStdev",1.00724
"WorkFlow",5,"tvVmax",3994.39
"WorkFlow",5,"tvKm",4006.51
"WorkFlow",5,"tvV",49.634
"WorkFlow",5,"tvKa",1.20054
"WorkFlow",5,"K12",1.68835
"WorkFlow",5,"K21",3.13807
"WorkFlow",5,"K13",0.232807
"WorkFlow",5,"K31",0.0336
"WorkFlow",6,"-2LL",7010.2522
"WorkFlow",6,"CMultStdev",1.01616
"WorkFlow",6,"tvVmax",3986.14
"WorkFlow",6,"tvKm",4014.26
"WorkFlow",6,"tvV",49.1653
"WorkFlow",6,"tvKa",1.2007
"WorkFlow",6,"K12",1.31022
"WorkFlow",6,"K21",3.31932
"WorkFlow",6,"K13",0.471162
"WorkFlow",6,"K31",0.0522597
"WorkFlow",7,"-2LL",7008.87488
"WorkFlow",7,"CMultStdev",1.01563
"WorkFlow",7,"tvVmax",3986.63
"WorkFlow",7,"tvKm",4013.8
"WorkFlow",7,"tvV",49.19
"WorkFlow",7,"tvKa",1.20061
"WorkFlow",7,"K12",1.33108
"WorkFlow",7,"K21",3.30869
"WorkFlow",7,"K13",0.453919
"WorkFlow",7,"K31",0.0513279
"WorkFlow",8,"-2LL",6996.93802
"WorkFlow",8,"CMultStdev",1.01586
"WorkFlow",8,"tvVmax",3986.41
"WorkFlow",8,"tvKm",4013.99
"WorkFlow",8,"tvV",49.1751
"WorkFlow",8,"tvKa",1.20054
"WorkFlow",8,"K12",1.32088
"WorkFlow",8,"K21",3.31371
"WorkFlow",8,"K13",0.460121
"WorkFlow",8,"K31",0.0526068
"WorkFlow",9,"-2LL",6975.68098
"WorkFlow",9,"CMultStdev",1.01607
"WorkFlow",9,"tvVmax",3986.21
"WorkFlow",9,"tvKm",4014.14
"WorkFlow",9,"tvV",49.1523
"WorkFlow",9,"tvKa",1.20021
"WorkFlow",9,"K12",1.30915
"WorkFlow",9,"K21",3.31915
"WorkFlow",9,"K13",0.462913
"WorkFlow",9,"K31",0.0558217
