"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",7287.62186
"WorkFlow",1,"GAMMA",1.48405
"WorkFlow",1,"CMultStdev",0.962681
"WorkFlow",1,"tvVmax",4098.62
"WorkFlow",1,"tvKm",3851.55
"WorkFlow",1,"tvV",49.9441
"WorkFlow",1,"tvKa",1.19669
"WorkFlow",1,"K12",1.99405
"WorkFlow",1,"K21",3.00755
"WorkFlow",2,"-2LL",7207.86732
"WorkFlow",2,"GAMMA",1.41275
"WorkFlow",2,"CMultStdev",0.926967
"WorkFlow",2,"tvVmax",4165.52
"WorkFlow",2,"tvKm",3783.68
"WorkFlow",2,"tvV",49.9633
"WorkFlow",2,"tvKa",1.19408
"WorkFlow",2,"K12",1.99477
"WorkFlow",2,"K21",3.00894
"WorkFlow",3,"-2LL",7150.28064
"WorkFlow",3,"GAMMA",1.36572
"WorkFlow",3,"CMultStdev",0.88504
"WorkFlow",3,"tvVmax",4234.73
"WorkFlow",3,"tvKm",3732.76
"WorkFlow",3,"tvV",50.1962
"WorkFlow",3,"tvKa",1.19299
"WorkFlow",3,"K12",2.0104
"WorkFlow",3,"K21",2.9943
"WorkFlow",4,"-2LL",7000.69272
"WorkFlow",4,"GAMMA",0.996479
"WorkFlow",4,"CMultStdev",0.453787
"WorkFlow",4,"tvVmax",5040.52
"WorkFlow",4,"tvKm",3262.29
"WorkFlow",4,"tvV",51.2648
"WorkFlow",4,"tvKa",1.23331
"WorkFlow",4,"K12",2.12334
"WorkFlow",4,"K21",2.87104
"WorkFlow",5,"-2LL",6986.634
"WorkFlow",5,"GAMMA",1.03441
"WorkFlow",5,"CMultStdev",0.589954
"WorkFlow",5,"tvVmax",5080.69
"WorkFlow",5,"tvKm",3209.42
"WorkFlow",5,"tvV",43.403
"WorkFlow",5,"tvKa",1.32892
"WorkFlow",5,"K12",1.64709
"WorkFlow",5,"K21",3.23866
"WorkFlow",6,"-2LL",6918.58048
"WorkFlow",6,"GAMMA",1.2285
"WorkFlow",6,"CMultStdev",0.63599
"WorkFlow",6,"tvVmax",5056.71
"WorkFlow",6,"tvKm",3152.14
"WorkFlow",6,"tvV",48.3668
"WorkFlow",6,"tvKa",1.31624
"WorkFlow",6,"K12",1.89926
"WorkFlow",6,"K21",3.07458
"WorkFlow",7,"-2LL",6875.02526
"WorkFlow",7,"GAMMA",1.23544
"WorkFlow",7,"CMultStdev",0.52587
"WorkFlow",7,"tvVmax",5414.27
"WorkFlow",7,"tvKm",2895.35
"WorkFlow",7,"tvV",48.3487
"WorkFlow",7,"tvKa",1.35731
"WorkFlow",7,"K12",1.90384
"WorkFlow",7,"K21",3.06003
"WorkFlow",8,"-2LL",6856.30534
"WorkFlow",8,"GAMMA",1.29838
"WorkFlow",8,"CMultStdev",0.467686
"WorkFlow",8,"tvVmax",5826.7
"WorkFlow",8,"tvKm",2582.18
"WorkFlow",8,"tvV",46.9035
"WorkFlow",8,"tvKa",1.40305
"WorkFlow",8,"K12",1.82301
"WorkFlow",8,"K21",3.10769
"WorkFlow",9,"-2LL",6830.18466
"WorkFlow",9,"GAMMA",1.45764
"WorkFlow",9,"CMultStdev",0.4416
"WorkFlow",9,"tvVmax",6540.43
"WorkFlow",9,"tvKm",2056.24
"WorkFlow",9,"tvV",44.9573
"WorkFlow",9,"tvKa",1.45553
"WorkFlow",9,"K12",1.71343
"WorkFlow",9,"K21",3.16849
"WorkFlow",10,"-2LL",6811.25738
"WorkFlow",10,"GAMMA",1.64438
"WorkFlow",10,"CMultStdev",0.469759
"WorkFlow",10,"tvVmax",7310.62
"WorkFlow",10,"tvKm",1553.54
"WorkFlow",10,"tvV",44.0786
"WorkFlow",10,"tvKa",1.47248
"WorkFlow",10,"K12",1.65181
"WorkFlow",10,"K21",3.20663
"WorkFlow",11,"-2LL",6806.65624
"WorkFlow",11,"GAMMA",1.63
"WorkFlow",11,"CMultStdev",0.500541
"WorkFlow",11,"tvVmax",7159.71
"WorkFlow",11,"tvKm",1639.79
"WorkFlow",11,"tvV",45.0768
"WorkFlow",11,"tvKa",1.43631
"WorkFlow",11,"K12",1.6911
"WorkFlow",11,"K21",3.19806
"WorkFlow",12,"-2LL",6805.22846
"WorkFlow",12,"GAMMA",1.64724
"WorkFlow",12,"CMultStdev",0.506794
"WorkFlow",12,"tvVmax",7221.98
"WorkFlow",12,"tvKm",1585.19
"WorkFlow",12,"tvV",45.3902
"WorkFlow",12,"tvKa",1.40805
"WorkFlow",12,"K12",1.68711
"WorkFlow",12,"K21",3.22101
"WorkFlow",13,"-2LL",6803.61462
"WorkFlow",13,"GAMMA",1.67814
"WorkFlow",13,"CMultStdev",0.513251
"WorkFlow",13,"tvVmax",7351.81
"WorkFlow",13,"tvKm",1513.25
"WorkFlow",13,"tvV",46.0926
"WorkFlow",13,"tvKa",1.35127
"WorkFlow",13,"K12",1.68709
"WorkFlow",13,"K21",3.29744
"WorkFlow",14,"-2LL",6801.86904
"WorkFlow",14,"GAMMA",1.68431
"WorkFlow",14,"CMultStdev",0.516868
"WorkFlow",14,"tvVmax",7364.44
"WorkFlow",14,"tvKm",1492.18
"WorkFlow",14,"tvV",46.5087
"WorkFlow",14,"tvKa",1.26615
"WorkFlow",14,"K12",1.65959
"WorkFlow",14,"K21",3.40815
"WorkFlow",15,"-2LL",6800.16438
"WorkFlow",15,"GAMMA",1.67672
"WorkFlow",15,"CMultStdev",0.512735
"WorkFlow",15,"tvVmax",7302.44
"WorkFlow",15,"tvKm",1512.25
"WorkFlow",15,"tvV",46.2944
"WorkFlow",15,"tvKa",1.19947
"WorkFlow",15,"K12",1.61585
"WorkFlow",15,"K21",3.5106
"WorkFlow",16,"-2LL",6798.77644
"WorkFlow",16,"GAMMA",1.66903
"WorkFlow",16,"CMultStdev",0.50356
"WorkFlow",16,"tvVmax",7205.93
"WorkFlow",16,"tvKm",1551.26
"WorkFlow",16,"tvV",45.5232
"WorkFlow",16,"tvKa",1.16534
"WorkFlow",16,"K12",1.56748
"WorkFlow",16,"K21",3.5791
"WorkFlow",17,"-2LL",6798.03038
"WorkFlow",17,"GAMMA",1.67559
"WorkFlow",17,"CMultStdev",0.498649
"WorkFlow",17,"tvVmax",7154.62
"WorkFlow",17,"tvKm",1564.51
"WorkFlow",17,"tvV",45.0334
"WorkFlow",17,"tvKa",1.15178
"WorkFlow",17,"K12",1.54377
"WorkFlow",17,"K21",3.60415
"WorkFlow",18,"-2LL",6796.74964
"WorkFlow",18,"GAMMA",1.69699
"WorkFlow",18,"CMultStdev",0.495283
"WorkFlow",18,"tvVmax",7094.33
"WorkFlow",18,"tvKm",1560.98
"WorkFlow",18,"tvV",44.4417
"WorkFlow",18,"tvKa",1.14061
"WorkFlow",18,"K12",1.52468
"WorkFlow",18,"K21",3.62431
"WorkFlow",19,"-2LL",6795.18488
"WorkFlow",19,"GAMMA",1.72476
