Scenario,GAMMA,CMultStdev,tvVmax,tvKm,tvV,tvKa,K12,K21,CEps
WorkFlow,0.0625367249999504,,,,,,,,
WorkFlow,0.0013874145447278,0.000385480549132449,,,,,,,
WorkFlow,-86.4289369029626,-1.32706277298109,452749.222858342,,,,,,
WorkFlow,-23.3537953145755,-0.298427272201296,93503.9237821586,20711.4499488765,,,,,
WorkFlow,-0.170229395385414,-0.00157137948094172,83.8473879185765,29.665174558454,2.41517838771649,,,,
WorkFlow,-0.00313703440435672,-3.71520064137782e-05,-0.460527327275514,0.0716132351440263,0.0506296677436348,0.00118262909134525,,,
WorkFlow,0.04268258771224,0.000179520037010781,-104.374247202288,-25.6194596112932,-0.304620636000639,-0.00320390420703924,0.14294385951452,,
WorkFlow,-0.000908825338741542,4.38461575267987e-05,5.18444725283401,0.933229586720362,0.0399235876424879,0.000953094173405605,-0.000703429115911407,0.00124276105662721,
WorkFlow,0.0267833686396819,0.00109140863217109,-90.2808108252636,-16.2556262284775,-0.130641260927339,-0.00300763940951675,0.0174511047970636,-0.00257194775674424,5.50764664568763
