"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",7384.10464
"WorkFlow",1,"GAMMA",1.50721
"WorkFlow",1,"CMultStdev",0.945276
"WorkFlow",1,"tvVmax",4095.43
"WorkFlow",1,"tvKm",3855.44
"WorkFlow",1,"tvV",51.0983
"WorkFlow",1,"tvKa",1.20443
"WorkFlow",1,"K12",2.07336
"WorkFlow",1,"K21",2.93143
"WorkFlow",2,"-2LL",7275.72102
"WorkFlow",2,"GAMMA",1.39751
"WorkFlow",2,"CMultStdev",0.900888
"WorkFlow",2,"tvVmax",4200.82
"WorkFlow",2,"tvKm",3709.27
"WorkFlow",2,"tvV",51.5937
"WorkFlow",2,"tvKa",1.203
"WorkFlow",2,"K12",2.10541
"WorkFlow",2,"K21",2.90217
"WorkFlow",3,"-2LL",7156.26106
"WorkFlow",3,"GAMMA",1.28137
"WorkFlow",3,"CMultStdev",0.863817
"WorkFlow",3,"tvVmax",4316.49
"WorkFlow",3,"tvKm",3574.06
"WorkFlow",3,"tvV",51.8228
"WorkFlow",3,"tvKa",1.20043
"WorkFlow",3,"K12",2.11902
"WorkFlow",3,"K21",2.90458
"WorkFlow",4,"-2LL",7061.68998
"WorkFlow",4,"GAMMA",1.17642
"WorkFlow",4,"CMultStdev",0.816239
"WorkFlow",4,"tvVmax",4404.01
"WorkFlow",4,"tvKm",3467.62
"WorkFlow",4,"tvV",51.2339
"WorkFlow",4,"tvKa",1.17501
"WorkFlow",4,"K12",2.06217
"WorkFlow",4,"K21",2.91074
"WorkFlow",5,"-2LL",6987.1429
"WorkFlow",5,"GAMMA",1.25396
"WorkFlow",5,"CMultStdev",0.648819
"WorkFlow",5,"tvVmax",4808.81
"WorkFlow",5,"tvKm",3348.83
"WorkFlow",5,"tvV",54.1854
"WorkFlow",5,"tvKa",1.17275
"WorkFlow",5,"K12",2.26699
"WorkFlow",5,"K21",2.80937
"WorkFlow",6,"-2LL",6911.0947
"WorkFlow",6,"GAMMA",1.74079
"WorkFlow",6,"CMultStdev",0.375388
"WorkFlow",6,"tvVmax",7583.55
"WorkFlow",6,"tvKm",1980.22
"WorkFlow",6,"tvV",47.332
"WorkFlow",6,"tvKa",1.35283
"WorkFlow",6,"K12",1.89586
"WorkFlow",6,"K21",4.59356
"WorkFlow",7,"-2LL",6893.50276
"WorkFlow",7,"GAMMA",1.78658
"WorkFlow",7,"CMultStdev",0.380777
"WorkFlow",7,"tvVmax",8095.36
"WorkFlow",7,"tvKm",1761.72
"WorkFlow",7,"tvV",48.2074
"WorkFlow",7,"tvKa",1.31314
"WorkFlow",7,"K12",1.94426
"WorkFlow",7,"K21",4.67242
"WorkFlow",8,"-2LL",6879.4143
"WorkFlow",8,"GAMMA",1.58542
"WorkFlow",8,"CMultStdev",0.460373
"WorkFlow",8,"tvVmax",14458.2
"WorkFlow",8,"tvKm",3677.16
"WorkFlow",8,"tvV",54.9108
"WorkFlow",8,"tvKa",0.604369
"WorkFlow",8,"K12",2.67961
"WorkFlow",8,"K21",7.32134
"WorkFlow",9,"-2LL",6867.34178
"WorkFlow",9,"GAMMA",1.52212
"WorkFlow",9,"CMultStdev",0.476095
"WorkFlow",9,"tvVmax",15520.1
"WorkFlow",9,"tvKm",4073.98
"WorkFlow",9,"tvV",54.8097
"WorkFlow",9,"tvKa",0.636941
"WorkFlow",9,"K12",2.83133
"WorkFlow",9,"K21",7.5363
"WorkFlow",10,"-2LL",6856.41252
"WorkFlow",10,"GAMMA",1.44701
"WorkFlow",10,"CMultStdev",0.482755
"WorkFlow",10,"tvVmax",16143.6
"WorkFlow",10,"tvKm",4408.11
"WorkFlow",10,"tvV",55.6578
"WorkFlow",10,"tvKa",0.664507
"WorkFlow",10,"K12",3.03336
