"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",7433.76284
"WorkFlow",1,"GAMMA",1.50261
"WorkFlow",1,"CMultStdev",0.956173
"WorkFlow",1,"tvVmax",4133.36
"WorkFlow",1,"tvKm",3828.03
"WorkFlow",1,"tvV",50.0717
"WorkFlow",1,"tvKa",1.18727
"WorkFlow",2,"-2LL",7346.78624
"WorkFlow",2,"GAMMA",1.3966
"WorkFlow",2,"CMultStdev",0.903088
"WorkFlow",2,"tvVmax",4236.7
"WorkFlow",2,"tvKm",3704.57
"WorkFlow",2,"tvV",50.1075
"WorkFlow",2,"tvKa",1.1775
"WorkFlow",3,"-2LL",7277.81528
"WorkFlow",3,"GAMMA",1.31658
"WorkFlow",3,"CMultStdev",0.842701
"WorkFlow",3,"tvVmax",4376.38
"WorkFlow",3,"tvKm",3610.39
"WorkFlow",3,"tvV",50.1822
"WorkFlow",3,"tvKa",1.17606
"WorkFlow",4,"-2LL",7224.49552
"WorkFlow",4,"GAMMA",1.27501
"WorkFlow",4,"CMultStdev",0.777422
"WorkFlow",4,"tvVmax",4539.37
"WorkFlow",4,"tvKm",3510.42
"WorkFlow",4,"tvV",50.1754
"WorkFlow",4,"tvKa",1.18148
"WorkFlow",5,"-2LL",7116.88266
"WorkFlow",5,"GAMMA",1.24025
"WorkFlow",5,"CMultStdev",0.598259
"WorkFlow",5,"tvVmax",5045.09
"WorkFlow",5,"tvKm",3154.95
"WorkFlow",5,"tvV",49.3819
"WorkFlow",5,"tvKa",1.20243
"WorkFlow",6,"-2LL",7101.59938
"WorkFlow",6,"GAMMA",1.31833
"WorkFlow",6,"CMultStdev",0.382186
"WorkFlow",6,"tvVmax",6369.61
"WorkFlow",6,"tvKm",2204.87
"WorkFlow",6,"tvV",46.1503
"WorkFlow",6,"tvKa",1.23586
"WorkFlow",7,"-2LL",7038.9957
"WorkFlow",7,"GAMMA",1.31614
"WorkFlow",7,"CMultStdev",0.546985
"WorkFlow",7,"tvVmax",6548.24
"WorkFlow",7,"tvKm",2058.02
"WorkFlow",7,"tvV",45.9665
"WorkFlow",7,"tvKa",1.19986
"WorkFlow",8,"-2LL",7029.07852
"WorkFlow",8,"GAMMA",1.4497
"WorkFlow",8,"CMultStdev",0.529921
"WorkFlow",8,"tvVmax",6740.96
"WorkFlow",8,"tvKm",1877.09
"WorkFlow",8,"tvV",46.5145
"WorkFlow",8,"tvKa",1.14935
"WorkFlow",9,"-2LL",7025.3151
"WorkFlow",9,"GAMMA",1.49524
"WorkFlow",9,"CMultStdev",0.519119
"WorkFlow",9,"tvVmax",6893.46
"WorkFlow",9,"tvKm",1601.7
"WorkFlow",9,"tvV",45.8157
"WorkFlow",9,"tvKa",1.08355
"WorkFlow",10,"-2LL",7021.0714
"WorkFlow",10,"GAMMA",1.50595
"WorkFlow",10,"CMultStdev",0.515501
"WorkFlow",10,"tvVmax",6613.29
"WorkFlow",10,"tvKm",1584.03
"WorkFlow",10,"tvV",45.6941
"WorkFlow",10,"tvKa",1.02829
"WorkFlow",11,"-2LL",7012.98794
"WorkFlow",11,"GAMMA",1.57566
"WorkFlow",11,"CMultStdev",0.499206
"WorkFlow",11,"tvVmax",5099.62
"WorkFlow",11,"tvKm",1344.17
"WorkFlow",11,"tvV",42.7389
"WorkFlow",11,"tvKa",0.809306
"WorkFlow",12,"-2LL",7004.5476
"WorkFlow",12,"GAMMA",1.57076
"WorkFlow",12,"CMultStdev",0.506304
"WorkFlow",12,"tvVmax",5082.2
"WorkFlow",12,"tvKm",1342.97
"WorkFlow",12,"tvV",42.1706
"WorkFlow",12,"tvKa",0.917141
"WorkFlow",13,"-2LL",6993.57562
"WorkFlow",13,"GAMMA",1.64906
"WorkFlow",13,"CMultStdev",0.503409
"WorkFlow",13,"tvVmax",4457.34
"WorkFlow",13,"tvKm",1029.47
"WorkFlow",13,"tvV",40.2987
"WorkFlow",13,"tvKa",0.988657
"WorkFlow",14,"-2LL",6988.79852
"WorkFlow",14,"GAMMA",1.72782
"WorkFlow",14,"CMultStdev",0.500098
"WorkFlow",14,"tvVmax",3415.6
"WorkFlow",14,"tvKm",791.685
"WorkFlow",14,"tvV",39.8252
"WorkFlow",14,"tvKa",1.06815
"WorkFlow",15,"-2LL",6986.09032
"WorkFlow",15,"GAMMA",1.75014
"WorkFlow",15,"CMultStdev",0.500506
"WorkFlow",15,"tvVmax",3532.98
"WorkFlow",15,"tvKm",755.467
"WorkFlow",15,"tvV",42.333
"WorkFlow",15,"tvKa",1.0956
"WorkFlow",16,"-2LL",6984.5347
"WorkFlow",16,"GAMMA",1.75315
"WorkFlow",16,"CMultStdev",0.504281
"WorkFlow",16,"tvVmax",3577.31
"WorkFlow",16,"tvKm",791.392
"WorkFlow",16,"tvV",45.2744
"WorkFlow",16,"tvKa",1.12847
"WorkFlow",17,"-2LL",6983.85968
"WorkFlow",17,"GAMMA",1.77708
"WorkFlow",17,"CMultStdev",0.505459
"WorkFlow",17,"tvVmax",3464.81
"WorkFlow",17,"tvKm",740.664
"WorkFlow",17,"tvV",45.5466
"WorkFlow",17,"tvKa",1.14355
"WorkFlow",18,"-2LL",6982.62624
"WorkFlow",18,"GAMMA",1.81156
"WorkFlow",18,"CMultStdev",0.510072
"WorkFlow",18,"tvVmax",3412.98
"WorkFlow",18,"tvKm",697.216
