iteration,model number,run directory,ref run,status,fitness,model,ofv,success,covariance,correlation,ntheta,nomega,nsigm,condition num,r penalty,python penalty,translation messages,runtime errors
0,34,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\34,,Done,99999999.000000,2310,99999999,False,False,False,9,4,2,99999999,0,0,,
0,35,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\35,,Done,99999999.000000,2410,99999999,False,False,False,9,3,2,99999999,0,0,,
0,36,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\36,,Done,99999999.000000,2510,99999999,False,False,False,9,6,2,99999999,0,0,,
0,37,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\37,,Done,99999999.000000,0001,99999999,False,False,False,5,1,2,99999999,0,0,,
0,38,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\38,,Done,99999999.000000,0101,99999999,False,False,False,5,2,2,99999999,0,0,,
0,39,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\39,,Done,99999999.000000,0201,99999999,False,False,False,5,3,2,99999999,0,0,,
0,40,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\40,,Done,99999999.000000,0301,99999999,False,False,False,5,4,2,99999999,0,0,,
0,41,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\41,,Done,99999999.000000,0401,99999999,False,False,False,5,3,2,99999999,0,0,,
0,42,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\42,,Done,99999999.000000,0501,99999999,False,False,False,5,6,2,99999999,0,0,,
0,43,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\43,,Done,99999999.000000,1001,99999999,False,False,False,7,1,2,99999999,0,0,,
0,44,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\44,,Done,99999999.000000,1101,99999999,False,False,False,7,2,2,99999999,0,0,,
0,45,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\45,,Done,99999999.000000,1201,99999999,False,False,False,7,3,2,99999999,0,0,,
0,46,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\46,,Done,99999999.000000,1301,99999999,False,False,False,7,4,2,99999999,0,0,,
0,47,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\47,,Done,99999999.000000,1401,99999999,False,False,False,7,3,2,99999999,0,0,,
0,48,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\48,,Done,99999999.000000,1501,99999999,False,False,False,7,6,2,99999999,0,0,,
0,49,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\49,,Done,99999999.000000,2001,99999999,False,False,False,9,1,2,99999999,0,0,,
0,50,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\50,,Done,99999999.000000,2101,99999999,False,False,False,9,2,2,99999999,0,0,,
0,51,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\51,,Done,99999999.000000,2201,99999999,False,False,False,9,3,2,99999999,0,0,,
0,52,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\52,,Done,99999999.000000,2301,99999999,False,False,False,9,4,2,99999999,0,0,,
0,53,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\53,,Done,99999999.000000,2401,99999999,False,False,False,9,3,2,99999999,0,0,,
0,54,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\54,,Done,99999999.000000,2501,99999999,False,False,False,9,6,2,99999999,0,0,,
0,55,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\55,,Done,99999999.000000,0011,99999999,False,False,False,6,1,2,99999999,0,0,,
0,56,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\56,,Done,99999999.000000,0111,99999999,False,False,False,6,2,2,99999999,0,0,,
0,57,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\57,,Done,99999999.000000,0211,99999999,False,False,False,6,3,2,99999999,0,0,,
0,58,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\58,,Done,99999999.000000,0311,99999999,False,False,False,6,4,2,99999999,0,0,,
0,59,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\59,,Done,99999999.000000,0411,99999999,False,False,False,6,3,2,99999999,0,0,,
0,60,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\60,,Done,99999999.000000,0511,99999999,False,False,False,6,6,2,99999999,0,0,,
0,61,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\61,,Done,99999999.000000,1011,99999999,False,False,False,8,1,2,99999999,0,0,,
0,62,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\62,,Done,99999999.000000,1111,99999999,False,False,False,8,2,2,99999999,0,0,,
0,63,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\63,,Done,99999999.000000,1211,99999999,False,False,False,8,3,2,99999999,0,0,,
0,64,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\64,,Done,99999999.000000,1311,99999999,False,False,False,8,4,2,99999999,0,0,,
0,65,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\65,,Done,99999999.000000,1411,99999999,False,False,False,8,3,2,99999999,0,0,,
0,66,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\66,,Done,99999999.000000,1511,99999999,False,False,False,8,6,2,99999999,0,0,,
0,67,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\67,,Done,99999999.000000,2011,99999999,False,False,False,10,1,2,99999999,0,0,,
0,68,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\68,,Done,99999999.000000,2111,99999999,False,False,False,10,2,2,99999999,0,0,,
0,69,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\69,,Done,99999999.000000,2211,99999999,False,False,False,10,3,2,99999999,0,0,,
0,70,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\70,,Done,99999999.000000,2311,99999999,False,False,False,10,4,2,99999999,0,0,,
0,71,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\71,,Done,99999999.000000,2411,99999999,False,False,False,10,3,2,99999999,0,0,,
0,72,d:/git/adpoBenchmark/data/pydarwin_makedata/run\0\72,,Done,99999999.000000,2511,99999999,False,False,False,10,6,2,99999999,0,0,,
