Scenario,ID,nVmax,nKm,nV,nKa,nVmax_shrinkage,nKm_shrinkage,nV_shrinkage,nKa_shrinkage
WorkFlow,43,-0.0699292708843608,0.0837178576926417,0.259941761662579,0.528443948227922,0.697313,0.326324,0.323853,0.688475
WorkFlow,44,0.145815273381894,0.497532884186953,-0.272365781122629,-0.0961045764198748,0.62894,0.365772,0.283689,0.532084
WorkFlow,45,0.432534766967041,-0.0391270166456417,-0.0307074875240956,0.237393787667525,0.384298,0.376174,0.232945,0.610732
WorkFlow,46,0.217692330472819,-0.221110812152239,-0.597297633003708,-0.390755199685686,0.291427,0.382531,0.244047,0.491913
WorkFlow,47,0.0912237011834106,-0.0556897272542482,0.422938045197134,0.257881104302589,0.698834,0.336423,0.289515,0.585127
WorkFlow,48,0.245873475820568,0.422704937166268,-0.0268916811064145,0.257507768248264,0.736857,0.350525,0.264573,0.61507
WorkFlow,49,0.0450652910452195,0.166139536062985,-1.32817641381725,0.206381286788347,0.119764,0.341297,0.178428,0.564354
WorkFlow,50,-0.302288351518683,0.172866619997579,-0.526348727453306,-0.777756483410251,0.470322,0.352842,0.377255,0.42728
WorkFlow,51,0.486354925393258,-0.683353778623256,0.160308503595211,0.0908763526501729,0.294869,0.38272,0.206295,0.568614
WorkFlow,52,0.0204122368045163,-0.0096598218069545,0.0182107993554873,-0.0983635677767281,0.464467,0.340535,0.289384,0.557092
WorkFlow,53,-0.326205531762662,-0.0287813423943635,0.944988674367196,0.00173322205220512,0.829259,0.339787,0.380113,0.556296
WorkFlow,54,-0.200855033137531,0.594899112706277,0.675563277312744,-0.330438224746218,0.851976,0.346608,0.329456,0.539702
WorkFlow,55,-0.0636953276515823,-0.269323806724957,0.130783647481664,0.360147703779089,0.547602,0.322251,0.316234,0.598499
WorkFlow,56,-0.00396387351384239,0.194163377724719,0.13931787872038,-0.148892054942023,0.76079,0.368905,0.308872,0.531397
WorkFlow,57,-0.176658882613404,-0.123863661604928,-0.854849173881619,0.104823254696619,0.130005,0.320082,0.208812,0.570607
WorkFlow,58,-0.034166091112249,0.448486275089568,0.298109417672374,-0.108835523536328,0.740365,0.351249,0.312148,0.532792
WorkFlow,59,-0.0355091824971906,-0.148279111728184,0.356498779827182,0.10817438939637,0.626359,0.345831,0.31257,0.55935
WorkFlow,60,0.0362500466539379,0.0780783813779879,0.222485979176852,0.0151271759322295,0.643805,0.347278,0.299171,0.549168
