Scenario,Parameter,Estimate,Units,Stderr,CV%,2.5%CI,97.5%CI,Var.Inf.factor
WorkFlow,GAMMA,2.27328372130668,,0.232910308724014,10.2455450914916,1.81559919240006,2.73096825021329,
WorkFlow,CMultStdev,0.473723935536804,,0.0332398939696053,7.01672249934748,0.408405292941161,0.539042578132446,
WorkFlow,tvVmax,2059.79889125457,,307.022830747013,14.9054760661617,1456.47823780711,2663.11954470203,
WorkFlow,tvKm,408.176429149161,,67.2794077138276,16.4829232922809,275.967836951952,540.38502134637,
WorkFlow,tvV,44.3273918480986,,26.004073514726,58.6636669349664,-6.77237355706079,95.427157253258,
WorkFlow,tvKa,0.880082482159071,,0.510617469496509,58.0192743120885,-0.123315423491046,1.88348038780919,
WorkFlow,K12,0.969157012084068,,1.26375441466298,130.39728329937,-1.51420599188693,3.45252001605506,
WorkFlow,K21,1.41455300996641,,1.81476252499528,128.29229531938,-2.15157824407802,4.98068426401084,
WorkFlow,dVdWT,0.816743747600139,,0.408534172561995,50.0198714422244,0.0139464333221716,1.61954106187811,
WorkFlow,CEps,0.479051006098745,,1.43169108143754,298.859842315503,-2.33431892045094,3.29242093264843,
