"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",7182.4354
"WorkFlow",1,"GAMMA",1.50778
"WorkFlow",1,"CMultStdev",0.944039
"WorkFlow",1,"tvVmax",4116.44
"WorkFlow",1,"tvKm",3840.52
"WorkFlow",1,"tvV",50.2573
"WorkFlow",1,"tvKa",1.19142
"WorkFlow",1,"K12",2.01223
"WorkFlow",1,"K21",2.99441
"WorkFlow",1,"dVdWT",1.10542
"WorkFlow",2,"-2LL",7118.05166
"WorkFlow",2,"GAMMA",1.42021
"WorkFlow",2,"CMultStdev",0.879188
"WorkFlow",2,"tvVmax",4231.91
"WorkFlow",2,"tvKm",3736.97
"WorkFlow",2,"tvV",50.1364
"WorkFlow",2,"tvKa",1.18837
"WorkFlow",2,"K12",2.00151
"WorkFlow",2,"K21",2.9928
"WorkFlow",2,"dVdWT",1.09719
"WorkFlow",3,"-2LL",7064.06688
"WorkFlow",3,"GAMMA",1.36229
"WorkFlow",3,"CMultStdev",0.810712
"WorkFlow",3,"tvVmax",4373.24
"WorkFlow",3,"tvKm",3651.49
"WorkFlow",3,"tvV",50.1773
"WorkFlow",3,"tvKa",1.19029
"WorkFlow",3,"K12",1.99976
"WorkFlow",3,"K21",3.01427
"WorkFlow",3,"dVdWT",1.08911
"WorkFlow",4,"-2LL",6919.96526
"WorkFlow",4,"GAMMA",1.2393
"WorkFlow",4,"CMultStdev",0.563023
"WorkFlow",4,"tvVmax",5170.71
"WorkFlow",4,"tvKm",3441.63
"WorkFlow",4,"tvV",51.5753
"WorkFlow",4,"tvKa",1.2668
"WorkFlow",4,"K12",2.13635
"WorkFlow",4,"K21",3.25623
"WorkFlow",4,"dVdWT",1.16836
"WorkFlow",5,"-2LL",6906.62734
"WorkFlow",5,"GAMMA",1.1894
"WorkFlow",5,"CMultStdev",0.391901
"WorkFlow",5,"tvVmax",6550.28
"WorkFlow",5,"tvKm",2723.32
"WorkFlow",5,"tvV",47.6147
"WorkFlow",5,"tvKa",1.29995
"WorkFlow",5,"K12",1.91008
"WorkFlow",5,"K21",3.72968
"WorkFlow",5,"dVdWT",1.12909
"WorkFlow",6,"-2LL",6861.8062
"WorkFlow",6,"GAMMA",1.25805
"WorkFlow",6,"CMultStdev",0.538484
"WorkFlow",6,"tvVmax",7230.34
"WorkFlow",6,"tvKm",2236.74
"WorkFlow",6,"tvV",48.135
"WorkFlow",6,"tvKa",1.24234
"WorkFlow",6,"K12",1.91958
"WorkFlow",6,"K21",3.70687
"WorkFlow",6,"dVdWT",1.09999
"WorkFlow",7,"-2LL",6848.22738
"WorkFlow",7,"GAMMA",1.4454
"WorkFlow",7,"CMultStdev",0.516567
"WorkFlow",7,"tvVmax",7402.86
"WorkFlow",7,"tvKm",2046.79
"WorkFlow",7,"tvV",49.4491
"WorkFlow",7,"tvKa",1.18005
"WorkFlow",7,"K12",1.97183
"WorkFlow",7,"K21",3.55249
"WorkFlow",7,"dVdWT",1.06022
"WorkFlow",8,"-2LL",6844.26458
"WorkFlow",8,"GAMMA",1.46974
"WorkFlow",8,"CMultStdev",0.506032
"WorkFlow",8,"tvVmax",7700.77
"WorkFlow",8,"tvKm",1814.33
"WorkFlow",8,"tvV",48.5312
"WorkFlow",8,"tvKa",1.11723
"WorkFlow",8,"K12",1.8984
"WorkFlow",8,"K21",3.69687
"WorkFlow",8,"dVdWT",1.06621
"WorkFlow",9,"-2LL",6841.4663
"WorkFlow",9,"GAMMA",1.47434
"WorkFlow",9,"CMultStdev",0.497462
"WorkFlow",9,"tvVmax",7586.22
"WorkFlow",9,"tvKm",1808.11
"WorkFlow",9,"tvV",48.0128
"WorkFlow",9,"tvKa",1.03752
"WorkFlow",9,"K12",1.84662
"WorkFlow",9,"K21",3.75717
"WorkFlow",9,"dVdWT",1.09429
"WorkFlow",10,"-2LL",6837.89044
"WorkFlow",10,"GAMMA",1.47334
"WorkFlow",10,"CMultStdev",0.489072
"WorkFlow",10,"tvVmax",7213.44
"WorkFlow",10,"tvKm",1833.7
"WorkFlow",10,"tvV",47.5627
"WorkFlow",10,"tvKa",0.94225
"WorkFlow",10,"K12",1.83213
"WorkFlow",10,"K21",3.79473
"WorkFlow",10,"dVdWT",1.15291
"WorkFlow",11,"-2LL",6834.72298
"WorkFlow",11,"GAMMA",1.47858
"WorkFlow",11,"CMultStdev",0.484917
"WorkFlow",11,"tvVmax",6768.18
"WorkFlow",11,"tvKm",1780.37
"WorkFlow",11,"tvV",46.4439
"WorkFlow",11,"tvKa",0.880849
"WorkFlow",11,"K12",1.81294
"WorkFlow",11,"K21",3.74584
"WorkFlow",11,"dVdWT",1.19466
"WorkFlow",12,"-2LL",6831.06132
"WorkFlow",12,"GAMMA",1.48649
"WorkFlow",12,"CMultStdev",0.488602
"WorkFlow",12,"tvVmax",6298.59
"WorkFlow",12,"tvKm",1686.52
"WorkFlow",12,"tvV",45.7259
"WorkFlow",12,"tvKa",0.89866
"WorkFlow",12,"K12",1.86795
"WorkFlow",12,"K21",3.56117
"WorkFlow",12,"dVdWT",1.21186
"WorkFlow",13,"-2LL",6828.49632
"WorkFlow",13,"GAMMA",1.49244
"WorkFlow",13,"CMultStdev",0.49672
"WorkFlow",13,"tvVmax",5869.44
"WorkFlow",13,"tvKm",1535.74
"WorkFlow",13,"tvV",44.5417
"WorkFlow",13,"tvKa",0.963716
"WorkFlow",13,"K12",1.9295
"WorkFlow",13,"K21",3.35175
"WorkFlow",13,"dVdWT",1.14618
"WorkFlow",14,"-2LL",6828.31692
"WorkFlow",14,"GAMMA",1.49474
"WorkFlow",14,"CMultStdev",0.496938
"WorkFlow",14,"tvVmax",5688.01
"WorkFlow",14,"tvKm",1489.1
"WorkFlow",14,"tvV",44.0807
"WorkFlow",14,"tvKa",0.958589
"WorkFlow",14,"K12",1.93477
"WorkFlow",14,"K21",3.28106
"WorkFlow",14,"dVdWT",1.13464
"WorkFlow",15,"-2LL",6827.50268
"WorkFlow",15,"GAMMA",1.49271
"WorkFlow",15,"CMultStdev",0.498319
"WorkFlow",15,"tvVmax",5546.16
"WorkFlow",15,"tvKm",1472.54
"WorkFlow",15,"tvV",44.1123
"WorkFlow",15,"tvKa",0.969543
"WorkFlow",15,"K12",1.9712
"WorkFlow",15,"K21",3.21189
"WorkFlow",15,"dVdWT",1.11155
"WorkFlow",16,"-2LL",6825.35858
"WorkFlow",16,"GAMMA",1.51255
"WorkFlow",16,"CMultStdev",0.498507
"WorkFlow",16,"tvVmax",5251.05
"WorkFlow",16,"tvKm",1349.04
"WorkFlow",16,"tvV",43.3951
"WorkFlow",16,"tvKa",0.992911
"WorkFlow",16,"K12",2.03975
"WorkFlow",16,"K21",3.08036
"WorkFlow",16,"dVdWT",1.00385
"WorkFlow",17,"-2LL",6824.44624
"WorkFlow",17,"GAMMA",1.56018
"WorkFlow",17,"CMultStdev",0.495501
"WorkFlow",17,"tvVmax",4596.43
"WorkFlow",17,"tvKm",1144.68
"WorkFlow",17,"tvV",41.7341
"WorkFlow",17,"tvKa",0.992158
"WorkFlow",17,"K12",2.14885
"WorkFlow",17,"K21",2.96438
"WorkFlow",17,"dVdWT",0.899872
"WorkFlow",18,"-2LL",6823.77854
