Scenario,CMultStdev,tvVmax,tvKm,tvV,tvKa,K12,K21,CEps
WorkFlow,0.000589303733084421,,,,,,,
WorkFlow,1.12567125039967,12275.2432936959,,,,,,
WorkFlow,-0.180126680563023,-551.425322718774,338.007351714141,,,,,
WorkFlow,-0.0135164561524596,-64.3888931250375,0.425464791263651,1.50953140735502,,,,
WorkFlow,-0.000517710704745615,-4.42698487198876,-0.573425667167771,0.0465594002726584,0.0105287566739401,,,
WorkFlow,-0.000315035265717818,-1.4660317999584,-0.196034438119652,0.0194476356055918,0.00279809478255077,0.00530262542356975,,
WorkFlow,7.26384593933726e-05,-1.92399346585812,-0.703607022403351,-0.00827644523935287,0.00238552000233428,0.015591641716308,0.0562639281567177,
WorkFlow,-0.00036888664053887,-3.93943477216668,-0.116962781814952,0.0167599873012309,0.00234443940072247,0.00765790094200517,0.024169927524995,0.0136115420524558
