Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,3,-3228.989140,6457.978280,6479.978280,6525.889927,11,480,60,0.124510,6847.650020
