"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",6527.90274
"WorkFlow",1,"CMultStdev",0.427548
"WorkFlow",1,"tvVmax",6276.91
"WorkFlow",1,"tvKm",2414.41
"WorkFlow",1,"tvV",52.3624
"WorkFlow",1,"tvKa",1.01929
"WorkFlow",1,"K12",2.04352
"WorkFlow",1,"K21",3.1336
"WorkFlow",2,"-2LL",6513.20756
"WorkFlow",2,"CMultStdev",0.672961
"WorkFlow",2,"tvVmax",6314.06
"WorkFlow",2,"tvKm",2293.89
"WorkFlow",2,"tvV",49.0153
"WorkFlow",2,"tvKa",1.04576
"WorkFlow",2,"K12",1.8131
"WorkFlow",2,"K21",3.32958
"WorkFlow",3,"-2LL",6493.70054
"WorkFlow",3,"CMultStdev",0.588347
"WorkFlow",3,"tvVmax",6533.21
"WorkFlow",3,"tvKm",2062.45
"WorkFlow",3,"tvV",48.6278
"WorkFlow",3,"tvKa",1.03898
"WorkFlow",3,"K12",1.77925
"WorkFlow",3,"K21",3.3844
"WorkFlow",4,"-2LL",6489.60542
"WorkFlow",4,"CMultStdev",0.50578
"WorkFlow",4,"tvVmax",6577.22
"WorkFlow",4,"tvKm",1903.81
"WorkFlow",4,"tvV",48.8815
"WorkFlow",4,"tvKa",1.07858
"WorkFlow",4,"K12",1.74832
"WorkFlow",4,"K21",3.40783
"WorkFlow",5,"-2LL",6487.44596
"WorkFlow",5,"CMultStdev",0.530018
"WorkFlow",5,"tvVmax",6467.41
"WorkFlow",5,"tvKm",1910.28
"WorkFlow",5,"tvV",48.6575
"WorkFlow",5,"tvKa",1.0836
"WorkFlow",5,"K12",1.74812
"WorkFlow",5,"K21",3.40707
"WorkFlow",6,"-2LL",6485.23894
"WorkFlow",6,"CMultStdev",0.555315
"WorkFlow",6,"tvVmax",6013.3
"WorkFlow",6,"tvKm",1897.17
"WorkFlow",6,"tvV",47.4092
"WorkFlow",6,"tvKa",1.08151
"WorkFlow",6,"K12",1.75431
"WorkFlow",6,"K21",3.3063
"WorkFlow",7,"-2LL",6480.88388
"WorkFlow",7,"CMultStdev",0.555976
"WorkFlow",7,"tvVmax",5614.24
"WorkFlow",7,"tvKm",1733.93
"WorkFlow",7,"tvV",46.8092
"WorkFlow",7,"tvKa",1.10463
"WorkFlow",7,"K12",1.74494
"WorkFlow",7,"K21",3.25838
"WorkFlow",8,"-2LL",6463.5532
"WorkFlow",8,"CMultStdev",0.538131
"WorkFlow",8,"tvVmax",3684.83
"WorkFlow",8,"tvKm",984.637
"WorkFlow",8,"tvV",46.2762
"WorkFlow",8,"tvKa",1.21357
"WorkFlow",8,"K12",1.85229
"WorkFlow",8,"K21",2.94124
"WorkFlow",9,"-2LL",6462.3614
