"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",6440.49632
"WorkFlow",1,"CMultStdev",0.444326
"WorkFlow",1,"tvVmax",6304.67
"WorkFlow",1,"tvKm",2330.75
"WorkFlow",1,"tvV",50.6017
"WorkFlow",1,"tvKa",0.966731
"WorkFlow",2,"-2LL",6432.88956
"WorkFlow",2,"CMultStdev",0.640603
"WorkFlow",2,"tvVmax",6332.37
"WorkFlow",2,"tvKm",2096.18
"WorkFlow",2,"tvV",45.4405
"WorkFlow",2,"tvKa",1.00059
"WorkFlow",3,"-2LL",6419.1501
"WorkFlow",3,"CMultStdev",0.562434
"WorkFlow",3,"tvVmax",6331.16
"WorkFlow",3,"tvKm",1901.85
"WorkFlow",3,"tvV",43.9728
"WorkFlow",3,"tvKa",0.990417
"WorkFlow",4,"-2LL",6414.7772
"WorkFlow",4,"CMultStdev",0.488214
"WorkFlow",4,"tvVmax",5980.69
"WorkFlow",4,"tvKm",1768.15
"WorkFlow",4,"tvV",42.2951
"WorkFlow",4,"tvKa",1.02123
"WorkFlow",5,"-2LL",6411.38658
"WorkFlow",5,"CMultStdev",0.505375
"WorkFlow",5,"tvVmax",5777.93
"WorkFlow",5,"tvKm",1718
"WorkFlow",5,"tvV",42.2552
"WorkFlow",5,"tvKa",1.02023
"WorkFlow",6,"-2LL",6401.48698
"WorkFlow",6,"CMultStdev",0.537406
"WorkFlow",6,"tvVmax",4448.66
"WorkFlow",6,"tvKm",1364.1
"WorkFlow",6,"tvV",42.1138
"WorkFlow",6,"tvKa",1.05142
"WorkFlow",7,"-2LL",6398.22418
"WorkFlow",7,"CMultStdev",0.538117
"WorkFlow",7,"tvVmax",4128.92
"WorkFlow",7,"tvKm",1196.52
"WorkFlow",7,"tvV",44.0056
"WorkFlow",7,"tvKa",1.09124
"WorkFlow",8,"-2LL",6394.75418
"WorkFlow",8,"CMultStdev",0.529658
"WorkFlow",8,"tvVmax",4016.74
"WorkFlow",8,"tvKm",1037.43
"WorkFlow",8,"tvV",48.3132
"WorkFlow",8,"tvKa",1.1903
"WorkFlow",9,"-2LL",6393.72374
"WorkFlow",9,"CMultStdev",0.527058
"WorkFlow",9,"tvVmax",3952.26
"WorkFlow",9,"tvKm",1060.63
"WorkFlow",9,"tvV",48.5227
"WorkFlow",9,"tvKa",1.21715
"WorkFlow",10,"-2LL",6391.49908
"WorkFlow",10,"CMultStdev",0.521312
"WorkFlow",10,"tvVmax",4108.14
"WorkFlow",10,"tvKm",1108.07
"WorkFlow",10,"tvV",46.9998
"WorkFlow",10,"tvKa",1.26234
"WorkFlow",11,"-2LL",6390.42664
"WorkFlow",11,"CMultStdev",0.524174
"WorkFlow",11,"tvVmax",4263.3
"WorkFlow",11,"tvKm",1188.85
"WorkFlow",11,"tvV",46.1479
"WorkFlow",11,"tvKa",1.2057
"WorkFlow",12,"-2LL",6389.91622
"WorkFlow",12,"CMultStdev",0.528243
"WorkFlow",12,"tvVmax",4340.52
"WorkFlow",12,"tvKm",1214.76
"WorkFlow",12,"tvV",45.344
"WorkFlow",12,"tvKa",1.12195
"WorkFlow",13,"-2LL",6389.7802
"WorkFlow",13,"CMultStdev",0.527778
"WorkFlow",13,"tvVmax",4332.42
"WorkFlow",13,"tvKm",1214.46
"WorkFlow",13,"tvV",45.5667
"WorkFlow",13,"tvKa",1.12637
"WorkFlow",14,"-2LL",6389.58392
"WorkFlow",14,"CMultStdev",0.526806
"WorkFlow",14,"tvVmax",4314.12
"WorkFlow",14,"tvKm",1206.35
"WorkFlow",14,"tvV",45.7244
"WorkFlow",14,"tvKa",1.13578
"WorkFlow",15,"-2LL",6389.37408
"WorkFlow",15,"CMultStdev",0.527015
"WorkFlow",15,"tvVmax",4309.08
"WorkFlow",15,"tvKm",1205.69
"WorkFlow",15,"tvV",46.1626
"WorkFlow",15,"tvKa",1.14995
"WorkFlow",16,"-2LL",6389.31194
"WorkFlow",16,"CMultStdev",0.528288
"WorkFlow",16,"tvVmax",4273.12
"WorkFlow",16,"tvKm",1191.91
"WorkFlow",16,"tvV",45.9601
"WorkFlow",16,"tvKa",1.14615
"WorkFlow",17,"-2LL",6389.2833
"WorkFlow",17,"CMultStdev",0.528834
"WorkFlow",17,"tvVmax",4260.43
"WorkFlow",17,"tvKm",1182.93
"WorkFlow",17,"tvV",45.8218
"WorkFlow",17,"tvKa",1.14391
