Scenario,ID,nVmax,nVmax_shrinkage
WorkFlow,1,0.182880829587713,0.033856
WorkFlow,2,0.092617106990214,0.035217
WorkFlow,3,-0.000730780630807279,0.020746
WorkFlow,4,0.0489372949817826,0.0344
WorkFlow,5,0.177922414339938,0.030945
WorkFlow,6,0.197590194370826,0.058872
WorkFlow,7,-0.173552660936881,0.039357
WorkFlow,8,0.151844753256275,0.026154
WorkFlow,9,0.116731664465147,0.024977
WorkFlow,10,0.209001131132065,0.034399
WorkFlow,11,0.137843980240969,0.026603
WorkFlow,12,0.246161733769744,0.029642
WorkFlow,13,-0.182932080697551,0.023616
WorkFlow,14,0.0848060943767722,0.07387
WorkFlow,15,-0.451156174828092,0.065744
WorkFlow,16,0.033522811970391,0.021795
WorkFlow,17,-0.585312745755672,0.092475
WorkFlow,18,0.199921568066184,0.024953
WorkFlow,19,-0.334660548463136,0.056177
WorkFlow,20,0.340043884565833,0.060399
WorkFlow,21,0.450007214584404,0.034452
WorkFlow,22,0.189915038793203,0.028318
WorkFlow,23,-0.0256034240582091,0.02478
WorkFlow,24,-0.0381302011845645,0.031698
WorkFlow,25,0.360503402011637,0.049114
WorkFlow,26,0.147396955995262,0.022903
WorkFlow,27,0.296487364049392,0.042991
WorkFlow,28,-0.260580766562841,0.020273
WorkFlow,29,-0.323200566124097,0.033273
WorkFlow,30,0.106963027116874,0.024717
WorkFlow,31,-0.270293793482889,0.057177
WorkFlow,32,0.37685046336136,0.07605
WorkFlow,33,-0.396587770085473,0.062362
WorkFlow,34,-0.0687232842972397,0.028724
WorkFlow,35,0.190521404933075,0.053272
WorkFlow,36,-0.00501370618498579,0.02371
WorkFlow,37,0.116768250369116,0.062627
WorkFlow,38,-0.693867153541781,0.102564
WorkFlow,39,0.320360938448474,0.039954
WorkFlow,40,0.390126146275259,0.043271
WorkFlow,41,-0.265080787332201,0.038144
WorkFlow,42,-0.445729584903297,0.054623
WorkFlow,43,-0.272188733855775,0.051552
WorkFlow,44,0.200922922262736,0.038834
WorkFlow,45,0.56683829090858,0.047083
WorkFlow,46,-0.129655286725556,0.025277
WorkFlow,47,-0.0740338980546764,0.028346
WorkFlow,48,0.0363390261786909,0.028219
WorkFlow,49,0.0523081376485843,0.023182
WorkFlow,50,0.0929255265750824,0.032438
WorkFlow,51,-0.35886778894044,0.050858
WorkFlow,52,-0.120410890201548,0.022107
WorkFlow,53,-0.142000613883006,0.03596
WorkFlow,54,-0.617596885979789,0.039443
WorkFlow,55,-0.131533158281747,0.052929
WorkFlow,56,0.262804434405263,0.031494
WorkFlow,57,0.552190419700501,0.057583
WorkFlow,58,-0.228613877320846,0.024861
WorkFlow,59,-0.704041097427592,0.110628
WorkFlow,60,0.37527964174802,0.065906
