Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,1,-3145.375340,6290.750680,6306.750680,6340.140969,8,480,60,0.063870,28036.393410
