"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",6366.54982
"WorkFlow",1,"CMultStdev",0.507216
"WorkFlow",1,"tvVmax",6299.96
"WorkFlow",1,"tvKm",2258.13
"WorkFlow",1,"tvV",36.3852
"WorkFlow",1,"tvKa",1.05093
"WorkFlow",1,"dVdWT",1.02744
"WorkFlow",2,"-2LL",6359.13304
"WorkFlow",2,"CMultStdev",0.501876
"WorkFlow",2,"tvVmax",6339.16
"WorkFlow",2,"tvKm",2252.46
"WorkFlow",2,"tvV",38.2368
"WorkFlow",2,"tvKa",1.03905
"WorkFlow",2,"dVdWT",1.0384
"WorkFlow",3,"-2LL",6354.30514
"WorkFlow",3,"CMultStdev",0.5608
"WorkFlow",3,"tvVmax",6328.77
"WorkFlow",3,"tvKm",2263.48
"WorkFlow",3,"tvV",39.9412
"WorkFlow",3,"tvKa",1.06597
"WorkFlow",3,"dVdWT",1.05029
"WorkFlow",4,"-2LL",6348.80028
"WorkFlow",4,"CMultStdev",0.552212
"WorkFlow",4,"tvVmax",6419.59
"WorkFlow",4,"tvKm",2164.03
"WorkFlow",4,"tvV",40.8797
"WorkFlow",4,"tvKa",1.1116
"WorkFlow",4,"dVdWT",1.04427
"WorkFlow",5,"-2LL",6332.88516
"WorkFlow",5,"CMultStdev",0.52997
"WorkFlow",5,"tvVmax",6785.33
"WorkFlow",5,"tvKm",1630.39
"WorkFlow",5,"tvV",45.0578
"WorkFlow",5,"tvKa",1.31913
"WorkFlow",5,"dVdWT",0.940798
"WorkFlow",6,"-2LL",6315.7894
"WorkFlow",6,"CMultStdev",0.536401
"WorkFlow",6,"tvVmax",6394.56
"WorkFlow",6,"tvKm",1793.8
"WorkFlow",6,"tvV",44.8408
"WorkFlow",6,"tvKa",1.35627
"WorkFlow",6,"dVdWT",0.982544
"WorkFlow",7,"-2LL",6308.70352
"WorkFlow",7,"CMultStdev",0.539375
"WorkFlow",7,"tvVmax",6235.45
"WorkFlow",7,"tvKm",1816.3
"WorkFlow",7,"tvV",44.8498
"WorkFlow",7,"tvKa",1.37089
"WorkFlow",7,"dVdWT",0.988716
"WorkFlow",8,"-2LL",6300.29796
"WorkFlow",8,"CMultStdev",0.545593
"WorkFlow",8,"tvVmax",6001.73
"WorkFlow",8,"tvKm",1842.99
"WorkFlow",8,"tvV",44.0857
"WorkFlow",8,"tvKa",1.34046
"WorkFlow",8,"dVdWT",0.991994
"WorkFlow",9,"-2LL",6294.5774
"WorkFlow",9,"CMultStdev",0.555748
"WorkFlow",9,"tvVmax",5640.63
"WorkFlow",9,"tvKm",1821
"WorkFlow",9,"tvV",41.7692
"WorkFlow",9,"tvKa",1.21212
"WorkFlow",9,"dVdWT",1.021
"WorkFlow",10,"-2LL",6293.59044
"WorkFlow",10,"CMultStdev",0.556508
"WorkFlow",10,"tvVmax",5641.94
"WorkFlow",10,"tvKm",1826.01
"WorkFlow",10,"tvV",41.3257
"WorkFlow",10,"tvKa",1.17641
"WorkFlow",10,"dVdWT",1.00782
"WorkFlow",11,"-2LL",6293.04482
"WorkFlow",11,"CMultStdev",0.551169
"WorkFlow",11,"tvVmax",5695.41
"WorkFlow",11,"tvKm",1776.96
"WorkFlow",11,"tvV",41.8248
"WorkFlow",11,"tvKa",1.18286
"WorkFlow",11,"dVdWT",0.986755
"WorkFlow",12,"-2LL",6292.75672
"WorkFlow",12,"CMultStdev",0.546823
"WorkFlow",12,"tvVmax",5612.05
"WorkFlow",12,"tvKm",1771.03
"WorkFlow",12,"tvV",41.7959
"WorkFlow",12,"tvKa",1.16756
"WorkFlow",12,"dVdWT",0.976052
"WorkFlow",13,"-2LL",6292.46998
"WorkFlow",13,"CMultStdev",0.544569
"WorkFlow",13,"tvVmax",5495.24
"WorkFlow",13,"tvKm",1735.91
"WorkFlow",13,"tvV",41.7371
"WorkFlow",13,"tvKa",1.15248
"WorkFlow",13,"dVdWT",1.00249
"WorkFlow",14,"-2LL",6292.02438
"WorkFlow",14,"CMultStdev",0.544689
"WorkFlow",14,"tvVmax",5347.26
