Scenario,CMultStdev,tvVmax,tvKm,tvV,tvKa,dVdWT,CEps
WorkFlow,0.000598282696220731,,,,,,
WorkFlow,1.24815868879461,299554.717532736,,,,,
WorkFlow,0.454379195765121,114158.325539575,50405.9303312378,,,,
WorkFlow,-0.014462115265716,-836.553881170175,-430.245981555036,9.09392432083351,,,
WorkFlow,-0.000339535694410947,-25.7038914784081,-12.6719345716836,0.169127155786055,0.0104657136400499,,
WorkFlow,0.00023524308768869,8.11970819338466,9.47935344854601,-0.293090460541719,-0.00592354322275447,0.0616930968285115,
WorkFlow,-0.000384834672906081,0.650102241427561,-0.376392664686872,0.0234168349611175,0.000206884770517035,0.00056152223488512,0.0117391089361274
