Scenario,CMultStdev,tvVmax,tvKm,tvV,tvKa,dVdWT,CEps
WorkFlow,1,,,,,,
WorkFlow,0.0932348983155538,1,,,,,
WorkFlow,0.0827416924573588,0.929027759183945,1,,,,
WorkFlow,-0.196066289347195,-0.506850837994854,-0.635477732880253,1,,,
WorkFlow,-0.135689984325131,-0.459067315855106,-0.55171867012705,0.548217953125212,1,,
WorkFlow,0.0387208929778942,0.0597288364421151,0.169988528210798,-0.391298091651524,-0.233119633895431,1,
WorkFlow,-0.145212300861172,0.0109629142029369,-0.0154732936394025,0.0716695967399767,0.0186649371472777,0.0208656109711939,1
