Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,1,-3165.733340,6331.466680,6349.466680,6387.030755,9,480,60,0.126900,24697.240310
