"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",6394.24046
"WorkFlow",1,"CMultStdev",0.553055
"WorkFlow",1,"tvVmax",6648.86
"WorkFlow",1,"tvKm",2169.97
"WorkFlow",1,"tvV",47.1836
"WorkFlow",1,"tvKa",0.97083
"WorkFlow",1,"dVdWT",1.12527
"WorkFlow",2,"-2LL",6384.24362
"WorkFlow",2,"CMultStdev",0.476514
"WorkFlow",2,"tvVmax",6762.75
"WorkFlow",2,"tvKm",1841.63
"WorkFlow",2,"tvV",43.4385
"WorkFlow",2,"tvKa",0.805023
"WorkFlow",2,"dVdWT",1.15841
"WorkFlow",3,"-2LL",6375.7916
"WorkFlow",3,"CMultStdev",0.540734
"WorkFlow",3,"tvVmax",6641.27
"WorkFlow",3,"tvKm",1844.87
"WorkFlow",3,"tvV",41.0358
"WorkFlow",3,"tvKa",0.833062
"WorkFlow",3,"dVdWT",1.18184
"WorkFlow",4,"-2LL",6370.30654
"WorkFlow",4,"CMultStdev",0.5287
"WorkFlow",4,"tvVmax",6408.44
"WorkFlow",4,"tvKm",1936.21
"WorkFlow",4,"tvV",40.3468
"WorkFlow",4,"tvKa",0.868642
"WorkFlow",4,"dVdWT",1.22934
"WorkFlow",5,"-2LL",6359.21236
"WorkFlow",5,"CMultStdev",0.510706
"WorkFlow",5,"tvVmax",5766.74
"WorkFlow",5,"tvKm",2015.88
"WorkFlow",5,"tvV",37.7409
"WorkFlow",5,"tvKa",0.870158
"WorkFlow",5,"dVdWT",1.40017
"WorkFlow",6,"-2LL",6347.96992
"WorkFlow",6,"CMultStdev",0.492471
"WorkFlow",6,"tvVmax",5207.63
"WorkFlow",6,"tvKm",1895.6
"WorkFlow",6,"tvV",36.1576
"WorkFlow",6,"tvKa",0.844582
"WorkFlow",6,"dVdWT",1.62989
"WorkFlow",7,"-2LL",6339.66784
"WorkFlow",7,"CMultStdev",0.481557
"WorkFlow",7,"tvVmax",5074.01
"WorkFlow",7,"tvKm",1532.43
"WorkFlow",7,"tvV",37.1356
"WorkFlow",7,"tvKa",0.822161
"WorkFlow",7,"dVdWT",1.78789
"WorkFlow",8,"-2LL",6334.25864
"WorkFlow",8,"CMultStdev",0.507205
"WorkFlow",8,"tvVmax",5329.28
"WorkFlow",8,"tvKm",1611.34
"WorkFlow",8,"tvV",41.2389
"WorkFlow",8,"tvKa",0.842565
"WorkFlow",8,"dVdWT",1.56275
"WorkFlow",9,"-2LL",6332.57862
"WorkFlow",9,"CMultStdev",0.513256
"WorkFlow",9,"tvVmax",5236.77
"WorkFlow",9,"tvKm",1549.96
"WorkFlow",9,"tvV",41.1172
"WorkFlow",9,"tvKa",0.879716
"WorkFlow",9,"dVdWT",1.49967
"WorkFlow",10,"-2LL",6332.14522
"WorkFlow",10,"CMultStdev",0.512289
"WorkFlow",10,"tvVmax",5118.38
"WorkFlow",10,"tvKm",1491.66
"WorkFlow",10,"tvV",41.4811
"WorkFlow",10,"tvKa",0.894779
"WorkFlow",10,"dVdWT",1.42358
"WorkFlow",11,"-2LL",6331.89064
"WorkFlow",11,"CMultStdev",0.511265
"WorkFlow",11,"tvVmax",5041.03
"WorkFlow",11,"tvKm",1455.24
"WorkFlow",11,"tvV",41.3422
"WorkFlow",11,"tvKa",0.904612
"WorkFlow",11,"dVdWT",1.35758
"WorkFlow",12,"-2LL",6331.64856
"WorkFlow",12,"CMultStdev",0.510069
"WorkFlow",12,"tvVmax",4875.35
"WorkFlow",12,"tvKm",1406.94
"WorkFlow",12,"tvV",41.8796
"WorkFlow",12,"tvKa",0.913642
"WorkFlow",12,"dVdWT",1.28909
"WorkFlow",13,"-2LL",6331.56304
"WorkFlow",13,"CMultStdev",0.509793
"WorkFlow",13,"tvVmax",4802.25
"WorkFlow",13,"tvKm",1359.88
"WorkFlow",13,"tvV",42.2368
"WorkFlow",13,"tvKa",0.918963
"WorkFlow",13,"dVdWT",1.27806
"WorkFlow",14,"-2LL",6331.51324
"WorkFlow",14,"CMultStdev",0.510095
"WorkFlow",14,"tvVmax",4754.5
"WorkFlow",14,"tvKm",1342.33
"WorkFlow",14,"tvV",42.3397
"WorkFlow",14,"tvKa",0.922326
"WorkFlow",14,"dVdWT",1.30615
"WorkFlow",15,"-2LL",6331.48134
"WorkFlow",15,"CMultStdev",0.510873
"WorkFlow",15,"tvVmax",4758.33
"WorkFlow",15,"tvKm",1346.95
"WorkFlow",15,"tvV",42.2992
"WorkFlow",15,"tvKa",0.925094
"WorkFlow",15,"dVdWT",1.37579
"WorkFlow",16,"-2LL",6331.47556
"WorkFlow",16,"CMultStdev",0.51066
"WorkFlow",16,"tvVmax",4751.86
"WorkFlow",16,"tvKm",1342.68
"WorkFlow",16,"tvV",42.3247
"WorkFlow",16,"tvKa",0.926812
"WorkFlow",16,"dVdWT",1.3613
"WorkFlow",17,"-2LL",6331.47548
"WorkFlow",17,"CMultStdev",0.510534
"WorkFlow",17,"tvVmax",4746.12
"WorkFlow",17,"tvKm",1339.7
"WorkFlow",17,"tvV",42.3393
"WorkFlow",17,"tvKa",0.927633
"WorkFlow",17,"dVdWT",1.35395
"WorkFlow",18,"-2LL",6331.47372
"WorkFlow",18,"CMultStdev",0.510612
"WorkFlow",18,"tvVmax",4736.12
"WorkFlow",18,"tvKm",1334.7
"WorkFlow",18,"tvV",42.3836
"WorkFlow",18,"tvKa",0.929387
"WorkFlow",18,"dVdWT",1.35615
"WorkFlow",19,"-2LL",6331.47148
"WorkFlow",19,"CMultStdev",0.510792
"WorkFlow",19,"tvVmax",4720.73
"WorkFlow",19,"tvKm",1327.62
"WorkFlow",19,"tvV",42.4701
"WorkFlow",19,"tvKa",0.931632
"WorkFlow",19,"dVdWT",1.36162
"WorkFlow",20,"-2LL",6331.47142
"WorkFlow",20,"CMultStdev",0.510793
"WorkFlow",20,"tvVmax",4720.63
"WorkFlow",20,"tvKm",1327.58
"WorkFlow",20,"tvV",42.4702
"WorkFlow",20,"tvKa",0.931646
"WorkFlow",20,"dVdWT",1.36165
"WorkFlow",21,"-2LL",6331.47106
"WorkFlow",21,"CMultStdev",0.510542
"WorkFlow",21,"tvVmax",4720.71
"WorkFlow",21,"tvKm",1328.55
"WorkFlow",21,"tvV",42.3985
"WorkFlow",21,"tvKa",0.929865
"WorkFlow",21,"dVdWT",1.35722
"WorkFlow",22,"-2LL",6331.47008
"WorkFlow",22,"CMultStdev",0.510408
"WorkFlow",22,"tvVmax",4720.82
"WorkFlow",22,"tvKm",1331.67
"WorkFlow",22,"tvV",42.3959
"WorkFlow",22,"tvKa",0.928449
"WorkFlow",22,"dVdWT",1.35401
"WorkFlow",23,"-2LL",6331.46668
"WorkFlow",23,"CMultStdev",0.510384
"WorkFlow",23,"tvVmax",4732.48
"WorkFlow",23,"tvKm",1334.97
"WorkFlow",23,"tvV",42.3685
"WorkFlow",23,"tvKa",0.927868
"WorkFlow",23,"dVdWT",1.34968
