Scenario,Parameter,Estimate,Units,Stderr,CV%,2.5%CI,97.5%CI,Var.Inf.factor
WorkFlow,GAMMA,1.44238881910769,,0.984884501311378,68.281484733129,-0.493008574056187,3.37778621227157,
WorkFlow,CMultStdev,0.527954775643734,,0.0404894829739067,7.66911956133704,0.448388857311268,0.6075206939762,
WorkFlow,tvVmax,4198.31969007218,,5954.19295999504,141.823238808493,-7502.27009261322,15898.9094727576,
WorkFlow,tvKm,3737.2728552359,,5872.07763166406,157.121994007938,-7801.95202407356,15276.4977345454,
WorkFlow,tvV,58.2556798744758,,18.6005149593274,31.9291011613051,21.7037916928111,94.8075680561405,
WorkFlow,tvKa,1.12764287188856,,0.34849708944621,30.9049166304357,0.442810937239044,1.81247480653808,
WorkFlow,K12,0.626955998703499,,0.190487104206772,30.3828505669753,0.252629623963883,1.00128237344311,
WorkFlow,K21,2.52900965382483,,2.12937452566021,84.197959562542,-1.65542608513235,6.71344539278201,
WorkFlow,K13,0.134569956949467,,0.0692827091546801,51.4845294783714,-0.00157755528243236,0.270717469181366,
WorkFlow,K31,0.0917426395794136,,0.0243720413749492,26.5656639995108,0.0438491198008484,0.139636159357979,
WorkFlow,CEps,0.500000093086588,,1.699648391775,339.929615069224,-2.83998044509483,3.83998063126801,
