Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,1,-3223.784340,6447.568680,6477.568680,6540.175472,15,480,60,0.141710,59875.710280
