Scenario,ID,nVmax,nKm,nV,nKa,nVmax_shrinkage,nKm_shrinkage,nV_shrinkage,nKa_shrinkage
WorkFlow,1,0.256535046365327,-0.1957757477363,-0.835684437039195,0.171601515221328,0.254657,0.356988,0.230174,0.599826
WorkFlow,2,-0.397000691231218,0.0352654863504513,0.832248860857133,-0.135315628390636,0.804354,0.346145,0.380386,0.559195
WorkFlow,3,-0.188790681452148,-0.384123188449663,-0.435777137874533,-0.551776552894825,0.174031,0.372768,0.233045,0.488885
WorkFlow,4,-0.339224459444541,-0.332684186078962,0.719524573846164,0.173347827764411,0.661344,0.324738,0.358413,0.589348
WorkFlow,5,-0.0273076236852269,0.186064330052421,0.480191025273237,0.118414779106547,0.761839,0.348947,0.31264,0.592625
WorkFlow,6,0.192942250821645,-0.315092728024682,0.356776995274728,0.232493399283051,0.568613,0.355615,0.264066,0.588282
WorkFlow,7,0.0431595640625333,0.549379686206989,0.187082351806487,0.164445700368281,0.778437,0.356602,0.29273,0.601355
WorkFlow,8,-0.0951392631116821,0.10281519810211,0.0201377593647571,-0.434918014911035,0.580779,0.371967,0.323818,0.504959
WorkFlow,9,-0.206965194988519,0.116924801765692,0.579374473943452,0.203827009021735,0.767313,0.336921,0.335675,0.593831
WorkFlow,10,-0.334596844078508,-0.0562097479274432,0.554851432502293,-0.498076659819608,0.710254,0.365487,0.370847,0.495106
WorkFlow,11,-0.368785556921277,-0.396557675750061,0.204484805446025,-0.405864355366243,0.489915,0.33943,0.342712,0.504952
WorkFlow,12,0.0977489272005011,-0.117093098402192,-0.14487646021698,0.105225306472187,0.36269,0.359303,0.280268,0.548128
WorkFlow,13,0.471614389536375,-0.569382666403149,-0.172498904810034,-0.0121540454689925,0.173457,0.424682,0.177506,0.563484
WorkFlow,14,0.319524162927846,-0.0303914903127449,-0.0404769342924844,0.567701426164849,0.470406,0.347077,0.239886,0.636852
WorkFlow,15,0.499132946986613,-0.31882736214423,-0.904924956426792,0.0392079458512328,0.071456,0.402459,0.132968,0.559862
WorkFlow,16,0.281159601524869,0.230498670905683,0.0584236803530918,0.110392818940236,0.628057,0.369867,0.263399,0.57368
WorkFlow,17,0.0361243261437171,-0.277946265592519,-0.301314601166434,0.520171893650158,0.307446,0.325376,0.280101,0.625162
WorkFlow,18,-0.560632823262876,-0.182204730934438,0.0267257250857098,-0.283873976913369,0.449179,0.328949,0.440372,0.516395
WorkFlow,19,0.138114401120591,0.146916986732225,0.268855377435722,-0.274787458010915,0.692441,0.378094,0.280676,0.534327
WorkFlow,20,0.179161140320535,-0.0415520696487305,-0.223210819754301,-0.0599623171023842,0.353709,0.380996,0.250071,0.535139
WorkFlow,21,-0.254314969075915,0.0384750599055649,0.626193483316243,-0.363785069238862,0.756645,0.376981,0.357088,0.513225
WorkFlow,22,-0.530323428680787,-0.201664328608085,-0.667181549220771,-0.845787314032557,0.24825,0.363595,0.428943,0.462819
WorkFlow,23,0.936940303230469,0.0197400330875401,-0.721487667893717,0.451844067320965,0.278892,0.443676,0.185544,0.630266
WorkFlow,24,0.0518722113113003,0.0383000181107127,-0.0548682291566522,-0.0749787707582985,0.517562,0.365897,0.287098,0.541203
WorkFlow,25,0.108088769350448,0.212341667627816,0.344969194513626,0.689371545965666,0.740017,0.332612,0.284231,0.670527
WorkFlow,26,-0.016909835638437,0.349456850169361,0.189699756286851,0.49918276544792,0.714066,0.345672,0.314222,0.654188
WorkFlow,27,-0.422290256623144,-0.165270005372242,0.340114984032251,-0.46216891496845,0.580264,0.358698,0.381071,0.495358
WorkFlow,28,0.231987379077349,0.0698630604900273,-0.152567068703298,0.135213315644291,0.443012,0.373504,0.255579,0.569035
WorkFlow,29,0.117734165067742,-0.202336484256058,-0.391271885017226,-0.204078598709954,0.315391,0.38226,0.254999,0.519244
WorkFlow,30,-0.184073729685722,0.022959153641372,-0.199400485077425,0.251926953706656,0.406033,0.334959,0.319076,0.584046
WorkFlow,31,-0.130516851847094,-0.269794056618666,0.351373827681561,0.430090188598706,0.529677,0.335269,0.31512,0.633283
WorkFlow,32,0.321799701474583,0.270721223820728,-0.610933751403848,-0.126740163256555,0.358477,0.392126,0.237647,0.537723
WorkFlow,33,-0.239308596180418,-0.654666283167744,-0.0618441707968807,-0.481183063654575,0.183248,0.372677,0.268276,0.4961
WorkFlow,34,-0.142379503298213,-0.442884820042507,0.263180787162461,-0.051063835568285,0.420917,0.340887,0.333026,0.555221
WorkFlow,35,-0.411455310128387,-0.0994244106369722,-0.259695842877935,-0.415596949580448,0.374602,0.339564,0.401121,0.510346
WorkFlow,36,-0.217963150555231,0.0656288004556691,0.719295353568323,-0.485934628914856,0.799872,0.367236,0.32485,0.498647
WorkFlow,37,-0.228284824608389,0.218688493691393,0.124174410778086,-0.730885228378002,0.675562,0.374531,0.321007,0.495136
WorkFlow,38,-0.20197063638499,-0.0732919011727237,-0.464903985469305,-0.411261922137585,0.256274,0.360551,0.292722,0.49954
WorkFlow,39,0.29930697558984,0.287032794965816,-0.15276545770676,0.544870633425662,0.538506,0.354135,0.263101,0.643137
WorkFlow,40,-0.531424311550163,0.00229800405728126,-0.876370102928786,-0.405320509918509,0.240889,0.320978,0.366414,0.491087
WorkFlow,41,0.191217942389426,-0.194639896770834,-0.219412219321478,0.139646719023617,0.305844,0.365798,0.251448,0.593603
WorkFlow,42,-0.406014905567507,-0.0619981436644007,0.416724118880515,-0.22577759886356,0.64684,0.347266,0.40858,0.50944
WorkFlow,43,-0.0858999045605209,0.0577388871526038,0.265049794997314,0.464724189677973,0.645337,0.334732,0.32504,0.658328
WorkFlow,44,0.125229308969311,0.463796953663886,-0.268699637546682,-0.129871253286498,0.566888,0.381603,0.281227,0.542649
WorkFlow,45,0.378100308186801,-0.0177788527398881,-0.00684256735306776,0.175203763127514,0.461207,0.390397,0.248052,0.595827
WorkFlow,46,0.13044501409853,-0.233902970407081,-0.55475796299537,-0.400776841216279,0.311309,0.395126,0.264269,0.509144
WorkFlow,47,0.117252525959452,-0.0773016419476722,0.440232010769041,0.212920580220445,0.67204,0.351663,0.283701,0.583476
WorkFlow,48,0.33060587011883,0.380606626159602,-0.00222568386071183,0.20728646956465,0.685548,0.371421,0.255512,0.604927
WorkFlow,49,-0.00683964199675395,0.153061602349589,-1.33106826863602,0.141894778179722,0.121745,0.35339,0.182409,0.548869
WorkFlow,50,-0.31599871913247,0.195609508666251,-0.581255431286443,-0.648081471644098,0.40889,0.360894,0.362233,0.464714
WorkFlow,51,0.498703463792546,-0.70358419038462,0.15137316055905,0.179204027801059,0.242872,0.396658,0.192684,0.58987
WorkFlow,52,-0.0219832542668059,0.000331026666804189,0.0548683870839958,-0.134845584788045,0.535013,0.355279,0.300661,0.56292
WorkFlow,53,-0.342874889302257,-0.0366582072138842,0.964401786104006,0.00979040287286322,0.817669,0.346669,0.371308,0.56553
WorkFlow,54,-0.201213502098909,0.612813442490833,0.686587422287747,-0.3503645143421,0.879372,0.359952,0.351665,0.55392
WorkFlow,55,-0.00509593594395925,-0.294113603717758,0.0593554261219963,0.392107960099446,0.362421,0.338155,0.271736,0.605647
WorkFlow,56,-0.0389070232851098,0.124578007878825,0.178483717040827,-0.0635875922700614,0.640048,0.366033,0.32189,0.554256
WorkFlow,57,-0.244712665282813,-0.122463438437403,-0.863551334735978,0.0857871085021201,0.148465,0.329115,0.226041,0.566444
WorkFlow,58,-0.0569678517970934,0.469939399311904,0.314535806487188,-0.140060810900212,0.792565,0.369628,0.30518,0.546114
WorkFlow,59,-0.0411770234809787,-0.173550831686496,0.350495543735343,0.0890266373201419,0.565399,0.357261,0.308041,0.559624
WorkFlow,60,0.0137448915395612,0.0833412515310242,0.238063919857632,0.0344486721699205,0.657522,0.356476,0.298055,0.559837
