"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",7204.68082
"WorkFlow",1,"GAMMA",1.5106
"WorkFlow",1,"CMultStdev",0.942886
"WorkFlow",1,"tvVmax",4118.49
"WorkFlow",1,"tvKm",3838.54
"WorkFlow",1,"tvV",50.3023
"WorkFlow",1,"tvKa",1.19143
"WorkFlow",1,"K12",2.01485
"WorkFlow",1,"K21",2.99073
"WorkFlow",2,"-2LL",7139.89718
"WorkFlow",2,"GAMMA",1.41916
"WorkFlow",2,"CMultStdev",0.890268
"WorkFlow",2,"tvVmax",4259.18
"WorkFlow",2,"tvKm",3704.33
"WorkFlow",2,"tvV",49.9331
"WorkFlow",2,"tvKa",1.18809
"WorkFlow",2,"K12",1.99175
"WorkFlow",2,"K21",3.05447
"WorkFlow",3,"-2LL",7087.80576
"WorkFlow",3,"GAMMA",1.36321
"WorkFlow",3,"CMultStdev",0.824289
"WorkFlow",3,"tvVmax",4386.34
"WorkFlow",3,"tvKm",3620.31
"WorkFlow",3,"tvV",49.7212
"WorkFlow",3,"tvKa",1.17683
"WorkFlow",3,"K12",1.97273
"WorkFlow",3,"K21",3.06055
"WorkFlow",4,"-2LL",6980.0256
"WorkFlow",4,"GAMMA",1.292
"WorkFlow",4,"CMultStdev",0.641613
"WorkFlow",4,"tvVmax",4773.81
"WorkFlow",4,"tvKm",3453.72
"WorkFlow",4,"tvV",48.8115
"WorkFlow",4,"tvKa",1.18881
"WorkFlow",4,"K12",1.97316
"WorkFlow",4,"K21",3.06485
"WorkFlow",5,"-2LL",6918.4273
"WorkFlow",5,"GAMMA",1.2683
"WorkFlow",5,"CMultStdev",0.525355
"WorkFlow",5,"tvVmax",5272.71
"WorkFlow",5,"tvKm",3150.97
"WorkFlow",5,"tvV",47.1074
"WorkFlow",5,"tvKa",1.18635
"WorkFlow",5,"K12",1.8956
"WorkFlow",5,"K21",3.14341
"WorkFlow",6,"-2LL",6885.55596
"WorkFlow",6,"GAMMA",1.2759
"WorkFlow",6,"CMultStdev",0.505953
"WorkFlow",6,"tvVmax",5959.92
"WorkFlow",6,"tvKm",2597.53
"WorkFlow",6,"tvV",46.3746
"WorkFlow",6,"tvKa",1.14095
