Scenario,CMultStdev,tvVmax,tvKm,tvV,tvKa,CEps
WorkFlow,0.000682977345228307,,,,,
WorkFlow,6.04663404284643,745322.117656969,,,,
WorkFlow,2.38451998457227,318624.877331396,143899.722925184,,,
WorkFlow,-0.0232254419415926,-1868.68520968588,-912.378433222209,11.5651731443181,,
WorkFlow,-0.000697104542806848,-56.9840212166773,-27.3913372194816,0.251087531123559,0.0134400641861097,
WorkFlow,-0.000258097102163716,-20.3186153825369,-8.52229117756773,0.0556096649398826,0.00146852584746996,0.00551145026749062
