"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",6393.3148
"WorkFlow",1,"CMultStdev",0.721114
"WorkFlow",1,"tvVmax",7069.66
"WorkFlow",1,"tvKm",2061.28
"WorkFlow",1,"tvV",40.6196
"WorkFlow",1,"tvKa",1.09102
"WorkFlow",2,"-2LL",6362.33394
"WorkFlow",2,"CMultStdev",0.603079
"WorkFlow",2,"tvVmax",7064.15
"WorkFlow",2,"tvKm",2024.48
"WorkFlow",2,"tvV",43.6442
"WorkFlow",2,"tvKa",1.0002
"WorkFlow",3,"-2LL",6354.74356
"WorkFlow",3,"CMultStdev",0.536416
"WorkFlow",3,"tvVmax",6838.41
"WorkFlow",3,"tvKm",2053.22
"WorkFlow",3,"tvV",43.73
"WorkFlow",3,"tvKa",0.903242
"WorkFlow",4,"-2LL",6350.35826
"WorkFlow",4,"CMultStdev",0.537195
"WorkFlow",4,"tvVmax",6618.26
"WorkFlow",4,"tvKm",2084.05
"WorkFlow",4,"tvV",42.392
"WorkFlow",4,"tvKa",0.857959
"WorkFlow",5,"-2LL",6346.65932
"WorkFlow",5,"CMultStdev",0.539377
"WorkFlow",5,"tvVmax",6223.23
"WorkFlow",5,"tvKm",2067.77
"WorkFlow",5,"tvV",39.3611
"WorkFlow",5,"tvKa",0.782513
"WorkFlow",6,"-2LL",6345.99898
"WorkFlow",6,"CMultStdev",0.542904
"WorkFlow",6,"tvVmax",6187.98
"WorkFlow",6,"tvKm",2039.49
"WorkFlow",6,"tvV",39.2214
"WorkFlow",6,"tvKa",0.797663
"WorkFlow",7,"-2LL",6343.27168
"WorkFlow",7,"CMultStdev",0.54191
"WorkFlow",7,"tvVmax",5933.96
"WorkFlow",7,"tvKm",1879.92
"WorkFlow",7,"tvV",39.1026
"WorkFlow",7,"tvKa",0.844222
"WorkFlow",8,"-2LL",6339.42482
"WorkFlow",8,"CMultStdev",0.53572
"WorkFlow",8,"tvVmax",5310.34
"WorkFlow",8,"tvKm",1587.63
"WorkFlow",8,"tvV",39.6258
"WorkFlow",8,"tvKa",0.917274
"WorkFlow",9,"-2LL",6337.51628
"WorkFlow",9,"CMultStdev",0.535524
"WorkFlow",9,"tvVmax",4892.86
"WorkFlow",9,"tvKm",1424.76
"WorkFlow",9,"tvV",41.1594
"WorkFlow",9,"tvKa",0.964485
"WorkFlow",10,"-2LL",6336.5635
"WorkFlow",10,"CMultStdev",0.534437
"WorkFlow",10,"tvVmax",4583
"WorkFlow",10,"tvKm",1277.97
"WorkFlow",10,"tvV",42.8506
"WorkFlow",10,"tvKa",0.97918
"WorkFlow",11,"-2LL",6336.1481
"WorkFlow",11,"CMultStdev",0.536505
"WorkFlow",11,"tvVmax",4653.52
"WorkFlow",11,"tvKm",1318.26
"WorkFlow",11,"tvV",43.2988
"WorkFlow",11,"tvKa",0.953086
"WorkFlow",12,"-2LL",6336.08486
"WorkFlow",12,"CMultStdev",0.537277
"WorkFlow",12,"tvVmax",4673.07
"WorkFlow",12,"tvKm",1326.34
"WorkFlow",12,"tvV",43.4917
"WorkFlow",12,"tvKa",0.937351
"WorkFlow",13,"-2LL",6336.081
"WorkFlow",13,"CMultStdev",0.537086
"WorkFlow",13,"tvVmax",4680.57
"WorkFlow",13,"tvKm",1330.25
"WorkFlow",13,"tvV",43.4288
"WorkFlow",13,"tvKa",0.93457
"WorkFlow",14,"-2LL",6336.07654
"WorkFlow",14,"CMultStdev",0.536528
"WorkFlow",14,"tvVmax",4705.65
"WorkFlow",14,"tvKm",1341.18
"WorkFlow",14,"tvV",43.2803
"WorkFlow",14,"tvKa",0.929325
"WorkFlow",15,"-2LL",6336.07218
"WorkFlow",15,"CMultStdev",0.536585
"WorkFlow",15,"tvVmax",4693.72
"WorkFlow",15,"tvKm",1337.5
"WorkFlow",15,"tvV",43.3042
"WorkFlow",15,"tvKa",0.930185
"WorkFlow",16,"-2LL",6336.05924
"WorkFlow",16,"CMultStdev",0.537043
"WorkFlow",16,"tvVmax",4695.17
"WorkFlow",16,"tvKm",1339.06
"WorkFlow",16,"tvV",43.3155
"WorkFlow",16,"tvKa",0.93101
"WorkFlow",17,"-2LL",6336.04378
"WorkFlow",17,"CMultStdev",0.537438
"WorkFlow",17,"tvVmax",4708.3
"WorkFlow",17,"tvKm",1342.69
"WorkFlow",17,"tvV",43.3646
"WorkFlow",17,"tvKa",0.931915
"WorkFlow",18,"-2LL",6336.0399
"WorkFlow",18,"CMultStdev",0.537014
"WorkFlow",18,"tvVmax",4718.05
"WorkFlow",18,"tvKm",1348.27
"WorkFlow",18,"tvV",43.2941
"WorkFlow",18,"tvKa",0.929236
"WorkFlow",19,"-2LL",6336.03872
"WorkFlow",19,"CMultStdev",0.537151
"WorkFlow",19,"tvVmax",4719.77
"WorkFlow",19,"tvKm",1348.45
"WorkFlow",19,"tvV",43.2984
"WorkFlow",19,"tvKa",0.92979
