Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,3,-3345.890800,6691.781600,6721.781600,6784.388392,15,480,60,0.039020,67657547.648610
