Scenario,Parameter,Estimate,Units,Stderr,CV%,2.5%CI,97.5%CI,Var.Inf.factor
WorkFlow,GAMMA,1.51841992388589,,2.19378965756717,144.478455732647,-2.79254945291791,5.82938930068969,
WorkFlow,CMultStdev,0.495027616692816,,0.0275249964097306,5.5602951192137,0.440938831922734,0.549116401462898,
WorkFlow,tvVmax,4082.505030719,,41365.5326629913,1013.23898811476,-77204.0230328188,85369.0330942568,
WorkFlow,tvKm,3873.85609563169,,36280.2900415312,936.54201771827,-67419.769895862,75167.4820871254,
WorkFlow,tvV,58.3074949966254,,16.2565386900405,27.8807015993079,26.362116722161,90.2528732710898,
WorkFlow,tvKa,1.07876512083948,,0.319792758695162,29.644336150422,0.450347175252443,1.70718306642652,
WorkFlow,K12,0.415609947899298,,0.404149912423624,97.2425983705157,-0.378576445534748,1.20979634133334,
WorkFlow,K21,1.82811312390902,,3.79613287277724,207.653061680343,-5.6315868105729,9.28781305839093,
WorkFlow,K13,0.0748420967687882,,0.0247217722234061,33.0319075637067,0.0262618682004715,0.123422325337105,
WorkFlow,K31,0.0514068637014189,,0.0103311377688988,20.0968061947993,0.0311053646968818,0.071708362705956,
WorkFlow,dVdWT,1.14600829014532,,0.970455478784965,84.6813663679436,-0.7610131219407,3.05302970223134,
WorkFlow,CEps,0.500000313383388,,7.85967190271393,1571.93339530716,-14.9448737051676,15.9448743319343,
