Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,3,-3347.820600,6695.641200,6725.641200,6788.247992,15,480,60,0.394230,15735217.982790
