Scenario,ID,nVmax,nKm,nV,nKa,nVmax_shrinkage,nKm_shrinkage,nV_shrinkage,nKa_shrinkage
WorkFlow,1,0.857442414070959,0.145164725923034,-0.526932335584973,0.0114979872862169,0.459076,0.40435,0.656415,0.919758
WorkFlow,2,-0.533996500976363,-0.0519247429534579,0.391646667069038,-0.211474193339531,0.927712,0.36748,0.949056,0.881226
WorkFlow,3,0.391399316632629,0.256709565400151,-0.312926691708382,-0.338329513692029,0.468352,0.412547,0.654528,0.864592
WorkFlow,4,-0.702599921695647,-1.02531474483625,0.525139840471487,0.0415082453218383,0.959447,0.349639,0.970867,0.905193
WorkFlow,5,-0.334074725262723,0.219844721709407,0.251856450528634,0.084665938924352,0.938319,0.362788,0.955841,0.914488
WorkFlow,6,-0.0422293884428674,0.233024920278699,0.0594118373810375,0.0675541900405382,0.556961,0.431456,0.704217,0.899548
WorkFlow,7,-0.0982539514700085,0.587512313176124,0.0746760792239108,0.168676647105334,0.940927,0.362258,0.956858,0.914686
WorkFlow,8,0.175067809150685,0.220072628361086,-0.129457608748146,-0.127260392593945,0.808812,0.415061,0.862825,0.883854
WorkFlow,9,-0.449280222421715,-0.154663509149021,0.333270839871516,-0.0109941612466356,0.934392,0.365201,0.953374,0.895921
WorkFlow,10,-0.32536456097921,0.288700942539111,0.240335080965977,-0.44086711970709,0.858402,0.397998,0.901482,0.855526
WorkFlow,11,-0.189087482661523,-0.83974945267851,0.136867195176873,-0.241248796906384,0.828991,0.400618,0.878704,0.864444
WorkFlow,12,0.437226029254251,-0.0524080691048094,-0.300729468737191,0.0134681445647685,0.558393,0.443216,0.69832,0.889272
WorkFlow,13,0.453959935212672,-0.0760316667900612,-0.2419692322687,-0.1224323063148,0.460969,0.390546,0.648809,0.892864
WorkFlow,14,0.325302769348481,1.08206512927457,-0.150112914028555,0.210658299529212,0.465159,0.394258,0.650704,0.908916
WorkFlow,15,0.849822930660807,-0.692392603159131,-0.577181312208038,-0.111318059216259,0.473884,0.397937,0.639656,0.890198
WorkFlow,16,0.324286804044134,0.540890066005861,-0.230227545882986,0.104606872010374,0.639999,0.436972,0.74641,0.896791
WorkFlow,17,0.577027809309327,-0.242278249325109,-0.356061599887794,0.226909466789544,0.467345,0.414056,0.651368,0.914008
WorkFlow,18,-0.226745920968498,-0.450437232029571,0.164730860438064,-0.262742348586285,0.841785,0.404923,0.888361,0.883501
WorkFlow,19,-0.134655731396732,0.036226307423169,0.10317195009216,-0.209780430037163,0.900159,0.382429,0.927951,0.864539
WorkFlow,20,0.480877689045545,-0.0975705603128801,-0.33803890958172,-0.155594123485646,0.539893,0.434733,0.679971,0.88043
WorkFlow,21,-0.375299098610211,-0.278877996063111,0.278826230653355,-0.325060161813202,0.941612,0.367903,0.958423,0.855531
WorkFlow,22,0.0704459748327799,-0.241891498809654,-0.0658264550027823,-0.408463900640211,0.732337,0.427951,0.812558,0.864868
WorkFlow,23,1.05818862152076,0.242516927198436,-0.696875747642124,0.369385801929311,0.471984,0.402342,0.639938,0.935459
WorkFlow,24,0.302912906729073,1.15364524753772,-0.161250258181198,-0.193067688056467,0.484881,0.419892,0.658773,0.88594
WorkFlow,25,-0.137002057539967,0.0509131174156464,0.105914386385114,0.480748575844383,0.87953,0.385971,0.913981,0.939657
WorkFlow,26,0.255670644317859,0.554068054769895,-0.181305049622784,0.34730790151759,0.706775,0.438787,0.794633,0.938069
WorkFlow,27,-0.280906635738904,0.106973953258227,0.207568679174,-0.493210369805263,0.785635,0.419828,0.850959,0.848469
WorkFlow,28,0.45011898980985,0.935165057205822,-0.277664147594115,-0.00813262799191129,0.48176,0.416577,0.653412,0.879635
WorkFlow,29,0.626662409402765,0.423985620770235,-0.411364828328169,-0.0693215899093821,0.480505,0.416892,0.647221,0.886276
WorkFlow,30,0.320122589264048,0.0526879454443087,-0.227458480180318,0.19007661328848,0.609736,0.445116,0.728522,0.91785
WorkFlow,31,-0.0697259253289981,-0.803476885775815,0.0574830706210684,0.258567466167226,0.757824,0.422534,0.830469,0.930267
WorkFlow,32,0.932389933356977,0.679773169679614,-0.650033315801153,0.0698237290143476,0.487421,0.404546,0.639559,0.894498
WorkFlow,33,0.251936016723365,-0.538575747032636,-0.193902220869475,-0.205561891911624,0.504328,0.44413,0.674195,0.878766
WorkFlow,34,0.126878193942201,-0.234001127173077,-0.0847462029982683,-0.116245639468779,0.55129,0.444439,0.705465,0.892998
WorkFlow,35,0.17067704656421,0.756037978942486,-0.11788084468953,-0.324894461591485,0.523264,0.439689,0.685735,0.870406
WorkFlow,36,-0.343645304201729,0.513576606794742,0.256845125495132,-0.337120038325478,0.884487,0.385374,0.918437,0.868914
WorkFlow,37,0.0934763246497335,0.764648690632427,-0.0681529259854592,-0.393677879090993,0.728846,0.426704,0.807304,0.872863
WorkFlow,38,0.469234944416547,0.212031167731323,-0.339394011983022,-0.264952020633391,0.517756,0.434361,0.670895,0.867142
WorkFlow,39,0.671289356888425,0.0415027579468431,-0.484689869036571,0.496418703582595,0.583683,0.431798,0.70259,0.939605
WorkFlow,40,0.294493237930379,-0.0189651375694139,-0.23187566325116,-0.191767126173415,0.639461,0.428779,0.74337,0.876231
WorkFlow,41,0.530872074777216,0.137887719380345,-0.341440764424664,0.0911273371845155,0.490875,0.418218,0.656274,0.912728
WorkFlow,42,-0.322984865407874,0.307863862608446,0.235593917996389,-0.167716680248898,0.87382,0.39711,0.912201,0.867228
WorkFlow,43,-0.110928802432176,-0.0592521974557688,0.0852464785830913,0.386443843033432,0.863405,0.39644,0.903101,0.947171
WorkFlow,44,0.293230584030854,0.820086053458809,-0.218480846172295,0.198434185046863,0.863338,0.392971,0.899729,0.911277
WorkFlow,45,0.395666257636908,0.560640225218229,-0.250139873442271,0.120791243763393,0.510079,0.413686,0.663763,0.919072
WorkFlow,46,0.63177215396576,0.363032758906266,-0.416159019245768,-0.253882584523272,0.467785,0.417472,0.649072,0.884964
WorkFlow,47,0.128057507852289,-0.0492689003056121,-0.0834988757660888,0.142034100274645,0.662473,0.431116,0.765601,0.905739
WorkFlow,48,0.429685456887235,0.342887787279111,-0.314988403405781,0.262736562427836,0.694659,0.430832,0.779806,0.930461
WorkFlow,49,0.915785191121216,0.231503034101306,-0.660754799182635,-0.0324927567678628,0.469887,0.38974,0.64193,0.890323
WorkFlow,50,0.335265204515138,0.268705149084856,-0.253383993090065,-0.238177832503399,0.772532,0.41772,0.835688,0.868233
WorkFlow,51,0.365407912042583,-0.760237325404352,-0.190075662343044,-0.137010494408677,0.470715,0.40685,0.653702,0.883236
WorkFlow,52,0.236979203370955,0.534403694457038,-0.162233743821608,-0.0941182190887996,0.570305,0.438038,0.706893,0.90413
WorkFlow,53,-0.662517276533642,-0.175513393919859,0.493171073947957,-0.133504099015517,0.954668,0.354692,0.967922,0.88766
WorkFlow,54,-0.684765553564562,1.01803543793488,0.514076122215571,-0.344934885234646,0.949051,0.353233,0.963292,0.886289
WorkFlow,55,0.202693877229805,-0.886387018188514,-0.141524835260375,0.184650719322159,0.628432,0.439034,0.744222,0.907479
WorkFlow,56,-0.0478592978345395,-0.570598040915257,0.0372292558769538,-0.0579250595649403,0.928281,0.372466,0.94783,0.89153
WorkFlow,57,0.688890889591464,0.104209802346628,-0.484127204486281,-0.0780914855432643,0.465161,0.391509,0.645755,0.89793
WorkFlow,58,0.0201822318606808,1.16662220135525,-0.0085492478901515,-0.16273823477612,0.775821,0.418817,0.842219,0.881668
WorkFlow,59,-0.0749202019305477,-0.179616812907962,0.0627790875317555,0.100066516665334,0.771134,0.414563,0.839023,0.906708
WorkFlow,60,0.115416102395238,0.3366198960051,-0.076470734671525,-0.0700644196154848,0.668405,0.440193,0.769848,0.893199
