Scenario,Parameter,Estimate,Units,Stderr,CV%,2.5%CI,97.5%CI,Var.Inf.factor
WorkFlow,CMultStdev,1.14161130483252,,0.235372942900608,20.6176079287458,0.67908494298525,1.60413766667979,
WorkFlow,tvVmax,5976.95596221745,,15680.7732189213,262.353835598677,-24836.9978360423,36790.9097604772,
WorkFlow,tvKm,4860.92707654153,,15533.8985028611,319.566581811657,-25664.4063423767,35386.2604954598,
WorkFlow,tvV,66.583930500212,,88.1711937545202,132.421130882683,-106.679406247164,239.847267247588,
WorkFlow,tvKa,1.44297380831593,,2.47750613224471,171.694463057244,-3.42552077598016,6.31146839261202,
WorkFlow,K12,1.25438014964035,,0.0493433431546262,3.93368335498403,1.15741659593092,1.35134370334978,
WorkFlow,K21,2.43505995759464,,9.19928570599897,377.784771882416,-15.642260641596,20.5123805567853,
WorkFlow,K13,0.621619005953737,,2.40926163390289,387.578502398975,-4.11276976675185,5.35600777865933,
WorkFlow,K31,0.96004369720061,,1.07312779145573,111.779056993433,-1.14873689186145,3.06882428626267,
WorkFlow,dVdWT,3.78745598740124,,0.902288261785346,23.8230692260651,2.01438852298456,5.56052345181792,
WorkFlow,CEps,0.536587365571493,,3.57428001858411,666.113339209416,-6.48715424570284,7.56032897684582,
