"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",19803.21268
"WorkFlow",1,"CMultStdev",1.07151
"WorkFlow",1,"tvVmax",4280.75
"WorkFlow",1,"tvKm",4046.81
"WorkFlow",1,"tvV",49.9966
"WorkFlow",1,"tvKa",1.20014
"WorkFlow",1,"K12",2.28757
"WorkFlow",1,"K21",3.00073
"WorkFlow",1,"K13",0.106409
"WorkFlow",1,"K31",0.110195
"WorkFlow",1,"dVdWT",1.25525
"WorkFlow",2,"-2LL",19328.90112
"WorkFlow",2,"CMultStdev",1.07408
"WorkFlow",2,"tvVmax",4286.43
"WorkFlow",2,"tvKm",4056.89
"WorkFlow",2,"tvV",50.1291
"WorkFlow",2,"tvKa",1.2039
"WorkFlow",2,"K12",2.28753
"WorkFlow",2,"K21",3.01156
"WorkFlow",2,"K13",0.109145
"WorkFlow",2,"K31",0.111294
"WorkFlow",2,"dVdWT",1.26355
"WorkFlow",3,"-2LL",19164.09112
"WorkFlow",3,"CMultStdev",1.07461
"WorkFlow",3,"tvVmax",4298.18
"WorkFlow",3,"tvKm",4058.41
"WorkFlow",3,"tvV",50.1513
"WorkFlow",3,"tvKa",1.20523
"WorkFlow",3,"K12",2.29615
"WorkFlow",3,"K21",3.01323
"WorkFlow",3,"K13",0.109602
"WorkFlow",3,"K31",0.111231
"WorkFlow",3,"dVdWT",1.26476
"WorkFlow",4,"-2LL",19116.0983
"WorkFlow",4,"CMultStdev",1.07462
"WorkFlow",4,"tvVmax",4298.35
"WorkFlow",4,"tvKm",4058.45
"WorkFlow",4,"tvV",50.1519
"WorkFlow",4,"tvKa",1.20526
"WorkFlow",4,"K12",2.29655
"WorkFlow",4,"K21",3.01327
"WorkFlow",4,"K13",0.109615
"WorkFlow",4,"K31",0.111227
"WorkFlow",4,"dVdWT",1.2648
"WorkFlow",5,"-2LL",12402.74642
"WorkFlow",5,"CMultStdev",1.07463
"WorkFlow",5,"tvVmax",4302.72
"WorkFlow",5,"tvKm",4060.45
"WorkFlow",5,"tvV",50.2139
"WorkFlow",5,"tvKa",1.20533
"WorkFlow",5,"K12",2.29809
"WorkFlow",5,"K21",3.01483
"WorkFlow",5,"K13",0.109704
"WorkFlow",5,"K31",0.113011
"WorkFlow",5,"dVdWT",1.26596
"WorkFlow",6,"-2LL",12402.10462
"WorkFlow",6,"CMultStdev",1.07464
"WorkFlow",6,"tvVmax",4302.72
"WorkFlow",6,"tvKm",4060.46
"WorkFlow",6,"tvV",50.2134
"WorkFlow",6,"tvKa",1.20531
"WorkFlow",6,"K12",2.29791
"WorkFlow",6,"K21",3.01491
"WorkFlow",6,"K13",0.109726
"WorkFlow",6,"K31",0.112964
"WorkFlow",6,"dVdWT",1.26596
"WorkFlow",7,"-2LL",8237.72848
"WorkFlow",7,"CMultStdev",1.0855
"WorkFlow",7,"tvVmax",5600.44
"WorkFlow",7,"tvKm",4530.35
"WorkFlow",7,"tvV",65.5308
"WorkFlow",7,"tvKa",1.32599
"WorkFlow",7,"K12",2.0838
"WorkFlow",7,"K21",3.29848
"WorkFlow",7,"K13",1.75517
"WorkFlow",7,"K31",0.155234
"WorkFlow",7,"dVdWT",3.5174
"WorkFlow",8,"-2LL",7245.36744
"WorkFlow",8,"CMultStdev",1.0855
"WorkFlow",8,"tvVmax",5901.73
"WorkFlow",8,"tvKm",4530.24
"WorkFlow",8,"tvV",65.5295
"WorkFlow",8,"tvKa",1.32597
"WorkFlow",8,"K12",2.38772
"WorkFlow",8,"K21",3.29702
"WorkFlow",8,"K13",1.7529
"WorkFlow",8,"K31",0.155134
"WorkFlow",8,"dVdWT",3.51735
"WorkFlow",9,"-2LL",6970.46
"WorkFlow",9,"CMultStdev",1.19473
"WorkFlow",9,"tvVmax",5874.24
"WorkFlow",9,"tvKm",4937.45
"WorkFlow",9,"tvV",70.4651
"WorkFlow",9,"tvKa",1.47168
"WorkFlow",9,"K12",2.54874
"WorkFlow",9,"K21",3.20965
"WorkFlow",9,"K13",2.00251
"WorkFlow",9,"K31",0.345072
"WorkFlow",9,"dVdWT",3.99304
"WorkFlow",10,"-2LL",6910.0628
"WorkFlow",10,"CMultStdev",1.19546
"WorkFlow",10,"tvVmax",5866.69
"WorkFlow",10,"tvKm",4940.13
"WorkFlow",10,"tvV",70.4941
"WorkFlow",10,"tvKa",1.47265
"WorkFlow",10,"K12",2.56895
"WorkFlow",10,"K21",3.19639
"WorkFlow",10,"K13",1.98837
"WorkFlow",10,"K31",0.348122
"WorkFlow",10,"dVdWT",3.9961
"WorkFlow",11,"-2LL",6868.90096
"WorkFlow",11,"CMultStdev",1.19343
"WorkFlow",11,"tvVmax",5885.09
"WorkFlow",11,"tvKm",4933.33
"WorkFlow",11,"tvV",70.2127
"WorkFlow",11,"tvKa",1.46942
"WorkFlow",11,"K12",2.52038
"WorkFlow",11,"K21",3.17841
"WorkFlow",11,"K13",1.91861
"WorkFlow",11,"K31",0.399802
"WorkFlow",11,"dVdWT",3.98032
"WorkFlow",12,"-2LL",6868.90096
"WorkFlow",12,"CMultStdev",1.19343
"WorkFlow",12,"tvVmax",5885.09
"WorkFlow",12,"tvKm",4933.33
"WorkFlow",12,"tvV",70.2127
"WorkFlow",12,"tvKa",1.46942
"WorkFlow",12,"K12",2.52038
"WorkFlow",12,"K21",3.17841
"WorkFlow",12,"K13",1.91861
"WorkFlow",12,"K31",0.399802
"WorkFlow",12,"dVdWT",3.98032
"WorkFlow",13,"-2LL",6861.49128
"WorkFlow",13,"CMultStdev",1.19341
"WorkFlow",13,"tvVmax",5885.12
"WorkFlow",13,"tvKm",4933.31
"WorkFlow",13,"tvV",70.2088
"WorkFlow",13,"tvKa",1.46939
"WorkFlow",13,"K12",2.50934
"WorkFlow",13,"K21",3.18246
"WorkFlow",13,"K13",1.92279
"WorkFlow",13,"K31",0.400192
"WorkFlow",13,"dVdWT",3.98016
"WorkFlow",14,"-2LL",6858.35382
"WorkFlow",14,"CMultStdev",1.19339
"WorkFlow",14,"tvVmax",5885.17
"WorkFlow",14,"tvKm",4933.27
"WorkFlow",14,"tvV",70.207
"WorkFlow",14,"tvKa",1.46938
"WorkFlow",14,"K12",2.51171
"WorkFlow",14,"K21",3.18109
"WorkFlow",14,"K13",1.92094
"WorkFlow",14,"K31",0.400486
"WorkFlow",14,"dVdWT",3.98009
"WorkFlow",15,"-2LL",6857.55766
"WorkFlow",15,"CMultStdev",1.19336
"WorkFlow",15,"tvVmax",5885.25
"WorkFlow",15,"tvKm",4933.21
"WorkFlow",15,"tvV",70.2031
"WorkFlow",15,"tvKa",1.46936
