Scenario,ID,nVmax,nKm,nV,nKa,nVmax_shrinkage,nKm_shrinkage,nV_shrinkage,nKa_shrinkage
WorkFlow,1,0.346231653700436,-0.344269801645913,-0.266616524603835,0.0761507148602354,0.185633,0.282891,0.681429,0.571653
WorkFlow,2,-0.548490786685093,0.039859841290596,0.170895300208656,-0.134778173467249,0.296589,0.278429,0.737484,0.532585
WorkFlow,3,-0.203507810064839,-0.324679370254542,-0.0188724961954535,-0.522105205494055,0.199592,0.275836,0.65736,0.44713
WorkFlow,4,-0.58223003011015,-0.212749020105054,0.387733303832733,0.293239051487965,0.328285,0.280241,0.728891,0.607226
WorkFlow,5,-0.0985395350914123,0.279701874933478,0.197996287282322,0.254497382643283,0.342574,0.273452,0.689407,0.606404
WorkFlow,6,-0.130361179183899,-0.205033704854954,0.294126444815508,0.386304369784529,0.26479,0.256153,0.654723,0.597939
WorkFlow,7,-0.0769943302116071,0.620020694233175,0.0802495593325148,0.27687677468171,0.368795,0.286468,0.684055,0.605524
WorkFlow,8,-0.103414627310578,0.253849104052902,0.135306794357234,-0.307031807524733,0.346066,0.296474,0.686857,0.483502
WorkFlow,9,-0.2919612023674,0.127116398588669,0.137770734266239,0.224486612582047,0.322697,0.277298,0.71232,0.584232
WorkFlow,10,-0.384788324026549,0.0027079904028548,0.166664753857963,-0.586468555642685,0.290927,0.288685,0.715396,0.440552
WorkFlow,11,-0.24236131647802,-0.392112322008658,0.0248699323742366,-0.477424659072264,0.297303,0.266713,0.684436,0.455948
WorkFlow,12,-0.000460815689052534,-0.0584433849013402,0.0428907640653012,0.139185119944833,0.281577,0.259981,0.66798,0.529108
WorkFlow,13,0.304388847604773,-0.527937645931759,0.00235219756479845,0.00316305274301088,0.186124,0.295629,0.694079,0.538395
WorkFlow,14,0.149031865270312,-0.110967242048296,-0.0973398187278352,0.596343711814534,0.20613,0.276241,0.747641,0.642202
WorkFlow,15,0.522002364064026,-0.325721643746558,-0.214468915357827,-0.0424682210900893,0.232691,0.34763,0.729872,0.537416
WorkFlow,16,0.228213843201868,0.206618641143057,-0.102042773373834,0.13320024478067,0.28523,0.311495,0.718563,0.554603
WorkFlow,17,0.262956137856315,-0.339743474657999,-0.150867714542829,0.513277466779916,0.232728,0.277285,0.71932,0.625152
WorkFlow,18,-0.370875767622603,-0.211471881298397,-0.109315068600346,-0.427233486079369,0.268911,0.275962,0.695322,0.466626
WorkFlow,19,-0.00484836847913693,0.286942734029675,0.157644486201204,-0.228904931637199,0.35714,0.280818,0.672264,0.498478
WorkFlow,20,0.165374631289879,-0.0212804087724346,-0.0723624409152213,-0.13991942580401,0.275951,0.289549,0.685113,0.492125
WorkFlow,21,-0.437180676051769,0.126808724113093,0.261988815410039,-0.424996798229532,0.332129,0.341419,0.740982,0.477273
WorkFlow,22,-0.417425602125296,-0.33258035088389,-0.274720508978791,-1.16395958215487,0.221425,0.300692,0.687034,0.384161
WorkFlow,23,0.930568513603457,-0.22912026674708,-0.494120027983378,0.269156770010272,0.200873,0.324125,0.713064,0.578291
WorkFlow,24,-0.0251436584170524,0.0803573967373936,0.0481992489809738,-0.0618956351433422,0.231832,0.27859,0.665908,0.515613
WorkFlow,25,0.0911574570604039,0.267555102245872,0.119854388111068,0.832685580917201,0.350614,0.257647,0.665743,0.713663
WorkFlow,26,-0.0451964576526769,0.396208614857184,0.0639722152229379,0.636535407824301,0.331613,0.270609,0.687692,0.689294
WorkFlow,27,-0.468033252275873,-0.105209502964144,0.159432572459023,-0.623063082626534,0.273697,0.288242,0.6977,0.435
WorkFlow,28,0.161570084892676,0.0619136477949477,-0.0487987887095748,0.171480992819583,0.235808,0.327106,0.784803,0.552932
WorkFlow,29,0.148023188181249,-0.117735890201841,-0.173612335284512,-0.122046846272508,0.240499,0.312718,0.751083,0.504516
WorkFlow,30,-0.0313219323347477,0.008469940708503,-0.0467869678936848,0.263237106248364,0.278742,0.26152,0.660428,0.575728
WorkFlow,31,-0.352768220397536,-0.156091524856621,0.289381941312902,0.571132313893062,0.320438,0.272757,0.705058,0.672492
WorkFlow,32,0.506309092504727,0.332253024141102,-0.207736526057349,0.0729180117225253,0.296987,0.329337,0.731204,0.543974
WorkFlow,33,-0.232775212983999,-0.555681860730717,0.146931559377813,-0.319307402147189,0.223837,0.269849,0.654843,0.476165
WorkFlow,34,-0.287930360764535,-0.373107687158736,0.169118650633065,0.000399148960348199,0.249983,0.262994,0.695268,0.540514
WorkFlow,35,-0.398981671443759,-0.215513307617979,-0.283953287226467,-0.627829497576864,0.17032,0.267417,0.673575,0.442468
WorkFlow,36,0.0364066395145535,0.0957576703951392,0.131721295799614,-0.489569019201298,0.317266,0.26713,0.667131,0.446376
WorkFlow,37,-0.154196163586649,0.337723072611541,0.0693691853845992,-0.77791947120941,0.337786,0.284927,0.684135,0.440288
WorkFlow,38,0.0467904794700795,-0.0990668086318872,-0.103916357805178,-0.492493740412789,0.258654,0.294289,0.67553,0.449999
WorkFlow,39,0.367669781675409,0.393349021162664,-0.0902977653452251,0.700276158149245,0.347711,0.259921,0.658982,0.674325
WorkFlow,40,-0.231275385488148,0.0254732409037535,-0.166978160431838,-0.47902340882971,0.278755,0.273326,0.678376,0.45275
WorkFlow,41,0.199156849260379,-0.348620731758352,-0.317933883461434,0.0312855219043954,0.183754,0.294712,0.712445,0.556219
WorkFlow,42,-0.411177248936,-0.107172451872108,0.0529676396560374,-0.251953416661701,0.262518,0.277238,0.726598,0.471077
WorkFlow,43,-0.176002288695461,0.111149604703241,0.142567563120586,0.622704911240441,0.321017,0.270829,0.693198,0.703873
WorkFlow,44,0.261780869542568,0.579191504583349,-0.0786545241502878,0.0157516405173565,0.357277,0.272896,0.656168,0.528752
WorkFlow,45,0.210657271028642,-0.032973935451481,-0.0941533477472843,0.208569526020586,0.23051,0.303252,0.717762,0.588761
WorkFlow,46,0.179858444365426,-0.300086763000956,-0.314952358977848,-0.505357535260251,0.198497,0.30247,0.692822,0.454493
WorkFlow,47,0.241821109050245,-0.0117098496556295,0.09068256739241,0.32133064866771,0.298324,0.272834,0.667972,0.583162
WorkFlow,48,0.614470486358184,0.291735364965085,-0.241332459427601,0.182820735085478,0.324013,0.298969,0.685771,0.581949
WorkFlow,49,0.625100055154515,-0.0334230894057968,-0.376345714165928,0.0140224522099227,0.215837,0.323898,0.695535,0.513097
WorkFlow,50,-0.00759541125568961,0.0943215785016989,-0.276172376196721,-0.841926756678831,0.287887,0.296873,0.699378,0.398312
WorkFlow,51,0.294500927091967,-0.665934129345403,0.01473402013763,0.111118930765847,0.20873,0.282692,0.705242,0.555812
WorkFlow,52,-0.0129624863950286,-0.0100977779113257,-0.00788807385468191,-0.128842151321688,0.252068,0.266109,0.651177,0.532164
WorkFlow,53,-0.578791883504004,0.0728945032178365,0.37490209505163,0.115817348283781,0.329649,0.299402,0.749788,0.571364
WorkFlow,54,-0.44540849365547,0.68734203022948,0.274058997487209,-0.299584077332052,0.364333,0.284527,0.69678,0.531532
WorkFlow,55,0.0618021590877812,-0.351041633944913,-0.115561362036447,0.351936104942377,0.239631,0.275993,0.685069,0.589029
WorkFlow,56,-0.0596362410990595,0.243983887442113,0.106259155203944,-0.0268810947612706,0.361666,0.302577,0.683651,0.537154
WorkFlow,57,0.352147278959885,-0.0871212788129345,-0.0999016022417382,0.159666364747155,0.261215,0.302268,0.733812,0.575697
WorkFlow,58,-0.0428353390619498,0.541305458247981,0.0863069075149645,-0.0677611516838481,0.330986,0.271788,0.673885,0.521537
WorkFlow,59,-0.0321242554418046,-0.045106763545397,0.216445367829189,0.236877503769981,0.304861,0.257491,0.657524,0.5654
WorkFlow,60,0.0249645531040303,0.088624098790052,0.0167490823812261,0.00943105634936979,0.288194,0.265702,0.656006,0.527886
