Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,1,-3187.278720,6374.557440,6396.557440,6442.469087,11,480,60,0.169900,30245.303230
