Scenario,CMultStdev,tvVmax,tvKm,tvV,tvKa,dVdWT,CEps
WorkFlow,0.00143642756578606,,,,,,
WorkFlow,2.35370017953174,793019.959092183,,,,,
WorkFlow,-1.2624730412306,313947.446620192,138060.267058255,,,,
WorkFlow,0.0928204759592609,-718.358694452359,-615.998006326448,16.982787149437,,,
WorkFlow,-0.00037311195312061,-77.187723343949,-32.1563463835436,0.125503897841869,0.0186407209637006,,
WorkFlow,0.000478145865639851,7.45757420576145,5.33736780009249,-0.0786778223158142,-0.00330931561818138,0.122729629414361,
WorkFlow,-8.74482960282634e-05,-8.37239458128016,-2.95020811649602,-0.00187354448235935,0.000950734316599799,-0.00200096963155107,0.00243820408358577
