Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,1,-3186.305920,6372.611840,6398.611840,6452.871059,13,480,60,0.153970,33106.548470
