"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",6455.84338
"WorkFlow",1,"CMultStdev",0.524328
"WorkFlow",1,"tvVmax",6622.16
"WorkFlow",1,"tvKm",2221.32
"WorkFlow",1,"tvV",47.4771
"WorkFlow",1,"tvKa",1.00459
"WorkFlow",1,"dVdWT",1.08196
"WorkFlow",2,"-2LL",6447.92894
"WorkFlow",2,"CMultStdev",0.534987
"WorkFlow",2,"tvVmax",6580.35
"WorkFlow",2,"tvKm",1968.06
"WorkFlow",2,"tvV",44.3475
"WorkFlow",2,"tvKa",0.995424
"WorkFlow",2,"dVdWT",1.06633
"WorkFlow",3,"-2LL",6438.91216
"WorkFlow",3,"CMultStdev",0.511599
"WorkFlow",3,"tvVmax",6114.8
"WorkFlow",3,"tvKm",1562.18
"WorkFlow",3,"tvV",39.7516
"WorkFlow",3,"tvKa",0.992639
"WorkFlow",3,"dVdWT",1.04738
"WorkFlow",4,"-2LL",6427.13912
"WorkFlow",4,"CMultStdev",0.54189
"WorkFlow",4,"tvVmax",5351
"WorkFlow",4,"tvKm",1399.54
"WorkFlow",4,"tvV",38.1206
"WorkFlow",4,"tvKa",1.02138
"WorkFlow",4,"dVdWT",1.03993
"WorkFlow",5,"-2LL",6410.11692
"WorkFlow",5,"CMultStdev",0.542327
"WorkFlow",5,"tvVmax",4235.45
"WorkFlow",5,"tvKm",1207.14
"WorkFlow",5,"tvV",38.2612
"WorkFlow",5,"tvKa",1.04968
"WorkFlow",5,"dVdWT",1.03733
"WorkFlow",6,"-2LL",6405.55322
"WorkFlow",6,"CMultStdev",0.526964
"WorkFlow",6,"tvVmax",3211.35
"WorkFlow",6,"tvKm",888.595
"WorkFlow",6,"tvV",42.162
"WorkFlow",6,"tvKa",1.12069
"WorkFlow",6,"dVdWT",1.04319
"WorkFlow",7,"-2LL",6395.56454
"WorkFlow",7,"CMultStdev",0.522408
"WorkFlow",7,"tvVmax",3843.36
"WorkFlow",7,"tvKm",940.315
"WorkFlow",7,"tvV",44.7576
"WorkFlow",7,"tvKa",1.1471
"WorkFlow",7,"dVdWT",1.05734
"WorkFlow",8,"-2LL",6392.59788
"WorkFlow",8,"CMultStdev",0.529552
"WorkFlow",8,"tvVmax",4012.67
"WorkFlow",8,"tvKm",1047.39
"WorkFlow",8,"tvV",45.919
"WorkFlow",8,"tvKa",1.1933
"WorkFlow",8,"dVdWT",1.05599
"WorkFlow",9,"-2LL",6389.36368
"WorkFlow",9,"CMultStdev",0.531615
"WorkFlow",9,"tvVmax",4040.15
"WorkFlow",9,"tvKm",1042.37
"WorkFlow",9,"tvV",46.6308
"WorkFlow",9,"tvKa",1.26316
"WorkFlow",9,"dVdWT",1.03478
"WorkFlow",10,"-2LL",6387.66722
"WorkFlow",10,"CMultStdev",0.531873
"WorkFlow",10,"tvVmax",4152.76
"WorkFlow",10,"tvKm",1099.34
"WorkFlow",10,"tvV",45.6903
"WorkFlow",10,"tvKa",1.23601
"WorkFlow",10,"dVdWT",1.00598
"WorkFlow",11,"-2LL",6383.97718
"WorkFlow",11,"CMultStdev",0.527629
"WorkFlow",11,"tvVmax",4627.42
"WorkFlow",11,"tvKm",1333.3
"WorkFlow",11,"tvV",43.1189
"WorkFlow",11,"tvKa",1.08671
"WorkFlow",11,"dVdWT",0.912764
"WorkFlow",12,"-2LL",6383.0396
"WorkFlow",12,"CMultStdev",0.523329
"WorkFlow",12,"tvVmax",4660.09
"WorkFlow",12,"tvKm",1343.71
"WorkFlow",12,"tvV",43.0277
"WorkFlow",12,"tvKa",1.06608
"WorkFlow",12,"dVdWT",0.895389
"WorkFlow",13,"-2LL",6380.899
"WorkFlow",13,"CMultStdev",0.517976
"WorkFlow",13,"tvVmax",4717.8
"WorkFlow",13,"tvKm",1359.11
"WorkFlow",13,"tvV",43.492
"WorkFlow",13,"tvKa",1.06255
"WorkFlow",13,"dVdWT",0.843327
"WorkFlow",14,"-2LL",6379.97698
"WorkFlow",14,"CMultStdev",0.521644
"WorkFlow",14,"tvVmax",4643.4
"WorkFlow",14,"tvKm",1310.45
"WorkFlow",14,"tvV",44.1534
"WorkFlow",14,"tvKa",1.08351
"WorkFlow",14,"dVdWT",0.804376
"WorkFlow",15,"-2LL",6379.52126
"WorkFlow",15,"CMultStdev",0.527043
"WorkFlow",15,"tvVmax",4531.21
"WorkFlow",15,"tvKm",1269.89
"WorkFlow",15,"tvV",44.3792
"WorkFlow",15,"tvKa",1.10373
"WorkFlow",15,"dVdWT",0.788892
"WorkFlow",16,"-2LL",6378.97344
"WorkFlow",16,"CMultStdev",0.53193
"WorkFlow",16,"tvVmax",4408.81
"WorkFlow",16,"tvKm",1229.23
"WorkFlow",16,"tvV",44.4081
"WorkFlow",16,"tvKa",1.12584
"WorkFlow",16,"dVdWT",0.763577
"WorkFlow",17,"-2LL",6378.27162
"WorkFlow",17,"CMultStdev",0.535281
"WorkFlow",17,"tvVmax",4312.18
"WorkFlow",17,"tvKm",1198.91
"WorkFlow",17,"tvV",44.3681
"WorkFlow",17,"tvKa",1.13838
"WorkFlow",17,"dVdWT",0.731704
"WorkFlow",18,"-2LL",6377.25398
"WorkFlow",18,"CMultStdev",0.536233
"WorkFlow",18,"tvVmax",4233.34
"WorkFlow",18,"tvKm",1168.7
"WorkFlow",18,"tvV",44.4436
"WorkFlow",18,"tvKa",1.14907
"WorkFlow",18,"dVdWT",0.70115
"WorkFlow",19,"-2LL",6376.47112
"WorkFlow",19,"CMultStdev",0.533352
"WorkFlow",19,"tvVmax",4324.97
"WorkFlow",19,"tvKm",1198.44
