"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",16594.28372
"WorkFlow",1,"CMultStdev",1.00127
"WorkFlow",1,"tvVmax",3998.5
"WorkFlow",1,"tvKm",4001.97
"WorkFlow",1,"tvV",49.9561
"WorkFlow",1,"tvKa",1.2001
"WorkFlow",1,"K12",1.95267
"WorkFlow",1,"K21",3.02142
"WorkFlow",1,"K13",0.121008
"WorkFlow",1,"K31",0.00501383
"WorkFlow",1,"dVdWT",1.09979
"WorkFlow",2,"-2LL",13917.91616
"WorkFlow",2,"CMultStdev",1.00162
"WorkFlow",2,"tvVmax",3997.96
"WorkFlow",2,"tvKm",4002.42
"WorkFlow",2,"tvV",49.9409
"WorkFlow",2,"tvKa",1.20005
"WorkFlow",2,"K12",1.93977
"WorkFlow",2,"K21",3.02695
"WorkFlow",2,"K13",0.125233
"WorkFlow",2,"K31",0.014052
"WorkFlow",2,"dVdWT",1.09974
"WorkFlow",3,"-2LL",13210.7412
"WorkFlow",3,"CMultStdev",1.00228
"WorkFlow",3,"tvVmax",3997.01
"WorkFlow",3,"tvKm",4003.25
"WorkFlow",3,"tvV",49.91
"WorkFlow",3,"tvKa",1.20006
"WorkFlow",3,"K12",1.91362
"WorkFlow",3,"K21",3.03826
"WorkFlow",3,"K13",0.135117
"WorkFlow",3,"K31",0.0202772
"WorkFlow",3,"dVdWT",1.09963
"WorkFlow",4,"-2LL",12666.28628
"WorkFlow",4,"CMultStdev",1.00343
"WorkFlow",4,"tvVmax",3995.37
"WorkFlow",4,"tvKm",4004.73
"WorkFlow",4,"tvV",49.8564
"WorkFlow",4,"tvKa",1.20007
"WorkFlow",4,"K12",1.86667
"WorkFlow",4,"K21",3.05868
"WorkFlow",4,"K13",0.153816
"WorkFlow",4,"K31",0.0247054
"WorkFlow",4,"dVdWT",1.09943
"WorkFlow",5,"-2LL",11087.7486
"WorkFlow",5,"CMultStdev",1.00731
"WorkFlow",5,"tvVmax",3989.84
"WorkFlow",5,"tvKm",4009.75
"WorkFlow",5,"tvV",49.6761
"WorkFlow",5,"tvKa",1.20009
"WorkFlow",5,"K12",1.70845
"WorkFlow",5,"K21",3.12896
"WorkFlow",5,"K13",0.226254
"WorkFlow",5,"K31",0.0327746
"WorkFlow",5,"dVdWT",1.09875
"WorkFlow",6,"-2LL",7754.62702
"WorkFlow",6,"CMultStdev",1.01739
"WorkFlow",6,"tvVmax",3975.56
"WorkFlow",6,"tvKm",4023
"WorkFlow",6,"tvV",49.2136
"WorkFlow",6,"tvKa",1.20013
"WorkFlow",6,"K12",1.31538
"WorkFlow",6,"K21",3.31664
"WorkFlow",6,"K13",0.479415
"WorkFlow",6,"K31",0.0525723
"WorkFlow",6,"dVdWT",1.09707
"WorkFlow",7,"-2LL",7745.69948
"WorkFlow",7,"CMultStdev",1.01666
"WorkFlow",7,"tvVmax",3976.64
"WorkFlow",7,"tvKm",4022.02
"WorkFlow",7,"tvV",49.2452
"WorkFlow",7,"tvKa",1.20006
"WorkFlow",7,"K12",1.34293
"WorkFlow",7,"K21",3.3027
"WorkFlow",7,"K13",0.456683
"WorkFlow",7,"K31",0.051078
"WorkFlow",7,"dVdWT",1.09719
"WorkFlow",8,"-2LL",7730.05848
"WorkFlow",8,"CMultStdev",1.01707
"WorkFlow",8,"tvVmax",3976.07
"WorkFlow",8,"tvKm",4022.56
"WorkFlow",8,"tvV",49.2246
"WorkFlow",8,"tvKa",1.20002
"WorkFlow",8,"K12",1.32682
"WorkFlow",8,"K21",3.31072
"WorkFlow",8,"K13",0.468285
"WorkFlow",8,"K31",0.0525581
"WorkFlow",8,"dVdWT",1.09712
"WorkFlow",9,"-2LL",7721.18594
"WorkFlow",9,"CMultStdev",1.01711
"WorkFlow",9,"tvVmax",3976.1
"WorkFlow",9,"tvKm",4022.59
"WorkFlow",9,"tvV",49.2191
"WorkFlow",9,"tvKa",1.1999
"WorkFlow",9,"K12",1.32479
"WorkFlow",9,"K21",3.31157
"WorkFlow",9,"K13",0.467646
"WorkFlow",9,"K31",0.0535726
"WorkFlow",9,"dVdWT",1.09712
"WorkFlow",10,"-2LL",7464.55854
