Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,3,-3199.332000,6398.664000,6424.664000,6478.923219,13,480,60,0.122150,6148398.262160
