"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",6446.88674
"WorkFlow",1,"CMultStdev",0.442436
"WorkFlow",1,"tvVmax",6354.11
"WorkFlow",1,"tvKm",2375.61
"WorkFlow",1,"tvV",50.8694
"WorkFlow",1,"tvKa",1.01667
"WorkFlow",1,"K12",1.96013
"WorkFlow",1,"K21",3.16763
"WorkFlow",1,"dVdWT",1.10795
"WorkFlow",2,"-2LL",6432.77416
"WorkFlow",2,"CMultStdev",0.562022
"WorkFlow",2,"tvVmax",6624.27
"WorkFlow",2,"tvKm",1968.46
"WorkFlow",2,"tvV",44.6757
"WorkFlow",2,"tvKa",0.912854
"WorkFlow",2,"K12",1.55496
"WorkFlow",2,"K21",3.52966
"WorkFlow",2,"dVdWT",1.06106
"WorkFlow",3,"-2LL",6423.36516
"WorkFlow",3,"CMultStdev",0.490458
"WorkFlow",3,"tvVmax",6557.41
"WorkFlow",3,"tvKm",1830.89
"WorkFlow",3,"tvV",44.7846
"WorkFlow",3,"tvKa",0.875839
"WorkFlow",3,"K12",1.56525
"WorkFlow",3,"K21",3.49348
"WorkFlow",3,"dVdWT",1.03245
"WorkFlow",4,"-2LL",6419.46708
"WorkFlow",4,"CMultStdev",0.476812
"WorkFlow",4,"tvVmax",6239.75
"WorkFlow",4,"tvKm",1840.66
"WorkFlow",4,"tvV",46.0296
"WorkFlow",4,"tvKa",0.906657
"WorkFlow",4,"K12",1.68881
"WorkFlow",4,"K21",3.32526
"WorkFlow",4,"dVdWT",1.01553
"WorkFlow",5,"-2LL",6412.25154
"WorkFlow",5,"CMultStdev",0.466991
"WorkFlow",5,"tvVmax",5623.28
"WorkFlow",5,"tvKm",1666.65
"WorkFlow",5,"tvV",46.0162
"WorkFlow",5,"tvKa",0.926274
"WorkFlow",5,"K12",1.81231
"WorkFlow",5,"K21",3.04639
"WorkFlow",5,"dVdWT",0.956489
"WorkFlow",6,"-2LL",6397.89064
"WorkFlow",6,"CMultStdev",0.454503
"WorkFlow",6,"tvVmax",4060.71
"WorkFlow",6,"tvKm",1132.29
"WorkFlow",6,"tvV",42.669
"WorkFlow",6,"tvKa",0.967407
"WorkFlow",6,"K12",1.94317
"WorkFlow",6,"K21",2.49881
"WorkFlow",6,"dVdWT",0.813914
"WorkFlow",7,"-2LL",6393.22574
"WorkFlow",7,"CMultStdev",0.479571
"WorkFlow",7,"tvVmax",4093.18
"WorkFlow",7,"tvKm",1051.94
"WorkFlow",7,"tvV",41.4803
"WorkFlow",7,"tvKa",0.958005
"WorkFlow",7,"K12",1.85789
"WorkFlow",7,"K21",2.60693
"WorkFlow",7,"dVdWT",0.825673
"WorkFlow",8,"-2LL",6393.20806
"WorkFlow",8,"CMultStdev",0.480887
"WorkFlow",8,"tvVmax",4112.83
"WorkFlow",8,"tvKm",1053.75
"WorkFlow",8,"tvV",41.464
"WorkFlow",8,"tvKa",0.956883
"WorkFlow",8,"K12",1.85448
"WorkFlow",8,"K21",2.61699
"WorkFlow",8,"dVdWT",0.829925
"WorkFlow",9,"-2LL",6392.53632
"WorkFlow",9,"CMultStdev",0.493068
"WorkFlow",9,"tvVmax",4097.79
"WorkFlow",9,"tvKm",1072.38
"WorkFlow",9,"tvV",41.8791
"WorkFlow",9,"tvKa",0.927184
"WorkFlow",9,"K12",1.89953
"WorkFlow",9,"K21",2.5968
"WorkFlow",9,"dVdWT",0.892434
"WorkFlow",10,"-2LL",6392.18124
"WorkFlow",10,"CMultStdev",0.493073
"WorkFlow",10,"tvVmax",4077.62
"WorkFlow",10,"tvKm",1040.94
"WorkFlow",10,"tvV",41.6999
"WorkFlow",10,"tvKa",0.876854
"WorkFlow",10,"K12",1.90013
"WorkFlow",10,"K21",2.57518
"WorkFlow",10,"dVdWT",0.956663
"WorkFlow",11,"-2LL",6391.68566
"WorkFlow",11,"CMultStdev",0.483718
"WorkFlow",11,"tvVmax",4072.79
"WorkFlow",11,"tvKm",1047.55
"WorkFlow",11,"tvV",40.8366
"WorkFlow",11,"tvKa",0.873875
"WorkFlow",11,"K12",1.89262
"WorkFlow",11,"K21",2.57146
"WorkFlow",11,"dVdWT",1.01398
"WorkFlow",12,"-2LL",6391.16854
"WorkFlow",12,"CMultStdev",0.477749
"WorkFlow",12,"tvVmax",4064.17
"WorkFlow",12,"tvKm",1068.72
"WorkFlow",12,"tvV",39.7812
"WorkFlow",12,"tvKa",0.886031
"WorkFlow",12,"K12",1.9132
"WorkFlow",12,"K21",2.48368
"WorkFlow",12,"dVdWT",1.08824
"WorkFlow",13,"-2LL",6391.15052
"WorkFlow",13,"CMultStdev",0.475443
"WorkFlow",13,"tvVmax",4121.48
"WorkFlow",13,"tvKm",1052.61
"WorkFlow",13,"tvV",39.0619
"WorkFlow",13,"tvKa",0.924865
"WorkFlow",13,"K12",1.95873
"WorkFlow",13,"K21",2.36233
"WorkFlow",13,"dVdWT",1.03044
"WorkFlow",14,"-2LL",6390.53728
"WorkFlow",14,"CMultStdev",0.48458
"WorkFlow",14,"tvVmax",4165
"WorkFlow",14,"tvKm",1058.54
"WorkFlow",14,"tvV",38.3711
"WorkFlow",14,"tvKa",0.902562
"WorkFlow",14,"K12",1.96704
"WorkFlow",14,"K21",2.27176
"WorkFlow",14,"dVdWT",1.02574
"WorkFlow",15,"-2LL",6390.04614
"WorkFlow",15,"CMultStdev",0.497094
"WorkFlow",15,"tvVmax",4270.33
"WorkFlow",15,"tvKm",1092.5
"WorkFlow",15,"tvV",36.6893
"WorkFlow",15,"tvKa",0.856314
"WorkFlow",15,"K12",2.02089
"WorkFlow",15,"K21",2.06513
