Scenario,CMultStdev,tvVmax,tvKm,tvV,tvKa,K12,K21,dVdWT,CEps
WorkFlow,0.00121602438657892,,,,,,,,
WorkFlow,-2.5721377653583,457668.032680447,,,,,,,
WorkFlow,-2.42805207318829,147854.447476359,60363.613950875,,,,,,
WorkFlow,0.0518633881189675,2091.18408171269,396.656423365097,286.839523637765,,,,,
WorkFlow,0.00125772277590482,-46.965360486082,-17.7440172810099,2.14470851584026,0.0425039135313126,,,,
WorkFlow,-0.00110724387044703,-316.956740722372,-93.2165083484677,-32.8446647705589,-0.228114994372593,4.10181534378334,,,
WorkFlow,0.000196725241690651,-29.0194244989552,-17.5090351351804,1.06646658366877,0.0309121345572476,0.105002794465388,0.223439877141244,,
WorkFlow,-0.000317152330872593,-4.25104707997407,7.37181615125842,0.140781341242237,-0.0145751537141052,-0.139522170733234,-0.0881857534512524,0.15394109433803,
WorkFlow,-1.35884657844018e-05,-9.06903286766275,-4.14514919569404,-0.0867012765308746,-9.00657714560071e-05,0.00921587504559518,-0.0050655059718804,-0.00449659960018999,0.00399107352360982
