Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,3,-3194.197270,6388.394540,6414.394540,6468.653759,13,480,60,0.165540,24993.786530
