Scenario,GAMMA,CMultStdev,tvVmax,tvKm,tvV,tvKa,K12,K21,CEps
WorkFlow,0.0941315398154233,,,,,,,,
WorkFlow,-0.00338973995641905,0.000907988470408845,,,,,,,
WorkFlow,-227.200801711254,10.2593038680493,678953.763587337,,,,,,
WorkFlow,-69.5996099241827,2.51465972183043,191813.178455839,56919.2554673254,,,,,
WorkFlow,0.651441996691776,-0.0503593859805973,-4029.01826194225,-995.45405153152,651.166674180397,,,,
WorkFlow,0.0103132714204465,-0.000351548134218692,-51.4610981673978,-13.2179623290456,4.83590741767002,0.066401080494664,,,
WorkFlow,-0.0165931676465354,0.0160931879006605,250.602082981983,58.0458744447015,-35.0295379325509,0.0615572425495245,7.88269846420514,,
WorkFlow,2.54764827852173,0.147637172943908,-6894.73545360941,-1646.9682768488,1066.37827076209,20.6932861925447,169.974383957384,10800.5218149471,
WorkFlow,-0.269285054473684,-0.0440816467242461,436.560973429835,-9.11139830267967,-23.8885981059684,-2.65729513101611,-47.8075680075351,-1984.30176412109,524.963546392585
