Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,1,-3397.399830,6794.799660,6818.799660,6868.885093,12,480,60,0.104460,37226.264360
