Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,1,-3442.125120,6884.250240,6902.250240,6939.814315,9,480,60,0.111120,39840.339340
