"Scenario","Iter","Parameter","Value"
"WorkFlow",13,"tvV",48.6318
"WorkFlow",13,"tvKa",1.43205
"WorkFlow",13,"K12",1.42025
"WorkFlow",13,"K21",3.49414
"WorkFlow",13,"K13",0.518069
"WorkFlow",13,"K31",0.11673
"WorkFlow",14,"-2LL",6970.9763
"WorkFlow",14,"GAMMA",1.79916
"WorkFlow",14,"CMultStdev",1.0301
"WorkFlow",14,"tvVmax",4003.01
"WorkFlow",14,"tvKm",4068.02
"WorkFlow",14,"tvV",48.3323
"WorkFlow",14,"tvKa",1.42145
"WorkFlow",14,"K12",1.33441
"WorkFlow",14,"K21",3.53188
"WorkFlow",14,"K13",0.474084
"WorkFlow",14,"K31",0.174221
"WorkFlow",15,"-2LL",6948.00118
"WorkFlow",15,"GAMMA",1.79822
"WorkFlow",15,"CMultStdev",1.02992
"WorkFlow",15,"tvVmax",4005.08
"WorkFlow",15,"tvKm",4069.54
"WorkFlow",15,"tvV",48.1908
"WorkFlow",15,"tvKa",1.41504
"WorkFlow",15,"K12",1.30262
"WorkFlow",15,"K21",3.54405
"WorkFlow",15,"K13",0.438043
"WorkFlow",15,"K31",0.20794
"WorkFlow",16,"-2LL",6947.46946
"WorkFlow",16,"GAMMA",1.79837
"WorkFlow",16,"CMultStdev",1.02993
"WorkFlow",16,"tvVmax",4004.93
"WorkFlow",16,"tvKm",4069.48
"WorkFlow",16,"tvV",48.1978
"WorkFlow",16,"tvKa",1.41554
"WorkFlow",16,"K12",1.30233
"WorkFlow",16,"K21",3.54397
"WorkFlow",16,"K13",0.442514
"WorkFlow",16,"K31",0.205941
"WorkFlow",17,"-2LL",6947.42632
"WorkFlow",17,"GAMMA",1.79819
"WorkFlow",17,"CMultStdev",1.02991
"WorkFlow",17,"tvVmax",4005.5
"WorkFlow",17,"tvKm",4069.98
"WorkFlow",17,"tvV",48.1539
"WorkFlow",17,"tvKa",1.41377
"WorkFlow",17,"K12",1.29069
"WorkFlow",17,"K21",3.5485
"WorkFlow",17,"K13",0.434291
"WorkFlow",17,"K31",0.216614
"WorkFlow",18,"-2LL",6947.42632
"WorkFlow",18,"GAMMA",1.79819
"WorkFlow",18,"CMultStdev",1.02991
"WorkFlow",18,"tvVmax",4005.5
"WorkFlow",18,"tvKm",4069.98
"WorkFlow",18,"tvV",48.1539
"WorkFlow",18,"tvKa",1.41377
"WorkFlow",18,"K12",1.29069
"WorkFlow",18,"K21",3.5485
"WorkFlow",18,"K13",0.434291
"WorkFlow",18,"K31",0.216614
"WorkFlow",19,"-2LL",6946.5597
"WorkFlow",19,"GAMMA",1.79818
"WorkFlow",19,"CMultStdev",1.02981
"WorkFlow",19,"tvVmax",4005.52
"WorkFlow",19,"tvKm",4069.95
"WorkFlow",19,"tvV",48.1549
"WorkFlow",19,"tvKa",1.41374
"WorkFlow",19,"K12",1.29231
"WorkFlow",19,"K21",3.54749
"WorkFlow",19,"K13",0.432571
"WorkFlow",19,"K31",0.216625
"WorkFlow",20,"-2LL",6946.33218
"WorkFlow",20,"GAMMA",1.79817
"WorkFlow",20,"CMultStdev",1.02975
"WorkFlow",20,"tvVmax",4005.53
"WorkFlow",20,"tvKm",4069.94
"WorkFlow",20,"tvV",48.1553
"WorkFlow",20,"tvKa",1.41373
"WorkFlow",20,"K12",1.29124
"WorkFlow",20,"K21",3.54764
"WorkFlow",20,"K13",0.432613
"WorkFlow",20,"K31",0.216603
"WorkFlow",21,"-2LL",6946.3104
"WorkFlow",21,"GAMMA",1.79816
"WorkFlow",21,"CMultStdev",1.02965
"WorkFlow",21,"tvVmax",4005.54
"WorkFlow",21,"tvKm",4069.91
"WorkFlow",21,"tvV",48.1563
"WorkFlow",21,"tvKa",1.4137
"WorkFlow",21,"K12",1.29013
"WorkFlow",21,"K21",3.54759
"WorkFlow",21,"K13",0.432209
"WorkFlow",21,"K31",0.216575
"WorkFlow",22,"-2LL",6946.30734
"WorkFlow",22,"GAMMA",1.79815
"WorkFlow",22,"CMultStdev",1.02957
"WorkFlow",22,"tvVmax",4005.55
"WorkFlow",22,"tvKm",4069.9
"WorkFlow",22,"tvV",48.157
"WorkFlow",22,"tvKa",1.41368
"WorkFlow",22,"K12",1.28938
"WorkFlow",22,"K21",3.54751
"WorkFlow",22,"K13",0.431846
"WorkFlow",22,"K31",0.216556
"WorkFlow",23,"-2LL",6946.29692
"WorkFlow",23,"GAMMA",1.79813
"WorkFlow",23,"CMultStdev",1.02936
"WorkFlow",23,"tvVmax",4005.57
"WorkFlow",23,"tvKm",4069.85
"WorkFlow",23,"tvV",48.1589
"WorkFlow",23,"tvKa",1.41362
"WorkFlow",23,"K12",1.28757
"WorkFlow",23,"K21",3.54726
"WorkFlow",23,"K13",0.43085
"WorkFlow",23,"K31",0.216507
"WorkFlow",24,"-2LL",6946.2954
"WorkFlow",24,"GAMMA",1.79809
"WorkFlow",24,"CMultStdev",1.02893
"WorkFlow",24,"tvVmax",4005.62
"WorkFlow",24,"tvKm",4069.75
"WorkFlow",24,"tvV",48.1629
"WorkFlow",24,"tvKa",1.4135
"WorkFlow",24,"K12",1.28389
"WorkFlow",24,"K21",3.54671
"WorkFlow",24,"K13",0.428711
"WorkFlow",24,"K31",0.216403
"WorkFlow",25,"-2LL",6946.2954
"WorkFlow",25,"GAMMA",1.79809
"WorkFlow",25,"CMultStdev",1.02893
"WorkFlow",25,"tvVmax",4005.62
"WorkFlow",25,"tvKm",4069.75
"WorkFlow",25,"tvV",48.1629
"WorkFlow",25,"tvKa",1.4135
"WorkFlow",25,"K12",1.28389
"WorkFlow",25,"K21",3.54671
"WorkFlow",25,"K13",0.428711
"WorkFlow",25,"K31",0.216403
"WorkFlow",26,"-2LL",6946.01308
"WorkFlow",26,"GAMMA",1.79808
"WorkFlow",26,"CMultStdev",1.02885
"WorkFlow",26,"tvVmax",4005.64
"WorkFlow",26,"tvKm",4069.73
"WorkFlow",26,"tvV",48.1637
"WorkFlow",26,"tvKa",1.41348
"WorkFlow",26,"K12",1.28416
"WorkFlow",26,"K21",3.54627
"WorkFlow",26,"K13",0.427861
"WorkFlow",26,"K31",0.216395
"WorkFlow",27,"-2LL",6945.99778
"WorkFlow",27,"GAMMA",1.79805
"WorkFlow",27,"CMultStdev",1.02865
"WorkFlow",27,"tvVmax",4005.66
"WorkFlow",27,"tvKm",4069.69
"WorkFlow",27,"tvV",48.1655
"WorkFlow",27,"tvKa",1.41342
"WorkFlow",27,"K12",1.28292
"WorkFlow",27,"K21",3.54586
"WorkFlow",27,"K13",0.426661
"WorkFlow",27,"K31",0.216348
"WorkFlow",28,"-2LL",6945.9926
"WorkFlow",28,"GAMMA",1.79802
"WorkFlow",28,"CMultStdev",1.02838
"WorkFlow",28,"tvVmax",4005.69
"WorkFlow",28,"tvKm",4069.63
"WorkFlow",28,"tvV",48.1681
"WorkFlow",28,"tvKa",1.41335
"WorkFlow",28,"K12",1.28104
"WorkFlow",28,"K21",3.54536
"WorkFlow",28,"K13",0.42513
"WorkFlow",28,"K31",0.21628
"WorkFlow",29,"-2LL",6945.98814
"WorkFlow",29,"GAMMA",1.79799
"WorkFlow",29,"CMultStdev",1.02809
"WorkFlow",29,"tvVmax",4005.73
"WorkFlow",29,"tvKm",4069.56
"WorkFlow",29,"tvV",48.1708
"WorkFlow",29,"tvKa",1.41327
"WorkFlow",29,"K12",1.279
"WorkFlow",29,"K21",3.54486
"WorkFlow",29,"K13",0.423567
"WorkFlow",29,"K31",0.216206
"WorkFlow",30,"-2LL",6945.9813
"WorkFlow",30,"GAMMA",1.79795
"WorkFlow",30,"CMultStdev",1.02766
"WorkFlow",30,"tvVmax",4005.78
"WorkFlow",30,"tvKm",4069.47
"WorkFlow",30,"tvV",48.1749
"WorkFlow",30,"tvKa",1.41315
"WorkFlow",30,"K12",1.27587
"WorkFlow",30,"K21",3.54413
"WorkFlow",30,"K13",0.421242
"WorkFlow",30,"K31",0.216094
"WorkFlow",31,"-2LL",6945.9758
"WorkFlow",31,"GAMMA",1.79792
"WorkFlow",31,"CMultStdev",1.02743
"WorkFlow",31,"tvVmax",4005.81
"WorkFlow",31,"tvKm",4069.41
"WorkFlow",31,"tvV",48.1771
"WorkFlow",31,"tvKa",1.41309
"WorkFlow",31,"K12",1.27413
"WorkFlow",31,"K21",3.54374
"WorkFlow",31,"K13",0.419983
"WorkFlow",31,"K31",0.216031
"WorkFlow",32,"-2LL",6945.96764
"WorkFlow",32,"GAMMA",1.79785
"WorkFlow",32,"CMultStdev",1.02682
"WorkFlow",32,"tvVmax",4005.88
"WorkFlow",32,"tvKm",4069.28
"WorkFlow",32,"tvV",48.1829
"WorkFlow",32,"tvKa",1.41292
"WorkFlow",32,"K12",1.26961
"WorkFlow",32,"K21",3.54273
"WorkFlow",32,"K13",0.416735
"WorkFlow",32,"K31",0.215866
"WorkFlow",33,"-2LL",6945.96438
"WorkFlow",33,"GAMMA",1.79782
"WorkFlow",33,"CMultStdev",1.02655
"WorkFlow",33,"tvVmax",4005.91
"WorkFlow",33,"tvKm",4069.22
"WorkFlow",33,"tvV",48.1855
"WorkFlow",33,"tvKa",1.41285
"WorkFlow",33,"K12",1.26759
"WorkFlow",33,"K21",3.54228
"WorkFlow",33,"K13",0.415303
"WorkFlow",33,"K31",0.215792
"WorkFlow",34,"-2LL",6945.96304
"WorkFlow",34,"GAMMA",1.79777
"WorkFlow",34,"CMultStdev",1.02602
"WorkFlow",34,"tvVmax",4005.98
"WorkFlow",34,"tvKm",4069.1
"WorkFlow",34,"tvV",48.1905
"WorkFlow",34,"tvKa",1.41271
"WorkFlow",34,"K12",1.26369
"WorkFlow",34,"K21",3.54143
"WorkFlow",34,"K13",0.412554
"WorkFlow",34,"K31",0.215648
"WorkFlow",35,"-2LL",6945.96262
"WorkFlow",35,"GAMMA",1.79774
"WorkFlow",35,"CMultStdev",1.02575
"WorkFlow",35,"tvVmax",4006.01
"WorkFlow",35,"tvKm",4069.04
"WorkFlow",35,"tvV",48.1931
"WorkFlow",35,"tvKa",1.41263
"WorkFlow",35,"K12",1.26164
"WorkFlow",35,"K21",3.54098
"WorkFlow",35,"K13",0.411116
"WorkFlow",35,"K31",0.215572
"WorkFlow",36,"-2LL",6945.9619
"WorkFlow",36,"GAMMA",1.79772
"WorkFlow",36,"CMultStdev",1.02562
"WorkFlow",36,"tvVmax",4006.02
"WorkFlow",36,"tvKm",4069.01
"WorkFlow",36,"tvV",48.1943
"WorkFlow",36,"tvKa",1.4126
"WorkFlow",36,"K12",1.26069
"WorkFlow",36,"K21",3.54078
"WorkFlow",36,"K13",0.410454
"WorkFlow",36,"K31",0.215536
"WorkFlow",37,"-2LL",6945.95726
"WorkFlow",37,"GAMMA",1.79769
"WorkFlow",37,"CMultStdev",1.02528
"WorkFlow",37,"tvVmax",4006.06
"WorkFlow",37,"tvKm",4068.93
"WorkFlow",37,"tvV",48.1975
"WorkFlow",37,"tvKa",1.4125
"WorkFlow",37,"K12",1.25815
"WorkFlow",37,"K21",3.54023
"WorkFlow",37,"K13",0.408698
"WorkFlow",37,"K31",0.215441
"WorkFlow",38,"-2LL",6945.95294
"WorkFlow",38,"GAMMA",1.79765
"WorkFlow",38,"CMultStdev",1.02496
"WorkFlow",38,"tvVmax",4006.1
"WorkFlow",38,"tvKm",4068.86
"WorkFlow",38,"tvV",48.2006
"WorkFlow",38,"tvKa",1.41242
"WorkFlow",38,"K12",1.25571
"WorkFlow",38,"K21",3.53971
"WorkFlow",38,"K13",0.407011
"WorkFlow",38,"K31",0.215349
"WorkFlow",39,"-2LL",6945.94936
"WorkFlow",39,"GAMMA",1.79761
"WorkFlow",39,"CMultStdev",1.02453
"WorkFlow",39,"tvVmax",4006.15
"WorkFlow",39,"tvKm",4068.76
"WorkFlow",39,"tvV",48.2047
"WorkFlow",39,"tvKa",1.4123
"WorkFlow",39,"K12",1.2525
"WorkFlow",39,"K21",3.53902
"WorkFlow",39,"K13",0.40481
"WorkFlow",39,"K31",0.215227
"WorkFlow",40,"-2LL",6945.94808
"WorkFlow",40,"GAMMA",1.79756
"WorkFlow",40,"CMultStdev",1.02414
"WorkFlow",40,"tvVmax",4006.2
"WorkFlow",40,"tvKm",4068.68
"WorkFlow",40,"tvV",48.2084
"WorkFlow",40,"tvKa",1.41219
"WorkFlow",40,"K12",1.24961
"WorkFlow",40,"K21",3.53841
"WorkFlow",40,"K13",0.402836
"WorkFlow",40,"K31",0.215117
"WorkFlow",41,"-2LL",6945.9477
"WorkFlow",41,"GAMMA",1.79754
"WorkFlow",41,"CMultStdev",1.02395
"WorkFlow",41,"tvVmax",4006.22
"WorkFlow",41,"tvKm",4068.63
"WorkFlow",41,"tvV",48.2102
"WorkFlow",41,"tvKa",1.41214
"WorkFlow",41,"K12",1.24817
"WorkFlow",41,"K21",3.5381
"WorkFlow",41,"K13",0.401851
"WorkFlow",41,"K31",0.215061
"WorkFlow",42,"-2LL",6945.94634
"WorkFlow",42,"GAMMA",1.79751
"WorkFlow",42,"CMultStdev",1.0236
"WorkFlow",42,"tvVmax",4006.26
"WorkFlow",42,"tvKm",4068.56
"WorkFlow",42,"tvV",48.2137
"WorkFlow",42,"tvKa",1.41205
"WorkFlow",42,"K12",1.24552
"WorkFlow",42,"K21",3.53754
"WorkFlow",42,"K13",0.40005
"WorkFlow",42,"K31",0.214956
"WorkFlow",43,"-2LL",6945.94478
"WorkFlow",43,"GAMMA",1.79747
"WorkFlow",43,"CMultStdev",1.02326
"WorkFlow",43,"tvVmax",4006.3
"WorkFlow",43,"tvKm",4068.48
"WorkFlow",43,"tvV",48.2169
"WorkFlow",43,"tvKa",1.41195
"WorkFlow",43,"K12",1.24297
"WorkFlow",43,"K21",3.537
"WorkFlow",43,"K13",0.398327
"WorkFlow",43,"K31",0.214856
"WorkFlow",44,"-2LL",6945.94478
"WorkFlow",44,"GAMMA",1.79747
"WorkFlow",44,"CMultStdev",1.02326
"WorkFlow",44,"tvVmax",4006.3
"WorkFlow",44,"tvKm",4068.48
"WorkFlow",44,"tvV",48.2169
"WorkFlow",44,"tvKa",1.41195
"WorkFlow",44,"K12",1.24297
"WorkFlow",44,"K21",3.537
"WorkFlow",44,"K13",0.398327
"WorkFlow",44,"K31",0.214856
"WorkFlow",45,"-2LL",6944.52672
"WorkFlow",45,"GAMMA",1.79746
"WorkFlow",45,"CMultStdev",1.02318
"WorkFlow",45,"tvVmax",4006.31
"WorkFlow",45,"tvKm",4068.47
"WorkFlow",45,"tvV",48.2177
"WorkFlow",45,"tvKa",1.41193
"WorkFlow",45,"K12",1.23955
"WorkFlow",45,"K21",3.53789
"WorkFlow",45,"K13",0.399354
"WorkFlow",45,"K31",0.214768
"WorkFlow",46,"-2LL",6944.26376
"WorkFlow",46,"GAMMA",1.79746
"WorkFlow",46,"CMultStdev",1.02313
"WorkFlow",46,"tvVmax",4006.32
"WorkFlow",46,"tvKm",4068.46
"WorkFlow",46,"tvV",48.2183
"WorkFlow",46,"tvKa",1.41192
"WorkFlow",46,"K12",1.23972
"WorkFlow",46,"K21",3.53761
"WorkFlow",46,"K13",0.398812
"WorkFlow",46,"K31",0.214749
"WorkFlow",47,"-2LL",6944.23634
"WorkFlow",47,"GAMMA",1.79744
"WorkFlow",47,"CMultStdev",1.02293
"WorkFlow",47,"tvVmax",4006.34
"WorkFlow",47,"tvKm",4068.41
"WorkFlow",47,"tvV",48.2204
"WorkFlow",47,"tvKa",1.41187
"WorkFlow",47,"K12",1.23888
"WorkFlow",47,"K21",3.53709
"WorkFlow",47,"K13",0.397539
"WorkFlow",47,"K31",0.21466
"WorkFlow",48,"-2LL",6944.21218
"WorkFlow",48,"GAMMA",1.79745
"WorkFlow",48,"CMultStdev",1.02302
"WorkFlow",48,"tvVmax",4006.33
"WorkFlow",48,"tvKm",4068.43
"WorkFlow",48,"tvV",48.2194
"WorkFlow",48,"tvKa",1.41189
"WorkFlow",48,"K12",1.23918
"WorkFlow",48,"K21",3.53726
"WorkFlow",48,"K13",0.398344
"WorkFlow",48,"K31",0.214706
"WorkFlow",49,"-2LL",6944.21218
"WorkFlow",49,"GAMMA",1.79745
"WorkFlow",49,"CMultStdev",1.02302
"WorkFlow",49,"tvVmax",4006.33
"WorkFlow",49,"tvKm",4068.43
"WorkFlow",49,"tvV",48.2194
"WorkFlow",49,"tvKa",1.41189
"WorkFlow",49,"K12",1.23918
"WorkFlow",49,"K21",3.53726
"WorkFlow",49,"K13",0.398344
"WorkFlow",49,"K31",0.214706
"WorkFlow",50,"-2LL",6944.13246
"WorkFlow",50,"GAMMA",1.79721
"WorkFlow",50,"CMultStdev",1.02084
"WorkFlow",50,"tvVmax",4006.6
"WorkFlow",50,"tvKm",4067.93
"WorkFlow",50,"tvV",48.2428
"WorkFlow",50,"tvKa",1.41134
"WorkFlow",50,"K12",1.22435
"WorkFlow",50,"K21",3.5336
"WorkFlow",50,"K13",0.387262
"WorkFlow",50,"K31",0.213637
"WorkFlow",51,"-2LL",6943.87262
"WorkFlow",51,"GAMMA",1.7967
"WorkFlow",51,"CMultStdev",1.01607
"WorkFlow",51,"tvVmax",4007.2
"WorkFlow",51,"tvKm",4066.85
"WorkFlow",51,"tvV",48.294
"WorkFlow",51,"tvKa",1.41012
"WorkFlow",51,"K12",1.18985
"WorkFlow",51,"K21",3.52636
"WorkFlow",51,"K13",0.364525
"WorkFlow",51,"K31",0.211251
"WorkFlow",52,"-2LL",6943.55664
"WorkFlow",52,"GAMMA",1.79599
"WorkFlow",52,"CMultStdev",1.00951
"WorkFlow",52,"tvVmax",4008.08
"WorkFlow",52,"tvKm",4065.52
"WorkFlow",52,"tvV",48.3754
"WorkFlow",52,"tvKa",1.40859
"WorkFlow",52,"K12",1.14736
"WorkFlow",52,"K21",3.51399
"WorkFlow",52,"K13",0.337803
"WorkFlow",52,"K31",0.206029
"WorkFlow",53,"-2LL",6943.2656
"WorkFlow",53,"GAMMA",1.79501
"WorkFlow",53,"CMultStdev",0.999447
"WorkFlow",53,"tvVmax",4009.64
"WorkFlow",53,"tvKm",4063.6
"WorkFlow",53,"tvV",48.5039
"WorkFlow",53,"tvKa",1.40639
"WorkFlow",53,"K12",1.0913
"WorkFlow",53,"K21",3.49097
"WorkFlow",53,"K13",0.304415
"WorkFlow",53,"K31",0.196739
"WorkFlow",54,"-2LL",6943.02806
"WorkFlow",54,"GAMMA",1.79371
"WorkFlow",54,"CMultStdev",0.985939
"WorkFlow",54,"tvVmax",4011.61
"WorkFlow",54,"tvKm",4060.75
"WorkFlow",54,"tvV",48.6779
"WorkFlow",54,"tvKa",1.40335
"WorkFlow",54,"K12",1.02708
"WorkFlow",54,"K21",3.45197
"WorkFlow",54,"K13",0.268811
"WorkFlow",54,"K31",0.183135
"WorkFlow",55,"-2LL",6941.73964
"WorkFlow",55,"GAMMA",1.79207
"WorkFlow",55,"CMultStdev",0.967239
"WorkFlow",55,"tvVmax",4014.24
"WorkFlow",55,"tvKm",4056.76
"WorkFlow",55,"tvV",48.9124
"WorkFlow",55,"tvKa",1.39888
"WorkFlow",55,"K12",0.952659
"WorkFlow",55,"K21",3.38662
"WorkFlow",55,"K13",0.231046
"WorkFlow",55,"K31",0.163572
"WorkFlow",56,"-2LL",6935.1052
"WorkFlow",56,"GAMMA",1.78692
"WorkFlow",56,"CMultStdev",0.908773
"WorkFlow",56,"tvVmax",4022.09
"WorkFlow",56,"tvKm",4044.2
"WorkFlow",56,"tvV",49.629
"WorkFlow",56,"tvKa",1.38387
"WorkFlow",56,"K12",0.763207
"WorkFlow",56,"K21",3.14981
"WorkFlow",56,"K13",0.147078
"WorkFlow",56,"K31",0.103851
"WorkFlow",57,"-2LL",6920.06616
"WorkFlow",57,"GAMMA",1.78404
"WorkFlow",57,"CMultStdev",0.871602
"WorkFlow",57,"tvVmax",4026.52
"WorkFlow",57,"tvKm",4036.55
"WorkFlow",57,"tvV",50.0613
"WorkFlow",57,"tvKa",1.37325
"WorkFlow",57,"K12",0.670597
"WorkFlow",57,"K21",2.9795
"WorkFlow",57,"K13",0.112746
"WorkFlow",57,"K31",0.0672346
"WorkFlow",58,"-2LL",6917.79
"WorkFlow",58,"GAMMA",1.78085
"WorkFlow",58,"CMultStdev",0.808909
"WorkFlow",58,"tvVmax",4032.47
"WorkFlow",58,"tvKm",4025.89
"WorkFlow",58,"tvV",50.7309
"WorkFlow",58,"tvKa",1.35271
"WorkFlow",58,"K12",0.565817
"WorkFlow",58,"K21",2.68389
"WorkFlow",58,"K13",0.0829932
"WorkFlow",58,"K31",0.031232
"WorkFlow",59,"-2LL",6861.64416
"WorkFlow",59,"GAMMA",1.78079
"WorkFlow",59,"CMultStdev",0.77768
"WorkFlow",59,"tvVmax",4034
"WorkFlow",59,"tvKm",4022.95
"WorkFlow",59,"tvV",51.0193
"WorkFlow",59,"tvKa",1.34033
"WorkFlow",59,"K12",0.546527
"WorkFlow",59,"K21",2.50419
"WorkFlow",59,"K13",0.0887134
"WorkFlow",59,"K31",0.0484876
"WorkFlow",60,"-2LL",6813.736
"WorkFlow",60,"GAMMA",1.77559
"WorkFlow",60,"CMultStdev",0.64724
"WorkFlow",60,"tvVmax",4045.55
"WorkFlow",60,"tvKm",4002.46
"WorkFlow",60,"tvV",52.524
"WorkFlow",60,"tvKa",1.29252
"WorkFlow",60,"K12",0.403187
"WorkFlow",60,"K21",1.88038
"WorkFlow",60,"K13",0.0673067
"WorkFlow",60,"K31",0.0550939
"WorkFlow",61,"-2LL",6806.57326
"WorkFlow",61,"GAMMA",1.76445
"WorkFlow",61,"CMultStdev",0.544068
"WorkFlow",61,"tvVmax",4063.94
"WorkFlow",61,"tvKm",3972.08
"WorkFlow",61,"tvV",54.0044
"WorkFlow",61,"tvKa",1.25582
"WorkFlow",61,"K12",0.286688
"WorkFlow",61,"K21",1.45414
"WorkFlow",61,"K13",0.0421532
"WorkFlow",61,"K31",0.0482286
"WorkFlow",62,"-2LL",6801.5367
"WorkFlow",62,"GAMMA",1.74822
"WorkFlow",62,"CMultStdev",0.490955
"WorkFlow",62,"tvVmax",4091.13
"WorkFlow",62,"tvKm",3930.05
