"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",15182.72794
"WorkFlow",1,"CMultStdev",1.00126
"WorkFlow",1,"tvVmax",3998.71
"WorkFlow",1,"tvKm",4001.21
"WorkFlow",1,"tvV",49.9492
"WorkFlow",1,"tvKa",1.20002
"WorkFlow",1,"K12",1.9494
"WorkFlow",1,"K21",3.02234
"WorkFlow",1,"K13",0.121621
"WorkFlow",1,"K31",0.00506653
"WorkFlow",1,"dVdWT",1.09978
"WorkFlow",2,"-2LL",12911.50354
"WorkFlow",2,"CMultStdev",1.00162
"WorkFlow",2,"tvVmax",3998.32
"WorkFlow",2,"tvKm",4001.55
"WorkFlow",2,"tvV",49.9314
"WorkFlow",2,"tvKa",1.19994
"WorkFlow",2,"K12",1.93459
"WorkFlow",2,"K21",3.02872
"WorkFlow",2,"K13",0.126074
"WorkFlow",2,"K31",0.0139043
"WorkFlow",2,"dVdWT",1.0997
"WorkFlow",3,"-2LL",12291.49302
"WorkFlow",3,"CMultStdev",1.00233
"WorkFlow",3,"tvVmax",3997.57
"WorkFlow",3,"tvKm",4002.21
"WorkFlow",3,"tvV",49.8952
"WorkFlow",3,"tvKa",1.19993
"WorkFlow",3,"K12",1.90475
"WorkFlow",3,"K21",3.04165
"WorkFlow",3,"K13",0.136927
"WorkFlow",3,"K31",0.0195875
"WorkFlow",3,"dVdWT",1.09953
"WorkFlow",4,"-2LL",11652.31316
"WorkFlow",4,"CMultStdev",1.00375
"WorkFlow",4,"tvVmax",3996.05
"WorkFlow",4,"tvKm",4003.53
"WorkFlow",4,"tvV",49.8229
"WorkFlow",4,"tvKa",1.19992
"WorkFlow",4,"K12",1.84374
"WorkFlow",4,"K21",3.06822
"WorkFlow",4,"K13",0.16064
"WorkFlow",4,"K31",0.0244273
"WorkFlow",4,"dVdWT",1.09919
"WorkFlow",5,"-2LL",9572.92206
"WorkFlow",5,"CMultStdev",1.00885
"WorkFlow",5,"tvVmax",3990.6
"WorkFlow",5,"tvKm",4008.32
"WorkFlow",5,"tvV",49.5656
"WorkFlow",5,"tvKa",1.19985
"WorkFlow",5,"K12",1.62693
"WorkFlow",5,"K21",3.1655
"WorkFlow",5,"K13",0.261661
"WorkFlow",5,"K31",0.0348392
"WorkFlow",5,"dVdWT",1.098
"WorkFlow",6,"-2LL",8074.8397
"WorkFlow",6,"CMultStdev",1.02218
"WorkFlow",6,"tvVmax",3976.34
"WorkFlow",6,"tvKm",4020.87
"WorkFlow",6,"tvV",48.8997
"WorkFlow",6,"tvKa",1.19957
"WorkFlow",6,"K12",1.09941
"WorkFlow",6,"K21",3.42907
"WorkFlow",6,"K13",0.64204
"WorkFlow",6,"K31",0.0675394
"WorkFlow",6,"dVdWT",1.09489
"WorkFlow",7,"-2LL",6969.9188
"WorkFlow",7,"CMultStdev",1.0165
"WorkFlow",7,"tvVmax",3982.51
"WorkFlow",7,"tvKm",4015.44
"WorkFlow",7,"tvV",49.1817
"WorkFlow",7,"tvKa",1.19966
"WorkFlow",7,"K12",1.31692
"WorkFlow",7,"K21",3.31523
"WorkFlow",7,"K13",0.458891
"WorkFlow",7,"K31",0.0498092
"WorkFlow",7,"dVdWT",1.09623
"WorkFlow",8,"-2LL",6966.4179
"WorkFlow",8,"CMultStdev",1.01702
"WorkFlow",8,"tvVmax",3981.95
"WorkFlow",8,"tvKm",4015.93
"WorkFlow",8,"tvV",49.153
"WorkFlow",8,"tvKa",1.19957
"WorkFlow",8,"K12",1.29545
"WorkFlow",8,"K21",3.32597
"WorkFlow",8,"K13",0.473733
"WorkFlow",8,"K31",0.0517875
"WorkFlow",8,"dVdWT",1.09609
"WorkFlow",9,"-2LL",6957.78202
"WorkFlow",9,"CMultStdev",1.0168
"WorkFlow",9,"tvVmax",3982.19
"WorkFlow",9,"tvKm",4015.71
"WorkFlow",9,"tvV",49.1617
"WorkFlow",9,"tvKa",1.1995
"WorkFlow",9,"K12",1.30358
"WorkFlow",9,"K21",3.32173
"WorkFlow",9,"K13",0.466235
"WorkFlow",9,"K31",0.0516426
"WorkFlow",9,"dVdWT",1.09612
"WorkFlow",10,"-2LL",6944.40608
"WorkFlow",10,"CMultStdev",1.01653
"WorkFlow",10,"tvVmax",3982.48
"WorkFlow",10,"tvKm",4015.43
"WorkFlow",10,"tvV",49.1654
"WorkFlow",10,"tvKa",1.19922
"WorkFlow",10,"K12",1.31117
"WorkFlow",10,"K21",3.31746
"WorkFlow",10,"K13",0.455544
"WorkFlow",10,"K31",0.0527878
"WorkFlow",10,"dVdWT",1.09612
"WorkFlow",11,"-2LL",6918.32592
"WorkFlow",11,"CMultStdev",1.01613
"WorkFlow",11,"tvVmax",3982.87
"WorkFlow",11,"tvKm",4014.99
"WorkFlow",11,"tvV",49.156
"WorkFlow",11,"tvKa",1.1984
"WorkFlow",11,"K12",1.31725
"WorkFlow",11,"K21",3.3131
"WorkFlow",11,"K13",0.436669
"WorkFlow",11,"K31",0.0573876
"WorkFlow",11,"dVdWT",1.09601
"WorkFlow",12,"-2LL",6879.4205
"WorkFlow",12,"CMultStdev",1.01594
"WorkFlow",12,"tvVmax",3983.05
"WorkFlow",12,"tvKm",4014.7
"WorkFlow",12,"tvV",49.1216
"WorkFlow",12,"tvKa",1.19715
"WorkFlow",12,"K12",1.31018
"WorkFlow",12,"K21",3.31472
"WorkFlow",12,"K13",0.420698
"WorkFlow",12,"K31",0.0657556
"WorkFlow",12,"dVdWT",1.09576
"WorkFlow",13,"-2LL",6769.65866
"WorkFlow",13,"CMultStdev",1.01608
"WorkFlow",13,"tvVmax",3982.83
"WorkFlow",13,"tvKm",4014.57
"WorkFlow",13,"tvV",49.0072
"WorkFlow",13,"tvKa",1.19412
"WorkFlow",13,"K12",1.26792
"WorkFlow",13,"K21",3.33147
"WorkFlow",13,"K13",0.401112
"WorkFlow",13,"K31",0.090178
"WorkFlow",13,"dVdWT",1.09501
"WorkFlow",14,"-2LL",6725.83278
"WorkFlow",14,"CMultStdev",1.01686
"WorkFlow",14,"tvVmax",3981.87
"WorkFlow",14,"tvKm",4014.81
"WorkFlow",14,"tvV",48.7704
"WorkFlow",14,"tvKa",1.18855
"WorkFlow",14,"K12",1.16916
"WorkFlow",14,"K21",3.37406
"WorkFlow",14,"K13",0.383214
"WorkFlow",14,"K31",0.146574
"WorkFlow",14,"dVdWT",1.09351
"WorkFlow",15,"-2LL",6665.524
"WorkFlow",15,"CMultStdev",1.01634
"WorkFlow",15,"tvVmax",3982.43
"WorkFlow",15,"tvKm",4014.34
"WorkFlow",15,"tvV",48.8002
"WorkFlow",15,"tvKa",1.18874
"WorkFlow",15,"K12",1.18873
"WorkFlow",15,"K21",3.36404
"WorkFlow",15,"K13",0.372008
"WorkFlow",15,"K31",0.142423
"WorkFlow",15,"dVdWT",1.09367
"WorkFlow",16,"-2LL",6656.60222
"WorkFlow",16,"CMultStdev",1.0162
"WorkFlow",16,"tvVmax",3982.52
"WorkFlow",16,"tvKm",4014.06
"WorkFlow",16,"tvV",48.7366
"WorkFlow",16,"tvKa",1.18684
"WorkFlow",16,"K12",1.16761
"WorkFlow",16,"K21",3.37205
"WorkFlow",16,"K13",0.357357
"WorkFlow",16,"K31",0.162755
"WorkFlow",16,"dVdWT",1.09324
"WorkFlow",17,"-2LL",6654.44092
"WorkFlow",17,"CMultStdev",1.01599
"WorkFlow",17,"tvVmax",3982.59
"WorkFlow",17,"tvKm",4013.56
"WorkFlow",17,"tvV",48.594
"WorkFlow",17,"tvKa",1.18277
"WorkFlow",17,"K12",1.11642
"WorkFlow",17,"K21",3.39251
"WorkFlow",17,"K13",0.331592
"WorkFlow",17,"K31",0.211166
"WorkFlow",17,"dVdWT",1.09229
"WorkFlow",18,"-2LL",6653.90554
"WorkFlow",18,"CMultStdev",1.0159
"WorkFlow",18,"tvVmax",3982.67
"WorkFlow",18,"tvKm",4013.5
"WorkFlow",18,"tvV",48.6006
"WorkFlow",18,"tvKa",1.1829
"WorkFlow",18,"K12",1.11823
"WorkFlow",18,"K21",3.39118
"WorkFlow",18,"K13",0.33242
"WorkFlow",18,"K31",0.209238
"WorkFlow",18,"dVdWT",1.09233
"WorkFlow",19,"-2LL",6653.05608
"WorkFlow",19,"CMultStdev",1.01551
"WorkFlow",19,"tvVmax",3982.99
"WorkFlow",19,"tvKm",4013.25
"WorkFlow",19,"tvV",48.6163
"WorkFlow",19,"tvKa",1.1831
"WorkFlow",19,"K12",1.12139
"WorkFlow",19,"K21",3.38749
"WorkFlow",19,"K13",0.334116
"WorkFlow",19,"K31",0.205349
"WorkFlow",19,"dVdWT",1.09242
"WorkFlow",20,"-2LL",6651.82914
"WorkFlow",20,"CMultStdev",1.01429
"WorkFlow",20,"tvVmax",3983.99
"WorkFlow",20,"tvKm",4012.41
"WorkFlow",20,"tvV",48.6483
"WorkFlow",20,"tvKa",1.18327
"WorkFlow",20,"K12",1.12538
"WorkFlow",20,"K21",3.37853
"WorkFlow",20,"K13",0.336532
"WorkFlow",20,"K31",0.199211
"WorkFlow",20,"dVdWT",1.09261
"WorkFlow",21,"-2LL",6650.18036
"WorkFlow",21,"CMultStdev",1.01096
"WorkFlow",21,"tvVmax",3986.69
"WorkFlow",21,"tvKm",4010.07
"WorkFlow",21,"tvV",48.7123
"WorkFlow",21,"tvKa",1.18308
"WorkFlow",21,"K12",1.12812
"WorkFlow",21,"K21",3.35763
"WorkFlow",21,"K13",0.338968
"WorkFlow",21,"K31",0.190807
"WorkFlow",21,"dVdWT",1.09295
"WorkFlow",22,"-2LL",6647.61904
"WorkFlow",22,"CMultStdev",1.0016
"WorkFlow",22,"tvVmax",3994.31
"WorkFlow",22,"tvKm",4003.38
"WorkFlow",22,"tvV",48.8592
"WorkFlow",22,"tvKa",1.1816
"WorkFlow",22,"K12",1.12408
"WorkFlow",22,"K21",3.30377
"WorkFlow",22,"K13",0.339792
"WorkFlow",22,"K31",0.179005
"WorkFlow",22,"dVdWT",1.0937
"WorkFlow",23,"-2LL",6642.94778
"WorkFlow",23,"CMultStdev",0.976402
"WorkFlow",23,"tvVmax",4015.01
"WorkFlow",23,"tvKm",3985.13
"WorkFlow",23,"tvV",49.211
"WorkFlow",23,"tvKa",1.17626
"WorkFlow",23,"K12",1.09664
"WorkFlow",23,"K21",3.16579
"WorkFlow",23,"K13",0.333686
"WorkFlow",23,"K31",0.16342
"WorkFlow",23,"dVdWT",1.09541
"WorkFlow",24,"-2LL",6632.8646
"WorkFlow",24,"CMultStdev",0.910911
"WorkFlow",24,"tvVmax",4070.3
"WorkFlow",24,"tvKm",3936.63
"WorkFlow",24,"tvV",50.0905
"WorkFlow",24,"tvKa",1.16039
"WorkFlow",24,"K12",1.00398
"WorkFlow",24,"K21",2.81569
"WorkFlow",24,"K13",0.30771
"WorkFlow",24,"K31",0.142823
"WorkFlow",24,"dVdWT",1.09955
"WorkFlow",25,"-2LL",6616.67188
"WorkFlow",25,"CMultStdev",0.778444
"WorkFlow",25,"tvVmax",4189.83
"WorkFlow",25,"tvKm",3833.78
"WorkFlow",25,"tvV",51.9338
"WorkFlow",25,"tvKa",1.12491
"WorkFlow",25,"K12",0.797711
"WorkFlow",25,"K21",2.12098
"WorkFlow",25,"K13",0.247683
"WorkFlow",25,"K31",0.119175
"WorkFlow",25,"dVdWT",1.10803
"WorkFlow",26,"-2LL",6597.04944
"WorkFlow",26,"CMultStdev",0.623817
"WorkFlow",26,"tvVmax",4345.64
"WorkFlow",26,"tvKm",3703.84
"WorkFlow",26,"tvV",54.2869
"WorkFlow",26,"tvKa",1.07829
"WorkFlow",26,"K12",0.54825
"WorkFlow",26,"K21",1.34959
"WorkFlow",26,"K13",0.175389
"WorkFlow",26,"K31",0.105098
"WorkFlow",26,"dVdWT",1.11856
"WorkFlow",27,"-2LL",6572.27774
"WorkFlow",27,"CMultStdev",0.5253
"WorkFlow",27,"tvVmax",4456.96
"WorkFlow",27,"tvKm",3613.7
"WorkFlow",27,"tvV",55.9165
"WorkFlow",27,"tvKa",1.04437
"WorkFlow",27,"K12",0.386018
"WorkFlow",27,"K21",0.902544
"WorkFlow",27,"K13",0.127466
"WorkFlow",27,"K31",0.108537
"WorkFlow",27,"dVdWT",1.12564
"WorkFlow",28,"-2LL",6572.03344
"WorkFlow",28,"CMultStdev",0.501975
"WorkFlow",28,"tvVmax",4485.04
"WorkFlow",28,"tvKm",3591.31
"WorkFlow",28,"tvV",56.3234
"WorkFlow",28,"tvKa",1.03581
"WorkFlow",28,"K12",0.348785
"WorkFlow",28,"K21",0.803671
"WorkFlow",28,"K13",0.116157
"WorkFlow",28,"K31",0.110543
"WorkFlow",28,"dVdWT",1.12739
"WorkFlow",29,"-2LL",6572.03344
"WorkFlow",29,"CMultStdev",0.501975
"WorkFlow",29,"tvVmax",4485.04
"WorkFlow",29,"tvKm",3591.31
"WorkFlow",29,"tvV",56.3234
"WorkFlow",29,"tvKa",1.03581
"WorkFlow",29,"K12",0.348785
"WorkFlow",29,"K21",0.803671
"WorkFlow",29,"K13",0.116157
"WorkFlow",29,"K31",0.110543
"WorkFlow",29,"dVdWT",1.12739
"WorkFlow",30,"-2LL",6517.09592
"WorkFlow",30,"CMultStdev",0.502016
"WorkFlow",30,"tvVmax",4484.91
"WorkFlow",30,"tvKm",3591.41
"WorkFlow",30,"tvV",56.3226
"WorkFlow",30,"tvKa",1.03579
"WorkFlow",30,"K12",0.334019
"WorkFlow",30,"K21",0.810345
"WorkFlow",30,"K13",0.122327
"WorkFlow",30,"K31",0.109827
"WorkFlow",30,"dVdWT",1.12739
"WorkFlow",31,"-2LL",6507.67722
"WorkFlow",31,"CMultStdev",0.50202
"WorkFlow",31,"tvVmax",4485.03
"WorkFlow",31,"tvKm",3591.33
"WorkFlow",31,"tvV",56.3228
"WorkFlow",31,"tvKa",1.0358
"WorkFlow",31,"K12",0.336978
"WorkFlow",31,"K21",0.808869
"WorkFlow",31,"K13",0.120906
"WorkFlow",31,"K31",0.109768
"WorkFlow",31,"dVdWT",1.12739
"WorkFlow",32,"-2LL",6506.0754
"WorkFlow",32,"CMultStdev",0.502032
"WorkFlow",32,"tvVmax",4485.17
"WorkFlow",32,"tvKm",3591.23
"WorkFlow",32,"tvV",56.3229
"WorkFlow",32,"tvKa",1.03581
"WorkFlow",32,"K12",0.338856
"WorkFlow",32,"K21",0.80774
"WorkFlow",32,"K13",0.119844
"WorkFlow",32,"K31",0.109605
"WorkFlow",32,"dVdWT",1.12738
"WorkFlow",33,"-2LL",6505.99916
"WorkFlow",33,"CMultStdev",0.50204
"WorkFlow",33,"tvVmax",4485.22
"WorkFlow",33,"tvKm",3591.2
"WorkFlow",33,"tvV",56.3229
"WorkFlow",33,"tvKa",1.03581
"WorkFlow",33,"K12",0.33835
"WorkFlow",33,"K21",0.807846
"WorkFlow",33,"K13",0.119949
"WorkFlow",33,"K31",0.109498
"WorkFlow",33,"dVdWT",1.12738
"WorkFlow",34,"-2LL",6505.96432
"WorkFlow",34,"CMultStdev",0.502062
"WorkFlow",34,"tvVmax",4485.35
"WorkFlow",34,"tvKm",3591.12
"WorkFlow",34,"tvV",56.3231
"WorkFlow",34,"tvKa",1.03583
"WorkFlow",34,"K12",0.337921
"WorkFlow",34,"K21",0.807723
"WorkFlow",34,"K13",0.119842
"WorkFlow",34,"K31",0.109243
"WorkFlow",34,"dVdWT",1.12738
"WorkFlow",35,"-2LL",6505.9153
"WorkFlow",35,"CMultStdev",0.502258
"WorkFlow",35,"tvVmax",4486.62
"WorkFlow",35,"tvKm",3590.33
"WorkFlow",35,"tvV",56.3242
"WorkFlow",35,"tvKa",1.03594
"WorkFlow",35,"K12",0.334699
"WorkFlow",35,"K21",0.806185
"WorkFlow",35,"K13",0.1185
"WorkFlow",35,"K31",0.106894
"WorkFlow",35,"dVdWT",1.12738
"WorkFlow",36,"-2LL",6505.80726
"WorkFlow",36,"CMultStdev",0.502595
"WorkFlow",36,"tvVmax",4488.83
"WorkFlow",36,"tvKm",3588.97
"WorkFlow",36,"tvV",56.3264
"WorkFlow",36,"tvKa",1.03613
"WorkFlow",36,"K12",0.329918
