Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,3,-3251.227020,6502.454040,6530.454040,6588.887045,14,480,60,0.086110,940865.734500
