StartTime,EndTime,Model_num,this_comp,this_eta,this_vwt,this_gamma,n_theta,n_omega,Est_time,Cov_time,Success,Covar,Iterations,Algorithm,Good_inits,log_path,control_file,data_set,nparms,messages,TVVmax,TVKM,TVV,TVKA,CVVmax,RMSE,MAE,crash
23:33.1,25:36.6,1,0,0,0,0,4,1,67.41,41.01,FALSE,TRUE,21,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/1/Run1.xml,D:/git/ADPOBenchmark//NONMEM/1/Run1.mod ,D:/git/adpoBenchmark/data/sim_0_0_0_0.csv,5,50-54,4926.976366,1477.664087,41.50454643,1.198852036,0.317925306,1.071271501,0.572590917,FALSE
25:36.7,27:43.9,2,0,1,0,0,4,2,51.19,60.4,TRUE,TRUE,17,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/2/Run2.xml,D:/git/ADPOBenchmark//NONMEM/2/Run2.mod ,D:/git/adpoBenchmark/data/sim_0_1_0_0.csv,6,37,4491.341978,1270.656148,42.63087418,0.950145877,0.292148563,1.680711515,0.71100367,FALSE
27:43.9,31:20.5,3,0,2,0,0,4,3,123.74,87.59,TRUE,TRUE,25,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/3/Run3.xml,D:/git/ADPOBenchmark//NONMEM/3/Run3.mod ,D:/git/adpoBenchmark/data/sim_0_2_0_0.csv,7,37-38,4335.203304,1247.404034,44.42729699,1.132055765,0.306158299,1.669517144,0.672371316,FALSE
31:20.6,39:21.3,4,0,3,0,0,4,4,115.24,348.92,FALSE,TRUE,20,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/4/Run4.xml,D:/git/ADPOBenchmark//NONMEM/4/Run4.mod ,D:/git/adpoBenchmark/data/sim_0_3_0_0.csv,8,50-54,4539.915846,1307.018262,40.94098692,0.9220162,0.36880291,3.186957459,0.940673649,FALSE
39:21.4,42:36.4,5,0,4,0,0,4,3,111.07,68.17,TRUE,TRUE,31,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/5/Run5.xml,D:/git/ADPOBenchmark//NONMEM/5/Run5.mod ,D:/git/adpoBenchmark/data/sim_0_4_0_0.csv,7,37,4607.910842,1315.654407,43.09437089,0.945821306,0.310888898,1.015862995,0.559240755,FALSE
42:36.5,47:39.5,6,0,5,0,0,4,6,171.47,114.88,TRUE,TRUE,34,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/6/Run6.xml,D:/git/ADPOBenchmark//NONMEM/6/Run6.mod ,D:/git/adpoBenchmark/data/sim_0_5_0_0.csv,10,37,5573.086461,1718.54293,41.45990917,1.0284892,0.642566809,1.368093948,0.568537542,FALSE
47:39.6,55:09.5,7,1,0,0,0,6,1,323.89,110.07,TRUE,TRUE,55,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/7/Run7.xml,D:/git/ADPOBenchmark//NONMEM/7/Run7.mod ,D:/git/adpoBenchmark/data/sim_1_0_0_0.csv,7,37,6734.37151,2158.771546,4.051471579,0.114694554,0.381337919,0.548965674,0.417500047,FALSE
55:09.6,03:53.6,8,1,1,0,0,6,2,342.63,164.56,TRUE,TRUE,39,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/8/Run8.xml,D:/git/ADPOBenchmark//NONMEM/8/Run8.mod ,D:/git/adpoBenchmark/data/sim_1_1_0_0.csv,8,37,4167.313726,1104.359275,9.139302314,0.175498151,0.292184261,0.569740655,0.410513378,FALSE
03:53.7,03:53.9,9,1,2,0,0,6,3,-99999,-99999,FALSE,FALSE,-99999,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/9/Run9.xml,D:/git/ADPOBenchmark//NONMEM/9/Run9.mod ,D:/git/adpoBenchmark/data/sim_1_1_0_0.csv,9,-99999,4167.313726,1104.359275,9.139302314,0.175498151,0.292184261,0.569740655,0.410513378,FALSE
03:54.0,33:25.0,10,1,3,0,0,6,4,1394.06,359.73,FALSE,TRUE,71,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/10/Run10.xml,D:/git/ADPOBenchmark//NONMEM/10/Run10.mod ,D:/git/adpoBenchmark/data/sim_1_3_0_0.csv,10,50-54,4169.103938,1122.425798,21.73159257,0.464267794,0.359779756,1.568065254,0.548202188,FALSE
33:25.0,50:19.6,11,1,4,0,0,6,3,864.08,134.99,TRUE,TRUE,80,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/11/Run11.xml,D:/git/ADPOBenchmark//NONMEM/11/Run11.mod ,D:/git/adpoBenchmark/data/sim_1_4_0_0.csv,9,37,3919.06064,1011.037622,13.95790194,0.264343606,0.294797841,0.546010002,0.404653288,FALSE
50:19.7,50:19.9,12,1,5,0,0,6,6,-99999,-99999,FALSE,FALSE,-99999,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/12/Run12.xml,D:/git/ADPOBenchmark//NONMEM/12/Run12.mod ,D:/git/adpoBenchmark/data/sim_1_4_0_0.csv,12,-99999,3919.06064,1011.037622,13.95790194,0.264343606,0.294797841,0.546010002,0.404653288,FALSE
50:19.9,59:19.4,13,2,0,0,0,8,1,523.42,0.01,TRUE,FALSE,75,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/13/Run13.xml,D:/git/ADPOBenchmark//NONMEM/13/Run13.mod ,D:/git/adpoBenchmark/data/sim_2_0_0_0.csv,9,37-40,419935.7312,150654.147,75.52375708,1.904677094,0.408901446,0.546010002,0.404653288,FALSE
59:19.4,59:19.6,14,2,1,0,0,8,2,-99999,-99999,FALSE,FALSE,-99999,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/14/Run14.xml,D:/git/ADPOBenchmark//NONMEM/14/Run14.mod ,D:/git/adpoBenchmark/data/sim_2_0_0_0.csv,10,-99999,419935.7312,150654.147,75.52375708,1.904677094,0.408901446,0.546010002,0.404653288,FALSE
59:19.7,59:19.9,15,2,2,0,0,8,3,-99999,-99999,FALSE,FALSE,-99999,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/15/Run15.xml,D:/git/ADPOBenchmark//NONMEM/15/Run15.mod ,D:/git/adpoBenchmark/data/sim_2_0_0_0.csv,11,-99999,419935.7312,150654.147,75.52375708,1.904677094,0.408901446,0.546010002,0.404653288,FALSE
59:20.0,52:44.0,16,2,3,0,0,8,4,1429.81,1747.64,TRUE,TRUE,58,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/16/Run16.xml,D:/git/ADPOBenchmark//NONMEM/16/Run16.mod ,D:/git/adpoBenchmark/data/sim_2_3_0_0.csv,12,37,3644.280256,1030.536037,8.619453442,0.175036151,0.301038855,0.488570381,0.3771043,FALSE
52:44.1,29:45.1,17,2,4,0,0,8,3,1301.97,893.49,TRUE,TRUE,77,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/17/Run17.xml,D:/git/ADPOBenchmark//NONMEM/17/Run17.mod ,D:/git/adpoBenchmark/data/sim_2_4_0_0.csv,11,37-38,4183.683214,1100.564504,79.78734348,1.429096947,0.312193976,0.475361914,0.380289214,FALSE
29:45.3,29:45.3,18,2,5,0,0,8,6,-99999,-99999,FALSE,FALSE,-99999,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/18/Run18.xml,D:/git/ADPOBenchmark//NONMEM/18/Run18.mod ,D:/git/adpoBenchmark/data/sim_2_4_0_0.csv,14,-99999,4183.683214,1100.564504,79.78734348,1.429096947,0.312193976,0.475361914,0.380289214,FALSE
29:45.5,35:09.9,19,0,0,1,0,5,1,172.42,131.73,TRUE,TRUE,47,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/19/Run19.xml,D:/git/ADPOBenchmark//NONMEM/19/Run19.mod ,D:/git/adpoBenchmark/data/sim_0_0_1_0.csv,6,37,5119.150038,1581.046895,53.05011706,1.342967013,0.307624738,0.821835688,0.532636714,FALSE
35:09.9,41:35.6,20,0,1,1,0,5,2,268.64,96.03,TRUE,TRUE,60,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/20/Run20.xml,D:/git/ADPOBenchmark//NONMEM/20/Run20.mod ,D:/git/adpoBenchmark/data/sim_0_1_1_0.csv,7,37-38,5018.135535,1504.085097,57.45172758,0.931872491,0.2993592,1.782654693,0.72317029,FALSE
41:35.6,53:36.8,21,0,2,1,0,5,3,266.67,431.96,FALSE,TRUE,53,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/21/Run21.xml,D:/git/ADPOBenchmark//NONMEM/21/Run21.mod ,D:/git/adpoBenchmark/data/sim_0_2_1_0.csv,8,50-54-39,3792.312187,986.3106016,50.98510912,1.188471268,0.364104412,1.613421341,0.691831685,FALSE
53:36.8,33:12.6,22,0,3,1,0,5,4,1701.91,650.93,FALSE,TRUE,152,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/22/Run22.xml,D:/git/ADPOBenchmark//NONMEM/22/Run22.mod ,D:/git/adpoBenchmark/data/sim_0_3_1_0.csv,9,50-54-39,4125.968818,1111.241287,5257.19021,0.949992947,0.370325887,3.338838802,1.02638125,FALSE
33:12.6,43:37.4,23,0,4,1,0,5,3,330.32,272.34,TRUE,TRUE,76,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/23/Run23.xml,D:/git/ADPOBenchmark//NONMEM/23/Run23.mod ,D:/git/adpoBenchmark/data/sim_0_4_1_0.csv,8,37,5040.452717,1512.694699,56.27131392,0.932545336,0.297805917,1.127185849,0.565297594,FALSE
43:37.4,00:33.4,24,0,5,1,0,5,6,378.79,613.88,TRUE,TRUE,55,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/24/Run24.xml,D:/git/ADPOBenchmark//NONMEM/24/Run24.mod ,D:/git/adpoBenchmark/data/sim_0_5_1_0.csv,11,37-38,4289.483227,1233.229498,72.71834193,1.125077881,0.404651935,0.984240978,0.54885702,FALSE
00:33.5,00:33.7,25,1,0,1,0,5,1,-99999,-99999,FALSE,FALSE,-99999,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/25/Run25.xml,D:/git/ADPOBenchmark//NONMEM/25/Run25.mod ,D:/git/adpoBenchmark/data/sim_0_5_1_0.csv,6,-99999,4289.483227,1233.229498,72.71834193,1.125077881,0.404651935,0.984240978,0.54885702,FALSE
00:33.9,18:15.1,26,1,1,1,0,7,2,439.28,521.52,FALSE,TRUE,41,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/26/Run26.xml,D:/git/ADPOBenchmark//NONMEM/26/Run26.mod ,D:/git/adpoBenchmark/data/sim_1_1_1_0.csv,9,50-54,4362.482706,1169.654819,33.12809781,0.19215247,0.291372262,0.602170684,0.427761035,FALSE
18:15.1,40:23.2,27,1,2,1,0,7,3,2869.55,1953.74,TRUE,TRUE,82,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/27/Run27.xml,D:/git/ADPOBenchmark//NONMEM/27/Run27.mod ,D:/git/adpoBenchmark/data/sim_1_2_1_0.csv,10,37,1531.837113,116.2170074,9.457378249,0.072731145,0.174446676,0.539363101,0.404146474,FALSE
40:23.3,35:08.2,28,1,3,1,0,7,4,1175.79,2006.4,FALSE,TRUE,40,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/28/Run28.xml,D:/git/ADPOBenchmark//NONMEM/28/Run28.mod ,D:/git/adpoBenchmark/data/sim_1_3_1_0.csv,11,50-54,3721.765687,902.2831405,37.10028928,0.580167383,0.381875686,1.552870416,0.551432206,FALSE
35:08.2,54:34.2,29,1,4,1,0,7,3,546,513.58,TRUE,TRUE,42,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/29/Run29.xml,D:/git/ADPOBenchmark//NONMEM/29/Run29.mod ,D:/git/adpoBenchmark/data/sim_1_4_1_0.csv,10,37,4370.502237,1180.147093,44.91651361,0.293452733,0.302710495,0.524182822,0.397361748,FALSE
54:34.2,23:29.7,30,1,5,1,0,7,6,1167.05,468.75,TRUE,TRUE,65,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/30/Run30.xml,D:/git/ADPOBenchmark//NONMEM/30/Run30.mod ,D:/git/adpoBenchmark/data/sim_1_5_1_0.csv,13,37,3593.511871,851.0554569,131.5666868,1.091650615,0.675294261,0.638210493,0.419748033,FALSE
23:29.8,38:47.5,31,2,0,1,0,9,1,389.73,436.62,FALSE,TRUE,47,NONMEM,TRUE,D:/git/ADPOBenchmark/NONMEM/31/Run31.xml,D:/git/ADPOBenchmark//NONMEM/31/Run31.mod ,D:/git/adpoBenchmark/data/sim_2_0_1_0.csv,10,50-54,282289.0214,99555.8989,8.779009633,0.190437565,0.414119782,0.512902843,0.405629126,FALSE
