StartTime,EndTime,Model_num,this_comp,this_eta,this_vwt,this_gamma,n_theta,n_omega,Est_time,Cov_time,Success,Covar,Iterations,Algorithm,Good_inits,log_path,control_file,data_set,nparms,messages,TVVmax,TVKM,TVV,TVKA,CVVmax,RMSE,MAE,crash
2024-09-11 18:26:32.990017,2024-09-11 18:36:51.836375,68,2,1,1,1,11,2,60.016,532.688,FALSE,TRUE,-999,NLME,TRUE,D:/git/ADPOBenchmark/NLME/68/run68/nlme7engine.log,D:/git/ADPOBenchmark/nlme/68/Run68.mmdl,d:/git/adpoBenchmark/data/sim_2_1_1_1.csv ,13,7,1,4000,4000,50,0.31,-999,-999,FALSE
2024-09-11 18:26:32.990017,2024-09-11 18:36:51.836375,68,2,1,1,1,11,2,60.016,532.688,FALSE,TRUE,-999,NLME,TRUE,D:/git/ADPOBenchmark/NLME/68/run68/nlme7engine.log,D:/git/ADPOBenchmark/nlme/68/Run68.mmdl,d:/git/adpoBenchmark/data/sim_2_1_1_1.csv ,13,7,1,4000,4000,50,0,-999,-999,FALSE
2024-09-11 18:36:51.843989,2024-09-11 18:51:15.311983,69,2,2,1,1,11,3,63.125,768.031,FALSE,TRUE,-999,NLME,TRUE,D:/git/ADPOBenchmark/nlme/69/run69/nlme7engine.log,D:/git/ADPOBenchmark/nlme/69/Run69.mmdl,d:/git/adpoBenchmark/data/sim_2_2_1_1.csv ,14,7,1,4000,4000,50,0.31,-999,-999,FALSE
2024-09-11 18:36:51.843989,2024-09-11 18:51:15.311983,69,2,2,1,1,11,3,63.125,768.031,FALSE,TRUE,-999,NLME,TRUE,D:/git/ADPOBenchmark/nlme/69/run69/nlme7engine.log,D:/git/ADPOBenchmark/nlme/69/Run69.mmdl,d:/git/adpoBenchmark/data/sim_2_2_1_1.csv ,14,7,1,4000,4000,50,0,-999,-999,FALSE
2024-09-11 18:36:51.843989,2024-09-11 18:51:15.311983,69,2,2,1,1,11,3,63.125,768.031,FALSE,TRUE,-999,NLME,TRUE,D:/git/ADPOBenchmark/nlme/69/run69/nlme7engine.log,D:/git/ADPOBenchmark/nlme/69/Run69.mmdl,d:/git/adpoBenchmark/data/sim_2_2_1_1.csv ,14,7,1,4000,4000,50,0,-999,-999,FALSE
2024-09-11 18:51:15.319937,2024-09-11 20:07:46.274482,70,2,3,1,1,11,4,3367.438,1098.062,TRUE,TRUE,-999,NLME,TRUE,D:/git/ADPOBenchmark/nlme/70/run70/nlme7engine.log,D:/git/ADPOBenchmark/nlme/70/Run70.mmdl,d:/git/adpoBenchmark/data/sim_2_3_1_1.csv ,15,3,1.0195479546326,4738.55543598659,4146.84671045315,57.3930042572603,0.32445734488749,0.582263766458918,0.475196065931925,FALSE
2024-09-11 18:51:15.319937,2024-09-11 20:07:46.274482,70,2,3,1,1,11,4,3367.438,1098.062,TRUE,TRUE,-999,NLME,TRUE,D:/git/ADPOBenchmark/nlme/70/run70/nlme7engine.log,D:/git/ADPOBenchmark/nlme/70/Run70.mmdl,d:/git/adpoBenchmark/data/sim_2_3_1_1.csv ,15,3,1.0195479546326,4738.55543598659,4146.84671045315,57.3930042572603,0,0.582263766458918,0.475196065931925,FALSE
2024-09-11 18:51:15.319937,2024-09-11 20:07:46.274482,70,2,3,1,1,11,4,3367.438,1098.062,TRUE,TRUE,-999,NLME,TRUE,D:/git/ADPOBenchmark/nlme/70/run70/nlme7engine.log,D:/git/ADPOBenchmark/nlme/70/Run70.mmdl,d:/git/adpoBenchmark/data/sim_2_3_1_1.csv ,15,3,1.0195479546326,4738.55543598659,4146.84671045315,57.3930042572603,0,0.582263766458918,0.475196065931925,FALSE
2024-09-11 18:51:15.319937,2024-09-11 20:07:46.274482,70,2,3,1,1,11,4,3367.438,1098.062,TRUE,TRUE,-999,NLME,TRUE,D:/git/ADPOBenchmark/nlme/70/run70/nlme7engine.log,D:/git/ADPOBenchmark/nlme/70/Run70.mmdl,d:/git/adpoBenchmark/data/sim_2_3_1_1.csv ,15,3,1.0195479546326,4738.55543598659,4146.84671045315,57.3930042572603,0,0.582263766458918,0.475196065931925,FALSE
2024-09-11 20:07:46.285714,2024-09-11 20:26:49.943818,71,2,4,1,1,11,3,909.484,194.281,TRUE,TRUE,-999,NLME,TRUE,D:/git/ADPOBenchmark/nlme/71/run71/nlme7engine.log,D:/git/ADPOBenchmark/nlme/71/Run71.mmdl,d:/git/adpoBenchmark/data/sim_2_4_1_1.csv ,14,3,0.497678721314331,4836.79824362602,3098.94173359645,74.7493799141539,0.316726239033727,0.475675211481636,0.382839777204147,FALSE
