StartTime,EndTime,Model_num,this_comp,this_eta,this_vwt,this_gamma,n_theta,n_omega,Est_time,Cov_time,Success,Covar,Iterations,Algorithm,Good_inits,log_path,control_file,data_set,nparms,messages,TVVmax,TVKM,TVV,TVKA,CVVmax,RMSE,MAE,crash
23:43.9,24:10.4,1,0,0,0,0,5,1,8.516,5.203,TRUE,TRUE,21,NLME,TRUE,D:/git/ADPOBenchmark/NLME/1/Run1/nlme7engine.log,D:/git/ADPOBenchmark/nlme/1/Run1.mmdl,d:/git/adpoBenchmark/data/sim_0_0_0_0.csv ,6,1,4896.632896,1445.833318,42.07286924,1.200602952,0.101637636,1.070986835,0.571397392,FALSE
24:10.6,24:46.2,2,0,1,0,0,5,2,12,11.062,TRUE,TRUE,16,NLME,TRUE,D:/git/ADPOBenchmark/NLME/2/Run2/nlme7engine.log,D:/git/ADPOBenchmark/nlme/2/Run2.mmdl,d:/git/adpoBenchmark/data/sim_0_1_0_0.csv ,7,1,4490.113831,1242.386111,43.62734838,0.950937878,0.089029112,1.680183055,0.71146076,FALSE
24:10.6,24:46.2,2,0,1,0,0,5,2,12,11.062,TRUE,TRUE,16,NLME,TRUE,D:/git/ADPOBenchmark/NLME/2/Run2/nlme7engine.log,D:/git/ADPOBenchmark/nlme/2/Run2.mmdl,d:/git/adpoBenchmark/data/sim_0_1_0_0.csv ,7,1,4490.113831,1242.386111,43.62734838,0.950937878,0,1.680183055,0.71146076,FALSE
24:46.3,25:37.5,3,0,2,0,0,5,3,22.906,16.016,TRUE,TRUE,23,NLME,TRUE,D:/git/ADPOBenchmark/NLME/3/Run3/nlme7engine.log,D:/git/ADPOBenchmark/nlme/3/Run3.mmdl,d:/git/adpoBenchmark/data/sim_0_2_0_0.csv ,8,1,4296.145789,1200.978081,45.66902968,1.139806268,0.097971791,1.674870955,0.673902623,FALSE
24:46.3,25:37.5,3,0,2,0,0,5,3,22.906,16.016,TRUE,TRUE,23,NLME,TRUE,D:/git/ADPOBenchmark/NLME/3/Run3/nlme7engine.log,D:/git/ADPOBenchmark/nlme/3/Run3.mmdl,d:/git/adpoBenchmark/data/sim_0_2_0_0.csv ,8,1,4296.145789,1200.978081,45.66902968,1.139806268,0,1.674870955,0.673902623,FALSE
24:46.3,25:37.5,3,0,2,0,0,5,3,22.906,16.016,TRUE,TRUE,23,NLME,TRUE,D:/git/ADPOBenchmark/NLME/3/Run3/nlme7engine.log,D:/git/ADPOBenchmark/nlme/3/Run3.mmdl,d:/git/adpoBenchmark/data/sim_0_2_0_0.csv ,8,1,4296.145789,1200.978081,45.66902968,1.139806268,0,1.674870955,0.673902623,FALSE
25:37.6,33:31.7,4,0,3,0,0,5,4,421.719,25.078,TRUE,TRUE,29,NLME,TRUE,D:/git/ADPOBenchmark/NLME/4/Run4/nlme7engine.log,D:/git/ADPOBenchmark/nlme/4/Run4.mmdl,d:/git/adpoBenchmark/data/sim_0_3_0_0.csv ,9,1,4495.194047,1252.299402,41.75958125,0.915229124,0.140307912,3.239720528,0.972848424,FALSE
25:37.6,33:31.7,4,0,3,0,0,5,4,421.719,25.078,TRUE,TRUE,29,NLME,TRUE,D:/git/ADPOBenchmark/NLME/4/Run4/nlme7engine.log,D:/git/ADPOBenchmark/nlme/4/Run4.mmdl,d:/git/adpoBenchmark/data/sim_0_3_0_0.csv ,9,1,4495.194047,1252.299402,41.75958125,0.915229124,0,3.239720528,0.972848424,FALSE
25:37.6,33:31.7,4,0,3,0,0,5,4,421.719,25.078,TRUE,TRUE,29,NLME,TRUE,D:/git/ADPOBenchmark/NLME/4/Run4/nlme7engine.log,D:/git/ADPOBenchmark/nlme/4/Run4.mmdl,d:/git/adpoBenchmark/data/sim_0_3_0_0.csv ,9,1,4495.194047,1252.299402,41.75958125,0.915229124,0,3.239720528,0.972848424,FALSE
25:37.6,33:31.7,4,0,3,0,0,5,4,421.719,25.078,TRUE,TRUE,29,NLME,TRUE,D:/git/ADPOBenchmark/NLME/4/Run4/nlme7engine.log,D:/git/ADPOBenchmark/nlme/4/Run4.mmdl,d:/git/adpoBenchmark/data/sim_0_3_0_0.csv ,9,1,4495.194047,1252.299402,41.75958125,0.915229124,0,3.239720528,0.972848424,FALSE
33:31.9,34:11.5,5,0,4,0,0,5,3,15.281,12.594,TRUE,TRUE,25,NLME,TRUE,D:/git/ADPOBenchmark/NLME/5/Run5/nlme7engine.log,D:/git/ADPOBenchmark/nlme/5/Run5.mmdl,d:/git/adpoBenchmark/data/sim_0_4_0_0.csv ,8,1,5034.676584,1480.891518,43.75512013,0.931386854,0.103720206,0.889387995,0.526270675,FALSE
33:31.9,34:11.5,5,0,4,0,0,5,3,15.281,12.594,TRUE,TRUE,25,NLME,TRUE,D:/git/ADPOBenchmark/NLME/5/Run5/nlme7engine.log,D:/git/ADPOBenchmark/nlme/5/Run5.mmdl,d:/git/adpoBenchmark/data/sim_0_4_0_0.csv ,8,1,5034.676584,1480.891518,43.75512013,0.931386854,0.0827255,0.889387995,0.526270675,FALSE
34:11.7,35:57.0,6,0,5,0,0,5,6,62.969,27.531,TRUE,TRUE,61,NLME,TRUE,D:/git/ADPOBenchmark/NLME/6/Run6/nlme7engine.log,D:/git/ADPOBenchmark/nlme/6/Run6.mmdl,d:/git/adpoBenchmark/data/sim_0_5_0_0.csv ,11,1,5285.35055,1554.382193,42.79902112,1.04148321,0.422431161,1.489646886,0.59105246,FALSE
34:11.7,35:57.0,6,0,5,0,0,5,6,62.969,27.531,TRUE,TRUE,61,NLME,TRUE,D:/git/ADPOBenchmark/NLME/6/Run6/nlme7engine.log,D:/git/ADPOBenchmark/nlme/6/Run6.mmdl,d:/git/adpoBenchmark/data/sim_0_5_0_0.csv ,11,1,5285.35055,1554.382193,42.79902112,1.04148321,0.020202569,1.489646886,0.59105246,FALSE
34:11.7,35:57.0,6,0,5,0,0,5,6,62.969,27.531,TRUE,TRUE,61,NLME,TRUE,D:/git/ADPOBenchmark/NLME/6/Run6/nlme7engine.log,D:/git/ADPOBenchmark/nlme/6/Run6.mmdl,d:/git/adpoBenchmark/data/sim_0_5_0_0.csv ,11,1,5285.35055,1554.382193,42.79902112,1.04148321,0.556382011,1.489646886,0.59105246,FALSE
35:57.2,38:29.7,7,1,0,0,0,7,1,124.938,12.422,TRUE,TRUE,84,NLME,TRUE,D:/git/ADPOBenchmark/NLME/7/Run7/nlme7engine.log,D:/git/ADPOBenchmark/nlme/7/Run7.mmdl,d:/git/adpoBenchmark/data/sim_1_0_0_0.csv ,8,3,7522.843379,2464.870097,4.373391086,0.123464434,0.1462049,0.546384252,0.415662735,FALSE
