Scenario,CMultStdev,tvVmax,tvKm,tvV,tvKa,K12,K21,CEps
WorkFlow,1,,,,,,,
WorkFlow,-0.224915984643044,1,,,,,,
WorkFlow,-0.389053712592868,0.892332368456438,1,,,,,
WorkFlow,0.13480745220462,-0.0723378665141017,-0.194088927581457,1,,,,
WorkFlow,0.198800615012302,-0.454203105264465,-0.477587575856513,0.625060708464652,1,,,
WorkFlow,-0.0362866835039199,-0.0683574162275024,0.0219184462800673,-0.94960200117065,-0.523500883180732,1,,
WorkFlow,0.101764546855971,-0.303778640065019,-0.331037996149592,0.0674785259803866,0.366784849263698,0.206168745713086,1,
WorkFlow,-0.051871358586131,-0.206122857362046,-0.238864503802684,-0.0543370366184036,-0.100159436177594,0.0347834002994769,-0.212132565645757,1
