"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",6457.87102
"WorkFlow",1,"CMultStdev",0.441519
"WorkFlow",1,"tvVmax",6319.72
"WorkFlow",1,"tvKm",2360.87
"WorkFlow",1,"tvV",50.5437
"WorkFlow",1,"tvKa",1.01699
"WorkFlow",1,"K12",1.93755
"WorkFlow",1,"K21",3.18457
"WorkFlow",2,"-2LL",6457.04994
"WorkFlow",2,"CMultStdev",0.436534
"WorkFlow",2,"tvVmax",6350.09
"WorkFlow",2,"tvKm",2345.87
"WorkFlow",2,"tvV",50.5647
"WorkFlow",2,"tvKa",1.0154
"WorkFlow",2,"K12",1.93803
"WorkFlow",2,"K21",3.18811
"WorkFlow",3,"-2LL",6447.02824
"WorkFlow",3,"CMultStdev",0.578068
"WorkFlow",3,"tvVmax",6676.07
"WorkFlow",3,"tvKm",2081.26
"WorkFlow",3,"tvV",46.8701
"WorkFlow",3,"tvKa",0.972814
"WorkFlow",3,"K12",1.71149
"WorkFlow",3,"K21",3.6793
"WorkFlow",4,"-2LL",6436.02828
"WorkFlow",4,"CMultStdev",0.504543
"WorkFlow",4,"tvVmax",6774.15
"WorkFlow",4,"tvKm",1925.97
"WorkFlow",4,"tvV",46.6378
"WorkFlow",4,"tvKa",0.941798
"WorkFlow",4,"K12",1.70083
"WorkFlow",4,"K21",3.8292
"WorkFlow",5,"-2LL",6433.02082
"WorkFlow",5,"CMultStdev",0.474751
"WorkFlow",5,"tvVmax",6554.82
"WorkFlow",5,"tvKm",1892.56
"WorkFlow",5,"tvV",46.8691
"WorkFlow",5,"tvKa",0.938263
"WorkFlow",5,"K12",1.76312
"WorkFlow",5,"K21",3.85289
"WorkFlow",6,"-2LL",6428.2767
"WorkFlow",6,"CMultStdev",0.462234
"WorkFlow",6,"tvVmax",6111.79
"WorkFlow",6,"tvKm",1836.16
"WorkFlow",6,"tvV",47.165
"WorkFlow",6,"tvKa",0.945611
"WorkFlow",6,"K12",1.8864
"WorkFlow",6,"K21",3.88881
"WorkFlow",7,"-2LL",6415.59324
"WorkFlow",7,"CMultStdev",0.436625
"WorkFlow",7,"tvVmax",4416.45
"WorkFlow",7,"tvKm",1317.18
"WorkFlow",7,"tvV",46.0206
"WorkFlow",7,"tvKa",0.989214
"WorkFlow",7,"K12",2.48771
"WorkFlow",7,"K21",4.34204
"WorkFlow",8,"-2LL",6409.31778
"WorkFlow",8,"CMultStdev",0.465834
"WorkFlow",8,"tvVmax",4499.06
"WorkFlow",8,"tvKm",1257.28
"WorkFlow",8,"tvV",45.1575
"WorkFlow",8,"tvKa",1.00962
"WorkFlow",8,"K12",2.45336
"WorkFlow",8,"K21",4.43594
"WorkFlow",9,"-2LL",6407.30498
"WorkFlow",9,"CMultStdev",0.488705
"WorkFlow",9,"tvVmax",4248.32
"WorkFlow",9,"tvKm",1102.12
"WorkFlow",9,"tvV",45.454
"WorkFlow",9,"tvKa",1.03604
"WorkFlow",9,"K12",2.63698
"WorkFlow",9,"K21",4.5423
"WorkFlow",10,"-2LL",6406.24728
"WorkFlow",10,"CMultStdev",0.497537
"WorkFlow",10,"tvVmax",4246.53
"WorkFlow",10,"tvKm",1102.02
"WorkFlow",10,"tvV",45.6557
"WorkFlow",10,"tvKa",1.05859
"WorkFlow",10,"K12",2.66572
"WorkFlow",10,"K21",4.563
"WorkFlow",11,"-2LL",6404.16478
"WorkFlow",11,"CMultStdev",0.504172
"WorkFlow",11,"tvVmax",4136.63
"WorkFlow",11,"tvKm",1071.1
"WorkFlow",11,"tvV",45.2138
"WorkFlow",11,"tvKa",1.13487
"WorkFlow",11,"K12",2.77258
"WorkFlow",11,"K21",4.80533
"WorkFlow",12,"-2LL",6404.08652
"WorkFlow",12,"CMultStdev",0.507913
"WorkFlow",12,"tvVmax",4003.34
"WorkFlow",12,"tvKm",1031.03
"WorkFlow",12,"tvV",45.1348
"WorkFlow",12,"tvKa",1.18988
"WorkFlow",12,"K12",2.86964
"WorkFlow",12,"K21",4.93356
"WorkFlow",13,"-2LL",6403.24672
"WorkFlow",13,"CMultStdev",0.499992
"WorkFlow",13,"tvVmax",3960.17
"WorkFlow",13,"tvKm",995.416
"WorkFlow",13,"tvV",45.6238
"WorkFlow",13,"tvKa",1.1908
"WorkFlow",13,"K12",2.95122
"WorkFlow",13,"K21",5.0018
"WorkFlow",14,"-2LL",6403.19018
"WorkFlow",14,"CMultStdev",0.482481
"WorkFlow",14,"tvVmax",4160.09
"WorkFlow",14,"tvKm",1044.11
"WorkFlow",14,"tvV",46.8736
"WorkFlow",14,"tvKa",1.16952
"WorkFlow",14,"K12",2.92094
"WorkFlow",14,"K21",4.96877
"WorkFlow",15,"-2LL",6402.52392
"WorkFlow",15,"CMultStdev",0.483946
"WorkFlow",15,"tvVmax",4084.84
"WorkFlow",15,"tvKm",1069.53
"WorkFlow",15,"tvV",46.4252
"WorkFlow",15,"tvKa",1.15147
"WorkFlow",15,"K12",2.90712
"WorkFlow",15,"K21",5.01881
"WorkFlow",16,"-2LL",6402.09764
"WorkFlow",16,"CMultStdev",0.486081
"WorkFlow",16,"tvVmax",4072.5
"WorkFlow",16,"tvKm",1062.61
"WorkFlow",16,"tvV",45.818
"WorkFlow",16,"tvKa",1.12309
"WorkFlow",16,"K12",2.90112
"WorkFlow",16,"K21",5.15532
"WorkFlow",17,"-2LL",6401.9011
"WorkFlow",17,"CMultStdev",0.485304
"WorkFlow",17,"tvVmax",4126
"WorkFlow",17,"tvKm",1076.88
"WorkFlow",17,"tvV",45.9214
"WorkFlow",17,"tvKa",1.10554
"WorkFlow",17,"K12",2.91363
"WorkFlow",17,"K21",5.20922
"WorkFlow",18,"-2LL",6401.67574
"WorkFlow",18,"CMultStdev",0.484382
"WorkFlow",18,"tvVmax",4232.79
"WorkFlow",18,"tvKm",1120.59
"WorkFlow",18,"tvV",45.7939
"WorkFlow",18,"tvKa",1.05583
"WorkFlow",18,"K12",2.97525
"WorkFlow",18,"K21",5.37265
"WorkFlow",19,"-2LL",6401.66466
"WorkFlow",19,"CMultStdev",0.484237
"WorkFlow",19,"tvVmax",4262.62
"WorkFlow",19,"tvKm",1134.81
"WorkFlow",19,"tvV",45.7829
"WorkFlow",19,"tvKa",1.04519
"WorkFlow",19,"K12",2.97751
"WorkFlow",19,"K21",5.37832
"WorkFlow",20,"-2LL",6401.64884
"WorkFlow",20,"CMultStdev",0.48418
"WorkFlow",20,"tvVmax",4279.62
"WorkFlow",20,"tvKm",1142.46
"WorkFlow",20,"tvV",45.7759
"WorkFlow",20,"tvKa",1.03895
"WorkFlow",20,"K12",2.98157
"WorkFlow",20,"K21",5.38591
"WorkFlow",21,"-2LL",6401.58912
"WorkFlow",21,"CMultStdev",0.487036
"WorkFlow",21,"tvVmax",4339.91
"WorkFlow",21,"tvKm",1150.8
"WorkFlow",21,"tvV",45.5511
"WorkFlow",21,"tvKa",1.04025
"WorkFlow",21,"K12",3.00145
"WorkFlow",21,"K21",5.38489
"WorkFlow",22,"-2LL",6401.5547
"WorkFlow",22,"CMultStdev",0.489084
"WorkFlow",22,"tvVmax",4372.11
"WorkFlow",22,"tvKm",1145.2
"WorkFlow",22,"tvV",45.4344
"WorkFlow",22,"tvKa",1.04665
"WorkFlow",22,"K12",3.02022
"WorkFlow",22,"K21",5.37294
"WorkFlow",23,"-2LL",6401.4721
"WorkFlow",23,"CMultStdev",0.487163
"WorkFlow",23,"tvVmax",4368.28
"WorkFlow",23,"tvKm",1161.56
"WorkFlow",23,"tvV",45.4583
"WorkFlow",23,"tvKa",1.05154
"WorkFlow",23,"K12",3.03392
"WorkFlow",23,"K21",5.36345
"WorkFlow",24,"-2LL",6401.46436
"WorkFlow",24,"CMultStdev",0.486699
"WorkFlow",24,"tvVmax",4368.76
"WorkFlow",24,"tvKm",1165.49
"WorkFlow",24,"tvV",45.454
"WorkFlow",24,"tvKa",1.05241
"WorkFlow",24,"K12",3.03682
"WorkFlow",24,"K21",5.36177
"WorkFlow",25,"-2LL",6401.46436
"WorkFlow",25,"CMultStdev",0.486699
"WorkFlow",25,"tvVmax",4368.76
"WorkFlow",25,"tvKm",1165.49
"WorkFlow",25,"tvV",45.454
"WorkFlow",25,"tvKa",1.05241
"WorkFlow",25,"K12",3.03682
"WorkFlow",25,"K21",5.36177
"WorkFlow",26,"-2LL",6401.32482
"WorkFlow",26,"CMultStdev",0.485756
"WorkFlow",26,"tvVmax",4239.07
"WorkFlow",26,"tvKm",1143.06
"WorkFlow",26,"tvV",44.6116
"WorkFlow",26,"tvKa",1.01614
"WorkFlow",26,"K12",2.97651
"WorkFlow",26,"K21",5.28249
"WorkFlow",27,"-2LL",6401.215
"WorkFlow",27,"CMultStdev",0.485183
"WorkFlow",27,"tvVmax",4258.46
"WorkFlow",27,"tvKm",1123.43
"WorkFlow",27,"tvV",44.9541
"WorkFlow",27,"tvKa",1.0226
"WorkFlow",27,"K12",2.98185
"WorkFlow",27,"K21",5.23779
"WorkFlow",28,"-2LL",6401.21092
"WorkFlow",28,"CMultStdev",0.485273
"WorkFlow",28,"tvVmax",4260.6
"WorkFlow",28,"tvKm",1122.02
"WorkFlow",28,"tvV",44.9845
"WorkFlow",28,"tvKa",1.02317
"WorkFlow",28,"K12",2.98375
"WorkFlow",28,"K21",5.23469
"WorkFlow",29,"-2LL",6401.1971
"WorkFlow",29,"CMultStdev",0.48747
"WorkFlow",29,"tvVmax",4257
"WorkFlow",29,"tvKm",1110
"WorkFlow",29,"tvV",45.4776
"WorkFlow",29,"tvKa",1.03793
"WorkFlow",29,"K12",3.00834
"WorkFlow",29,"K21",5.18016
"WorkFlow",30,"-2LL",6401.19632
"WorkFlow",30,"CMultStdev",0.487491
"WorkFlow",30,"tvVmax",4256.89
"WorkFlow",30,"tvKm",1109.91
"WorkFlow",30,"tvV",45.4784
"WorkFlow",30,"tvKa",1.03796
"WorkFlow",30,"K12",3.00852
"WorkFlow",30,"K21",5.17973
"WorkFlow",31,"-2LL",6401.1705
"WorkFlow",31,"CMultStdev",0.487271
"WorkFlow",31,"tvVmax",4242.91
"WorkFlow",31,"tvKm",1103.72
"WorkFlow",31,"tvV",44.95
"WorkFlow",31,"tvKa",1.03594
"WorkFlow",31,"K12",2.9797
"WorkFlow",31,"K21",5.15338
"WorkFlow",32,"-2LL",6401.11706
"WorkFlow",32,"CMultStdev",0.487484
"WorkFlow",32,"tvVmax",4237.16
"WorkFlow",32,"tvKm",1107.9
"WorkFlow",32,"tvV",45.0569
"WorkFlow",32,"tvKa",1.04067
"WorkFlow",32,"K12",2.97847
"WorkFlow",32,"K21",5.14231
"WorkFlow",33,"-2LL",6401.09346
"WorkFlow",33,"CMultStdev",0.487224
"WorkFlow",33,"tvVmax",4226.93
"WorkFlow",33,"tvKm",1108.74
"WorkFlow",33,"tvV",45.0402
"WorkFlow",33,"tvKa",1.0418
"WorkFlow",33,"K12",2.98333
"WorkFlow",33,"K21",5.13779
"WorkFlow",34,"-2LL",6401.08462
"WorkFlow",34,"CMultStdev",0.487199
"WorkFlow",34,"tvVmax",4190.23
"WorkFlow",34,"tvKm",1111.88
"WorkFlow",34,"tvV",44.9283
"WorkFlow",34,"tvKa",1.04167
"WorkFlow",34,"K12",2.98404
"WorkFlow",34,"K21",5.11192
"WorkFlow",35,"-2LL",6401.0724
"WorkFlow",35,"CMultStdev",0.487264
"WorkFlow",35,"tvVmax",4198.43
"WorkFlow",35,"tvKm",1110.36
"WorkFlow",35,"tvV",45.0184
"WorkFlow",35,"tvKa",1.04114
"WorkFlow",35,"K12",2.98711
"WorkFlow",35,"K21",5.11784
"WorkFlow",36,"-2LL",6401.07044
"WorkFlow",36,"CMultStdev",0.486585
"WorkFlow",36,"tvVmax",4201.24
"WorkFlow",36,"tvKm",1109.26
"WorkFlow",36,"tvV",44.9961
"WorkFlow",36,"tvKa",1.04251
"WorkFlow",36,"K12",2.98196
"WorkFlow",36,"K21",5.10915
"WorkFlow",37,"-2LL",6401.06506
"WorkFlow",37,"CMultStdev",0.486465
"WorkFlow",37,"tvVmax",4213.34
"WorkFlow",37,"tvKm",1107.08
"WorkFlow",37,"tvV",44.9355
"WorkFlow",37,"tvKa",1.04526
"WorkFlow",37,"K12",2.96833
"WorkFlow",37,"K21",5.1016
"WorkFlow",38,"-2LL",6401.06506
"WorkFlow",38,"CMultStdev",0.486465
"WorkFlow",38,"tvVmax",4213.34
"WorkFlow",38,"tvKm",1107.08
"WorkFlow",38,"tvV",44.9355
"WorkFlow",38,"tvKa",1.04526
"WorkFlow",38,"K12",2.96833
"WorkFlow",38,"K21",5.1016
"WorkFlow",39,"-2LL",6401.04454
"WorkFlow",39,"CMultStdev",0.487965
"WorkFlow",39,"tvVmax",4183.2
"WorkFlow",39,"tvKm",1111.38
"WorkFlow",39,"tvV",44.9045
"WorkFlow",39,"tvKa",1.05124
"WorkFlow",39,"K12",2.9747
"WorkFlow",39,"K21",5.07795
"WorkFlow",40,"-2LL",6400.98768
"WorkFlow",40,"CMultStdev",0.487319
"WorkFlow",40,"tvVmax",4187.6
"WorkFlow",40,"tvKm",1108.71
"WorkFlow",40,"tvV",44.7821
"WorkFlow",40,"tvKa",1.05514
"WorkFlow",40,"K12",2.98112
"WorkFlow",40,"K21",5.05055
"WorkFlow",41,"-2LL",6400.86538
"WorkFlow",41,"CMultStdev",0.485427
"WorkFlow",41,"tvVmax",4200.33
"WorkFlow",41,"tvKm",1092.24
"WorkFlow",41,"tvV",44.0036
"WorkFlow",41,"tvKa",1.07803
"WorkFlow",41,"K12",3.03091
"WorkFlow",41,"K21",4.87285
"WorkFlow",42,"-2LL",6400.77598
"WorkFlow",42,"CMultStdev",0.485626
"WorkFlow",42,"tvVmax",4183.44
"WorkFlow",42,"tvKm",1091.47
"WorkFlow",42,"tvV",44.0175
"WorkFlow",42,"tvKa",1.06257
"WorkFlow",42,"K12",3.02523
"WorkFlow",42,"K21",4.86815
"WorkFlow",43,"-2LL",6400.682
"WorkFlow",43,"CMultStdev",0.487426
"WorkFlow",43,"tvVmax",4160.74
"WorkFlow",43,"tvKm",1086.06
"WorkFlow",43,"tvV",43.5702
"WorkFlow",43,"tvKa",1.03615
"WorkFlow",43,"K12",3.00991
"WorkFlow",43,"K21",4.82132
"WorkFlow",44,"-2LL",6400.6481
"WorkFlow",44,"CMultStdev",0.486783
"WorkFlow",44,"tvVmax",4161.06
"WorkFlow",44,"tvKm",1085.61
"WorkFlow",44,"tvV",43.5742
"WorkFlow",44,"tvKa",1.03307
"WorkFlow",44,"K12",3.0364
"WorkFlow",44,"K21",4.74134
"WorkFlow",45,"-2LL",6400.62744
"WorkFlow",45,"CMultStdev",0.487342
"WorkFlow",45,"tvVmax",4156.44
"WorkFlow",45,"tvKm",1083.5
"WorkFlow",45,"tvV",43.418
"WorkFlow",45,"tvKa",1.03026
"WorkFlow",45,"K12",3.03379
"WorkFlow",45,"K21",4.71423
"WorkFlow",46,"-2LL",6400.60988
"WorkFlow",46,"CMultStdev",0.488773
"WorkFlow",46,"tvVmax",4153.83
"WorkFlow",46,"tvKm",1078.08
"WorkFlow",46,"tvV",43.0866
"WorkFlow",46,"tvKa",1.02823
"WorkFlow",46,"K12",3.03536
"WorkFlow",46,"K21",4.63288
"WorkFlow",47,"-2LL",6400.58688
"WorkFlow",47,"CMultStdev",0.488248
"WorkFlow",47,"tvVmax",4149.43
"WorkFlow",47,"tvKm",1079.27
"WorkFlow",47,"tvV",42.9576
"WorkFlow",47,"tvKa",1.03251
"WorkFlow",47,"K12",3.02668
"WorkFlow",47,"K21",4.61248
"WorkFlow",48,"-2LL",6400.55874
"WorkFlow",48,"CMultStdev",0.486496
"WorkFlow",48,"tvVmax",4143.33
"WorkFlow",48,"tvKm",1081.96
"WorkFlow",48,"tvV",42.6705
"WorkFlow",48,"tvKa",1.03497
"WorkFlow",48,"K12",3.02665
"WorkFlow",48,"K21",4.55441
"WorkFlow",49,"-2LL",6400.49704
"WorkFlow",49,"CMultStdev",0.485609
"WorkFlow",49,"tvVmax",4138.48
"WorkFlow",49,"tvKm",1084.13
"WorkFlow",49,"tvV",41.8826
"WorkFlow",49,"tvKa",1.02979
"WorkFlow",49,"K12",3.02156
"WorkFlow",49,"K21",4.34446
"WorkFlow",50,"-2LL",6400.4288
"WorkFlow",50,"CMultStdev",0.48717
"WorkFlow",50,"tvVmax",4156.36
"WorkFlow",50,"tvKm",1084.43
"WorkFlow",50,"tvV",41.2596
"WorkFlow",50,"tvKa",1.01819
"WorkFlow",50,"K12",3.00897
"WorkFlow",50,"K21",4.15724
"WorkFlow",51,"-2LL",6400.41892
"WorkFlow",51,"CMultStdev",0.489215
"WorkFlow",51,"tvVmax",4161.53
"WorkFlow",51,"tvKm",1075.94
"WorkFlow",51,"tvV",39.7932
"WorkFlow",51,"tvKa",0.980033
"WorkFlow",51,"K12",3.00553
"WorkFlow",51,"K21",3.69775
"WorkFlow",52,"-2LL",6400.35476
"WorkFlow",52,"CMultStdev",0.489096
"WorkFlow",52,"tvVmax",4160.68
"WorkFlow",52,"tvKm",1078.96
"WorkFlow",52,"tvV",40.0149
"WorkFlow",52,"tvKa",0.98361
"WorkFlow",52,"K12",3.0047
"WorkFlow",52,"K21",3.8192
"WorkFlow",53,"-2LL",6400.18138
"WorkFlow",53,"CMultStdev",0.488585
"WorkFlow",53,"tvVmax",4157.39
"WorkFlow",53,"tvKm",1086.26
