Scenario,CMultStdev,tvVmax,tvKm,tvV,tvKa,K12,K21,CEps
WorkFlow,1,,,,,,,
WorkFlow,0.343562183565544,1,,,,,,
WorkFlow,0.195126377736731,0.969176813165371,1,,,,,
WorkFlow,-0.317033012075134,-0.028337841976912,0.0397377088232296,1,,,,
WorkFlow,-0.388869024378156,-0.210650318651853,-0.128042316288324,0.939007837739794,1,,,
WorkFlow,0.306960721614004,-0.0703222352896633,-0.134308342127207,-0.971485348560605,-0.87210350051493,1,,
WorkFlow,-0.376686678148062,-0.194085922317347,-0.105871857206516,0.920607700870946,0.936496054276152,-0.808407340265231,1,
WorkFlow,-0.0922410457034504,0.0438643124213083,0.0339432327590177,0.107806651653212,-0.0278540911638509,-0.312680689119342,-0.234796276252799,1
