"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",6534.20856
"WorkFlow",1,"CMultStdev",0.505608
"WorkFlow",1,"tvVmax",6525.23
"WorkFlow",1,"tvKm",2259.3
"WorkFlow",1,"tvV",49.1238
"WorkFlow",1,"tvKa",1.04746
"WorkFlow",1,"K12",1.83617
"WorkFlow",1,"K21",3.26089
"WorkFlow",2,"-2LL",6528.97034
"WorkFlow",2,"CMultStdev",0.563386
"WorkFlow",2,"tvVmax",6628.72
"WorkFlow",2,"tvKm",2052.5
"WorkFlow",2,"tvV",47.2284
"WorkFlow",2,"tvKa",1.06997
"WorkFlow",2,"K12",1.74592
"WorkFlow",2,"K21",3.34738
"WorkFlow",3,"-2LL",6528.91484
"WorkFlow",3,"CMultStdev",0.563718
"WorkFlow",3,"tvVmax",6629.91
"WorkFlow",3,"tvKm",2051.4
"WorkFlow",3,"tvV",47.2239
"WorkFlow",3,"tvKa",1.07019
"WorkFlow",3,"K12",1.74624
"WorkFlow",3,"K21",3.34776
"WorkFlow",4,"-2LL",6524.1312
"WorkFlow",4,"CMultStdev",0.545917
"WorkFlow",4,"tvVmax",6741.11
"WorkFlow",4,"tvKm",1843.87
"WorkFlow",4,"tvV",47.2285
"WorkFlow",4,"tvKa",1.09707
"WorkFlow",4,"K12",1.80998
"WorkFlow",4,"K21",3.36513
"WorkFlow",5,"-2LL",6519.33922
"WorkFlow",5,"CMultStdev",0.524776
"WorkFlow",5,"tvVmax",6753.62
"WorkFlow",5,"tvKm",1800.55
"WorkFlow",5,"tvV",47.0884
"WorkFlow",5,"tvKa",1.16437
"WorkFlow",5,"K12",1.96011
"WorkFlow",5,"K21",3.47226
"WorkFlow",6,"-2LL",6516.5408
"WorkFlow",6,"CMultStdev",0.505475
"WorkFlow",6,"tvVmax",6714.6
"WorkFlow",6,"tvKm",1683.63
"WorkFlow",6,"tvV",46.3598
"WorkFlow",6,"tvKa",1.25557
"WorkFlow",6,"K12",2.14903
"WorkFlow",6,"K21",3.60504
"WorkFlow",7,"-2LL",6516.06884
"WorkFlow",7,"CMultStdev",0.494927
"WorkFlow",7,"tvVmax",6646.95
"WorkFlow",7,"tvKm",1610.79
"WorkFlow",7,"tvV",46.2651
"WorkFlow",7,"tvKa",1.30733
"WorkFlow",7,"K12",2.28569
"WorkFlow",7,"K21",3.68929
"WorkFlow",8,"-2LL",6511.44134
"WorkFlow",8,"CMultStdev",0.529011
"WorkFlow",8,"tvVmax",6468.01
"WorkFlow",8,"tvKm",1761.83
"WorkFlow",8,"tvV",47.5141
"WorkFlow",8,"tvKa",1.20955
"WorkFlow",8,"K12",2.17659
"WorkFlow",8,"K21",3.58987
"WorkFlow",9,"-2LL",6491.54084
"WorkFlow",9,"CMultStdev",0.535036
"WorkFlow",9,"tvVmax",5760.26
"WorkFlow",9,"tvKm",1627.65
"WorkFlow",9,"tvV",48.1502
"WorkFlow",9,"tvKa",1.35544
"WorkFlow",9,"K12",2.93947
"WorkFlow",9,"K21",4.05631
"WorkFlow",10,"-2LL",6483.04228
"WorkFlow",10,"CMultStdev",0.535617
"WorkFlow",10,"tvVmax",5402.13
"WorkFlow",10,"tvKm",1494.32
"WorkFlow",10,"tvV",47.289
"WorkFlow",10,"tvKa",1.44747
"WorkFlow",10,"K12",3.58056
"WorkFlow",10,"K21",4.64275
