Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,7,-10884.397670,21768.795340,21798.795340,21861.402132,15,480,60,-1.080260,40053825.709860
