Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,7,-11309.804450,22619.608900,22647.608900,22706.041905,14,480,60,-1.264670,32744090.156470
